Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,IIIF Access URL,Rights.copyrightStatus,Rights.publicationStatus,Language,Type.typeOfResource,Type.genre,Subject.conceptTopic,Subject geographic,Name.creator,Name.repository,Note,Title,Alt ID.local,Date.creation,Date.normalized,Description.fundingNote,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Description.note,Coverage.geographic,AltTitle.translated,AltTitle.descriptive,Alt ID.lccn,Alt ID.oclc,Alt ID.url
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcf32,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F6/G7810_S250_U54_NH49_6_ED1.tif,139,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1093000|~|easternmost:E1110000|~|northernmost:N0310000|~|southernmost:N0300000,Chien-Shih,G7810_S250_U54_NH49_6_ED1|~|G7810_S250_U54_F6,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,建始,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcf4k,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F6/G7810_S250_U54_NH49_7_ED1.tif,140,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0300000|~|easternmost:E1123000|~|westernmost:E1110000|~|northernmost:N0310000,I-Ch'ang,G7810_S250_U54_NH49_7_ED1|~|G7810_S250_U54_F6,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,宜昌,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcf53,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F6/G7810_S250_U54_NH49_8_ED1.tif,141,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1140000|~|westernmost:E1123000|~|northernmost:N0310000|~|southernmost:N0300000,Hsiao-Kan,G7810_S250_U54_NH49_8_ED1|~|G7810_S250_U54_F6,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,孝感,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcf6m,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F6/G7810_S250_U54_NH49_9_ED1.tif,142,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1093000|~|westernmost:E1080000|~|northernmost:N0300000|~|southernmost:N0290000,P'eng-Shui,G7810_S250_U54_NH49_9_ED1|~|G7810_S250_U54_F6,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,彭水,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcf74,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F6/G7810_S250_U54_NH50_1_ED1.tif,143,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1140000|~|southernmost:N0310000|~|easternmost:E1153000|~|northernmost:N0320000,Ma-Ch'eng,G7810_S250_U54_NH50_1_ED1|~|G7810_S250_U54_F6,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcf8n,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F6/G7810_S250_U54_NH50_2_ED1.tif,144,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1170000|~|southernmost:N0310000|~|westernmost:E1153000|~|northernmost:N0320000,Liu-An,G7810_S250_U54_NH50_2_ED1|~|G7810_S250_U54_F6,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,六安,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcf95,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F6/G7810_S250_U54_NH50_3_ED1.tif,145,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1170000|~|easternmost:E1183000|~|northernmost:N0320000|~|southernmost:N0310000,Ho-Fei,G7810_S250_U54_NH50_3_ED1|~|G7810_S250_U54_F6,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,合肥,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcfbp,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F6/G7810_S250_U54_NH50_4_ED1.tif,146,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0310000|~|northernmost:N0320000|~|westernmost:E1183000|~|easternmost:E1200000,Wu-Chin,G7810_S250_U54_NH50_4_ED1|~|G7810_S250_U54_F6,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,武進,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcfc6,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F6/G7810_S250_U54_NH50_4_ED2.tif,147,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0320000|~|westernmost:E1183000|~|easternmost:E1200000|~|southernmost:N0310000,Wu-Chin,G7810_S250_U54_NH50_4_ED2|~|G7810_S250_U54_F6,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,2nd ed.,,武進,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcfdq,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,,148,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcfdq%2Fsn42hs2h,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1153000|~|southernmost:N0300000|~|westernmost:E1140000|~|northernmost:N0310000,Han-K'ou,G7810_S250_U54_NH50_5_ED1_A|~|G7810_S250_U54_F6,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,漢口,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcff7,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F6/G7810_S250_U54_NH50_6_ED1.tif,149,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0300000|~|westernmost:E1153000|~|easternmost:E1170000|~|northernmost:N0310000,T'ai-Hu,G7810_S250_U54_NH50_6_ED1|~|G7810_S250_U54_F6,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,太湖,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcfgr,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F6/G7810_S250_U54_NH50_6_ED2.tif,150,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0300000|~|westernmost:E1153000|~|northernmost:N0310000|~|easternmost:E1170000,T'ai-Hu,G7810_S250_U54_NH50_6_ED2|~|G7810_S250_U54_F6,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,2nd ed.,,太湖,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcfh8,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F6/G7810_S250_U54_NH50_7_ED1.tif,151,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1170000|~|easternmost:E1183000|~|northernmost:N0310000|~|southernmost:N0300000,Huai-Ning,G7810_S250_U54_NH50_7_ED1|~|G7810_S250_U54_F6,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,懷寧,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcfjs,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F6/G7810_S250_U54_NH50_7_ED2.tif,152,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1183000|~|southernmost:N0300000|~|northernmost:N0310000|~|westernmost:E1170000,Huai-Ning,G7810_S250_U54_NH50_7_ED2|~|G7810_S250_U54_F6,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,2nd ed.,,懷寧,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcfk9,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F6/G7810_S250_U54_NH50_8_ED1.tif,153,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0310000|~|easternmost:E1200000|~|westernmost:E1183000|~|southernmost:N0300000,Hsuan-Ch'eng,G7810_S250_U54_NH50_8_ED1|~|G7810_S250_U54_F6,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,宣城,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcfmt,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F6/G7810_S250_U54_NH50_8_ED2.tif,154,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0300000|~|westernmost:E1183000|~|northernmost:N0310000|~|easternmost:E1200000,Hsuan-Ch'eng,G7810_S250_U54_NH50_8_ED2|~|G7810_S250_U54_F6,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,2nd ed.,,宣城,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcfnb,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F7/G7810_S250_U54_NH50_10_ED1.tif,155,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1153000|~|northernmost:N0300000|~|southernmost:N0290000|~|easternmost:E1170000,Chiu-Chiang,G7810_S250_U54_NH50_10_ED1|~|G7810_S250_U54_F7,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,九江,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcfpv,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F7/G7810_S250_U54_NH50_10_ED2.tif,156,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1170000|~|southernmost:N0290000|~|westernmost:E1153000|~|northernmost:N0300000,Chiu-Chiang,G7810_S250_U54_NH50_10_ED2|~|G7810_S250_U54_F7,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,2nd ed.,,九江,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcfqc,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F7/G7810_S250_U54_NH50_11_ED1.tif,157,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0300000|~|southernmost:N0290000|~|easternmost:E1183000|~|westernmost:E1170000,Fou-Liang,G7810_S250_U54_NH50_11_ED1|~|G7810_S250_U54_F7,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,浮梁,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcfrw,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F7/G7810_S250_U54_NH50_12_ED1.tif,158,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1183000|~|northernmost:N0300000|~|southernmost:N0290000|~|easternmost:E1200000,Chin-Hua,G7810_S250_U54_NH50_12_ED1|~|G7810_S250_U54_F7,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,金華,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcfsd,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F7/G7810_S250_U54_NH50_12_ED2.tif,159,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1183000|~|easternmost:E1200000|~|northernmost:N0300000|~|southernmost:N0290000,Chin-Hua,G7810_S250_U54_NH50_12_ED2|~|G7810_S250_U54_F7,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,2nd ed.,,金華,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcftx,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F7/G7810_S250_U54_NH50_13_ED1.tif,160,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0290000|~|westernmost:E1140000|~|easternmost:E1153000|~|southernmost:N0280000,Ch'ing-Chiang,G7810_S250_U54_NH50_13_ED1|~|G7810_S250_U54_F7,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,清江,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcfvf,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,,161,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcfvf%2F6652pk6r,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0280000|~|westernmost:E1153000|~|northernmost:N0290000|~|easternmost:E1170000,Nan-Ch'ang,G7810_S250_U54_NH50_14_ED1_A|~|G7810_S250_U54_F7,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,南昌,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcfwz,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F7/G7810_S250_U54_NH50_15_ED1.tif,162,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1170000|~|northernmost:N0290000|~|southernmost:N0280000|~|easternmost:E1183000,Shang-Jao,G7810_S250_U54_NH50_15_ED1|~|G7810_S250_U54_F7,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,上饒,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcfxg,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F7/G7810_S250_U54_NH50_16_ED1.tif,163,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1200000|~|southernmost:N0280000|~|westernmost:E1183000|~|northernmost:N0290000,Ch'u-Hsien,G7810_S250_U54_NH50_16_ED1|~|G7810_S250_U54_F7,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,衢縣,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcfz0,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F7/G7810_S250_U54_NH50_9_ED1.tif,164,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1153000|~|southernmost:N0290000|~|westernmost:E1140000|~|northernmost:N0300000,Hsiu-Shui,G7810_S250_U54_NH50_9_ED1|~|G7810_S250_U54_F7,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,修水,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcg00,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F7/G7810_S250_U54_NH50_9_ED2.tif,165,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0300000|~|westernmost:E1140000|~|southernmost:N0290000|~|easternmost:E1153000,Hsiu-Shui,G7810_S250_U54_NH50_9_ED2|~|G7810_S250_U54_F7,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,2nd ed.,,修水,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcg1h,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,,166,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcg1h%2Fz669q25d,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1213000|~|northernmost:N0300000|~|southernmost:N0290000|~|easternmost:E1230000,Yin-Hsien,G7810_S250_U54_NH51_10_ED1_A|~|G7810_S250_U54_F7,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcg21,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F7/G7810_S250_U54_NH51_13_ED1.tif,167,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1213000|~|westernmost:E1200000|~|northernmost:N0290000|~|southernmost:N0280000,Yung-Chia,G7810_S250_U54_NH51_13_ED1|~|G7810_S250_U54_F7,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcg3j,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F7/G7810_S250_U54_NH51_14_ED1.tif,168,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0280000|~|westernmost:E1213000|~|northernmost:N0290000|~|easternmost:E1230000,Sung-Men,G7810_S250_U54_NH51_14_ED1|~|G7810_S250_U54_F7,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcg42,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,,169,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcg42%2Fc822jg4k,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1200000|~|easternmost:E1213000|~|southernmost:N0310000|~|northernmost:N0320000,"Shang-Hai, West",G7810_S250_U54_NH51_1_ED1_A|~|G7810_S250_U54_F7,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcg5k,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F7/G7810_S250_U54_NH51_2_ED1.tif,170,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1213000|~|easternmost:E1230000|~|northernmost:N0320000|~|southernmost:N0310000,"Shang-Hai, East",G7810_S250_U54_NH51_2_ED1|~|G7810_S250_U54_F7,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcg63,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,,171,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcg63%2F94927w0t,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1213000|~|westernmost:E1200000|~|northernmost:N0310000|~|southernmost:N0300000,Hang-Chou,G7810_S250_U54_NH51_5_ED1_A|~|G7810_S250_U54_F7,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcg7m,ark:/21198/zz002hc87q,10,Completed with minimal metadata,ChildWork,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F7/G7810_S250_U54_NH51_6_ED1.tif,172,,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1230000|~|southernmost:N0300000|~|westernmost:E1213000|~|northernmost:N0310000,Ting-Hai,G7810_S250_U54_NH51_6_ED1|~|G7810_S250_U54_F7,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,
