Project Name,Parent ARK,Item ARK,Object Type,viewingHint,Text direction,File Name,AltIdentifier.local,Item Sequence,Title,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,AltTitle.other,AltTitle.translated,AltTitle.uniform,Place of origin,Date.creation,Date.normalized,Format.extent,Format.dimensions,Support,Relation.rectoVerso,Description.note,Description.history,Description.condition,Coverage.temporal,Description.collation,Description.binding,Description.tableOfContents,Description.contents,Description.abstract,Bucketeer State,IIIF Access URL
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009nr9v,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009nr9v-1-master.tif,Ms. 27_1,1,Page 1,,,pd,,amh|~|gez,,,,,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Scribbling.,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nr9v
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009nrbc,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009nrbc-1-master.tif,Ms. 27_2,2,Page 2 [Blank],,,pd,,,,,,,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Page appears blank with exception of a few characters.,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nrbc
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009p022,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009p022-1-master.tif,Ms. 27_180,182,Page 182,,,pd,,amh|~|gez,,አንድምታ ትርጓሜ|~|ትርጓሜ ወንጌል,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Commentary on Gospel of Matthew ትርጓሜ ወንጌለ ማቴዎስ ; በስመ አብ ወወልድ ንዌጥን በረድኤተ እግዚአብሔር ወበስነ ሠርሆ ጽሒፈ ትርጓሜ ዘ ፬ ወንጌላት ዘአስተጋብእዎ ሊቃውንት ወ፩ እምኔሆሙ ብስራተ ማቴዎስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009p022
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009p03k,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009p03k-1-master.tif,Ms. 27_181,183,Page 183,,,pd,,amh|~|gez,,አንድምታ ትርጓሜ|~|ትርጓሜ ወንጌል,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Commentary on Gospel of Matthew ትርጓሜ ወንጌለ ማቴዎስ ; በስመ አብ ወወልድ ንዌጥን በረድኤተ እግዚአብሔር ወበስነ ሠርሆ ጽሒፈ ትርጓሜ ዘ ፬ ወንጌላት ዘአስተጋብእዎ ሊቃውንት ወ፩ እምኔሆሙ ብስራተ ማቴዎስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009p03k
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009p043,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009p043-1-master.tif,Ms. 27_182,184,Page 184,,,pd,,amh|~|gez,,ትርጓሜ ወንጌል|~|አንድምታ ትርጓሜ,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Commentary on Gospel of Matthew ትርጓሜ ወንጌለ ማቴዎስ ; በስመ አብ ወወልድ ንዌጥን በረድኤተ እግዚአብሔር ወበስነ ሠርሆ ጽሒፈ ትርጓሜ ዘ ፬ ወንጌላት ዘአስተጋብእዎ ሊቃውንት ወ፩ እምኔሆሙ ብስራተ ማቴዎስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009p043
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009p05m,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009p05m-1-master.tif,Ms. 27_183,185,Page 185,,,pd,,amh|~|gez,,አንድምታ ትርጓሜ|~|ትርጓሜ ወንጌል,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Commentary on Gospel of Matthew ትርጓሜ ወንጌለ ማቴዎስ ; በስመ አብ ወወልድ ንዌጥን በረድኤተ እግዚአብሔር ወበስነ ሠርሆ ጽሒፈ ትርጓሜ ዘ ፬ ወንጌላት ዘአስተጋብእዎ ሊቃውንት ወ፩ እምኔሆሙ ብስራተ ማቴዎስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009p05m
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009p064,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009p064-1-master.tif,Ms. 27_184,186,Page 186,,,pd,,amh|~|gez,,አንድምታ ትርጓሜ|~|ትርጓሜ ወንጌል,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Commentary on Gospel of Matthew ትርጓሜ ወንጌለ ማቴዎስ ; በስመ አብ ወወልድ ንዌጥን በረድኤተ እግዚአብሔር ወበስነ ሠርሆ ጽሒፈ ትርጓሜ ዘ ፬ ወንጌላት ዘአስተጋብእዎ ሊቃውንት ወ፩ እምኔሆሙ ብስራተ ማቴዎስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009p064
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009p07n,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009p07n-1-master.tif,Ms. 27_185,187,Page 187,,,pd,,amh|~|gez,,ትርጓሜ ወንጌል|~|አንድምታ ትርጓሜ,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Commentary on Gospel of Matthew ትርጓሜ ወንጌለ ማቴዎስ ; በስመ አብ ወወልድ ንዌጥን በረድኤተ እግዚአብሔር ወበስነ ሠርሆ ጽሒፈ ትርጓሜ ዘ ፬ ወንጌላት ዘአስተጋብእዎ ሊቃውንት ወ፩ እምኔሆሙ ብስራተ ማቴዎስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009p07n
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009p085,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009p085-1-master.tif,Ms. 27_186,188,Page 188,,,pd,,amh|~|gez,,ትርጓሜ ወንጌል|~|አንድምታ ትርጓሜ,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Commentary on Gospel of Matthew ትርጓሜ ወንጌለ ማቴዎስ ; በስመ አብ ወወልድ ንዌጥን በረድኤተ እግዚአብሔር ወበስነ ሠርሆ ጽሒፈ ትርጓሜ ዘ ፬ ወንጌላት ዘአስተጋብእዎ ሊቃውንት ወ፩ እምኔሆሙ ብስራተ ማቴዎስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009p085
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009p09p,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009p09p-1-master.tif,Ms. 27_187,189,Page 189,,,pd,,amh|~|gez,,ትርጓሜ ወንጌል|~|አንድምታ ትርጓሜ,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Commentary on Gospel of Matthew ትርጓሜ ወንጌለ ማቴዎስ ; በስመ አብ ወወልድ ንዌጥን በረድኤተ እግዚአብሔር ወበስነ ሠርሆ ጽሒፈ ትርጓሜ ዘ ፬ ወንጌላት ዘአስተጋብእዎ ሊቃውንት ወ፩ እምኔሆሙ ብስራተ ማቴዎስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009p09p
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz00287fsq,Page,,,,Ms. 27,190,Page 190 [IMAGE MISSING],,,pd,,,,,,,,,,,,,,,,,,,,,,,failed,
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz00287ft7,Page,,,,Ms. 27,191,Page 191 [IMAGE MISSING],,,pd,,,,,,,,,,,,,,,,,,,,,,,failed,
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009p0b6,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009p0b6-1-master.tif,Ms. 27_188,192,Page 192,,,pd,,amh|~|gez,,አንድምታ ትርጓሜ|~|ትርጓሜ ወንጌል,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Commentary on Gospel of Matthew ትርጓሜ ወንጌለ ማቴዎስ ; በስመ አብ ወወልድ ንዌጥን በረድኤተ እግዚአብሔር ወበስነ ሠርሆ ጽሒፈ ትርጓሜ ዘ ፬ ወንጌላት ዘአስተጋብእዎ ሊቃውንት ወ፩ እምኔሆሙ ብስራተ ማቴዎስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009p0b6
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009p0cq,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009p0cq-1-master.tif,Ms. 27_189,193,Page 193,,,pd,,amh|~|gez,,ትርጓሜ ወንጌል|~|አንድምታ ትርጓሜ,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Commentary on Gospel of Matthew ትርጓሜ ወንጌለ ማቴዎስ ; በስመ አብ ወወልድ ንዌጥን በረድኤተ እግዚአብሔር ወበስነ ሠርሆ ጽሒፈ ትርጓሜ ዘ ፬ ወንጌላት ዘአስተጋብእዎ ሊቃውንት ወ፩ እምኔሆሙ ብስራተ ማቴዎስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009p0cq
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009p0d7,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009p0d7-1-master.tif,Ms. 27_190,194,Page 194,,,pd,,amh|~|gez,,ትርጓሜ ወንጌል|~|አንድምታ ትርጓሜ,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Commentary on Gospel of Matthew ትርጓሜ ወንጌለ ማቴዎስ ; በስመ አብ ወወልድ ንዌጥን በረድኤተ እግዚአብሔር ወበስነ ሠርሆ ጽሒፈ ትርጓሜ ዘ ፬ ወንጌላት ዘአስተጋብእዎ ሊቃውንት ወ፩ እምኔሆሙ ብስራተ ማቴዎስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009p0d7
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009p0fr,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009p0fr-1-master.tif,Ms. 27_191,195,Page 195,,,pd,,amh|~|gez,,አንድምታ ትርጓሜ|~|ትርጓሜ ወንጌል,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Commentary on Gospel of Matthew ትርጓሜ ወንጌለ ማቴዎስ ; በስመ አብ ወወልድ ንዌጥን በረድኤተ እግዚአብሔር ወበስነ ሠርሆ ጽሒፈ ትርጓሜ ዘ ፬ ወንጌላት ዘአስተጋብእዎ ሊቃውንት ወ፩ እምኔሆሙ ብስራተ ማቴዎስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009p0fr
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009p0g8,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009p0g8-1-master.tif,Ms. 27_192,196,Page 196,,,pd,,amh|~|gez,,ትርጓሜ ወንጌል|~|አንድምታ ትርጓሜ,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Commentary on Gospel of Matthew ትርጓሜ ወንጌለ ማቴዎስ ; በስመ አብ ወወልድ ንዌጥን በረድኤተ እግዚአብሔር ወበስነ ሠርሆ ጽሒፈ ትርጓሜ ዘ ፬ ወንጌላት ዘአስተጋብእዎ ሊቃውንት ወ፩ እምኔሆሙ ብስራተ ማቴዎስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009p0g8
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009p394,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009p394-1-master.tif,Ms. 27_193,197,Page 197,,,pd,,amh|~|gez,,አንድምታ ትርጓሜ|~|ትርጓሜ ወንጌል,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Commentary on Gospel of Matthew ትርጓሜ ወንጌለ ማቴዎስ ; በስመ አብ ወወልድ ንዌጥን በረድኤተ እግዚአብሔር ወበስነ ሠርሆ ጽሒፈ ትርጓሜ ዘ ፬ ወንጌላት ዘአስተጋብእዎ ሊቃውንት ወ፩ እምኔሆሙ ብስራተ ማቴዎስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009p394
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009p4hq,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009p4hq-1-master.tif,Ms. 27_194,198,Page 198,,,pd,,amh|~|gez,,አንድምታ ትርጓሜ|~|ትርጓሜ ወንጌል,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Commentary on Gospel of Matthew ትርጓሜ ወንጌለ ማቴዎስ ; በስመ አብ ወወልድ ንዌጥን በረድኤተ እግዚአብሔር ወበስነ ሠርሆ ጽሒፈ ትርጓሜ ዘ ፬ ወንጌላት ዘአስተጋብእዎ ሊቃውንት ወ፩ እምኔሆሙ ብስራተ ማቴዎስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009p4hq
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009p4j7,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009p4j7-1-master.tif,Ms. 27_195,199,Page 199,,,pd,,amh|~|gez,,ትርጓሜ ወንጌል|~|አንድምታ ትርጓሜ,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Commentary on Gospel of Matthew ትርጓሜ ወንጌለ ማቴዎስ ; በስመ አብ ወወልድ ንዌጥን በረድኤተ እግዚአብሔር ወበስነ ሠርሆ ጽሒፈ ትርጓሜ ዘ ፬ ወንጌላት ዘአስተጋብእዎ ሊቃውንት ወ፩ እምኔሆሙ ብስራተ ማቴዎስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009p4j7
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009p4kr,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009p4kr-1-master.tif,Ms. 27_196,200,Page 200,,,pd,,amh|~|gez,,ትርጓሜ ወንጌል|~|አንድምታ ትርጓሜ,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Commentary on Gospel of Matthew ትርጓሜ ወንጌለ ማቴዎስ ; በስመ አብ ወወልድ ንዌጥን በረድኤተ እግዚአብሔር ወበስነ ሠርሆ ጽሒፈ ትርጓሜ ዘ ፬ ወንጌላት ዘአስተጋብእዎ ሊቃውንት ወ፩ እምኔሆሙ ብስራተ ማቴዎስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009p4kr
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009phq4,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009phq4-1-master.tif,Ms. 27_197,201,Page 201,,,pd,,amh|~|gez,,ትርጓሜ ወንጌል|~|አንድምታ ትርጓሜ,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Parts of the Commentary on the Gospel of Mark ብስርተ ማሪ ማርቆስ ፩ እም ፸ ወ ፪ አርድእት ጸሎቱ ወበረከቱ …,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009phq4
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009phrn,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009phrn-1-master.tif,Ms. 27_198,202,Page 202,,,pd,,amh|~|gez,,ትርጓሜ ወንጌል|~|አንድምታ ትርጓሜ,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Parts of the Commentary on the Gospel of Mark ብስርተ ማሪ ማርቆስ ፩ እም ፸ ወ ፪ አርድእት ጸሎቱ ወበረከቱ …,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009phrn
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009phs5,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009phs5-1-master.tif,Ms. 27_199,203,Page 203,,,pd,,amh|~|gez,,ትርጓሜ ወንጌል|~|አንድምታ ትርጓሜ,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Parts of the Commentary on the Gospel of Mark ብስርተ ማሪ ማርቆስ ፩ እም ፸ ወ ፪ አርድእት ጸሎቱ ወበረከቱ …,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009phs5
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009phtp,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009phtp-1-master.tif,Ms. 27_200,204,Page 204,,,pd,,amh|~|gez,,ትርጓሜ ወንጌል|~|አንድምታ ትርጓሜ,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Parts of the Commentary on the Gospel of Mark ብስርተ ማሪ ማርቆስ ፩ እም ፸ ወ ፪ አርድእት ጸሎቱ ወበረከቱ …,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009phtp
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009phv6,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009phv6-1-master.tif,Ms. 27_201,205,Page 205,,,pd,,amh|~|gez,,ትርጓሜ ወንጌል|~|አንድምታ ትርጓሜ,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Parts of the Commentary on the Gospel of Mark ብስርተ ማሪ ማርቆስ ፩ እም ፸ ወ ፪ አርድእት ጸሎቱ ወበረከቱ …,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009phv6
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009phwq,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009phwq-1-master.tif,Ms. 27_202,206,Page 206,,,pd,,amh|~|gez,,ትርጓሜ ወንጌል|~|አንድምታ ትርጓሜ,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Parts of the Commentary on the Gospel of Mark ብስርተ ማሪ ማርቆስ ፩ እም ፸ ወ ፪ አርድእት ጸሎቱ ወበረከቱ …,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009phwq
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009phx7,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009phx7-1-master.tif,Ms. 27_203,207,Page 207,,,pd,,amh|~|gez,,ትርጓሜ ወንጌል|~|አንድምታ ትርጓሜ,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Parts of the Commentary on the Gospel of Mark ብስርተ ማሪ ማርቆስ ፩ እም ፸ ወ ፪ አርድእት ጸሎቱ ወበረከቱ …,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009phx7
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009phzr,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009phzr-1-master.tif,Ms. 27_204,208,Page 208,,,pd,,amh|~|gez,,አንድምታ ትርጓሜ|~|ትርጓሜ ወንጌል,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Parts of the Commentary on the Gospel of Mark ብስርተ ማሪ ማርቆስ ፩ እም ፸ ወ ፪ አርድእት ጸሎቱ ወበረከቱ …,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009phzr
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009pj0r,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009pj0r-1-master.tif,Ms. 27_205,209,Page 209,,,pd,,amh|~|gez,,ትርጓሜ ወንጌል|~|አንድምታ ትርጓሜ,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Parts of the Commentary on the Gospel of Mark ብስርተ ማሪ ማርቆስ ፩ እም ፸ ወ ፪ አርድእት ጸሎቱ ወበረከቱ …,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009pj0r
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009pj18,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009pj18-1-master.tif,Ms. 27_206,210,Page 210,,,pd,,amh|~|gez,,ትርጓሜ ወንጌል|~|አንድምታ ትርጓሜ,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Parts of the Commentary on the Gospel of Mark ብስርተ ማሪ ማርቆስ ፩ እም ፸ ወ ፪ አርድእት ጸሎቱ ወበረከቱ …,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009pj18
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009pj2s,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009pj2s-1-master.tif,Ms. 27_207,211,Page 211,,,pd,,amh|~|gez,,አንድምታ ትርጓሜ|~|ትርጓሜ ወንጌል,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Parts of the Commentary on the Gospel of Mark ብስርተ ማሪ ማርቆስ ፩ እም ፸ ወ ፪ አርድእት ጸሎቱ ወበረከቱ …,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009pj2s
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009pj39,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009pj39-1-master.tif,Ms. 27_208,212,Page 212,,,pd,,amh|~|gez,,ትርጓሜ ወንጌል|~|አንድምታ ትርጓሜ,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Parts of the Commentary on the Gospel of Mark ብስርተ ማሪ ማርቆስ ፩ እም ፸ ወ ፪ አርድእት ጸሎቱ ወበረከቱ …,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009pj39
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009pj4t,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009pj4t-1-master.tif,Ms. 27_209,213,Page 213,,,pd,,amh|~|gez,,አንድምታ ትርጓሜ|~|ትርጓሜ ወንጌል,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Parts of the Commentary on the Gospel of Mark ብስርተ ማሪ ማርቆስ ፩ እም ፸ ወ ፪ አርድእት ጸሎቱ ወበረከቱ …,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009pj4t
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009pj5b,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009pj5b-1-master.tif,Ms. 27_210,214,Page 214,,,pd,,amh|~|gez,,ትርጓሜ ወንጌል|~|አንድምታ ትርጓሜ,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Parts of the Commentary on the Gospel of Mark ብስርተ ማሪ ማርቆስ ፩ እም ፸ ወ ፪ አርድእት ጸሎቱ ወበረከቱ …,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009pj5b
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009pj6v,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009pj6v-1-master.tif,Ms. 27_211,215,Page 215,,,pd,,amh|~|gez,,ትርጓሜ ወንጌል|~|አንድምታ ትርጓሜ,Commentary on the Gospel,Commentary,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Parts of the Commentary on the Gospel of Mark ብስርተ ማሪ ማርቆስ ፩ እም ፸ ወ ፪ አርድእት ጸሎቱ ወበረከቱ …,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009pj6v
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009pj7c,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009pj7c-1-master.tif,Ms. 27_212,217,Page 216 [Blank],,,pd,,,,,,,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Blank page.,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009pj7c
Ethiopic Manuscripts,ark:/21198/zz0009nr7t,ark:/21198/zz0009pj8w,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009pj8w-1-master.tif,Ms. 27_213,218,Page 217 [Blank],,,pd,,,,,,,Ethiopia,19th c.,1800/1899,1 Page,230 mm x 168 mm,Vellum and paper,,Blank page.,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009pj8w
