"Project Name","Parent ARK","Item ARK","Object Type","File Name","viewingHint","Text direction","AltIdentifier.local","Item Sequence","Title","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Language","Name.repository","AltTitle.other","AltTitle.translated","AltTitle.uniform","Place of origin","Date.creation","Date.normalized","Format.extent","Format.dimensions","Support","Relation.rectoVerso","Description.note","Description.history","Description.condition","Coverage.temporal","Description.collation","Description.binding","Description.tableOfContents","Description.contents","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m0mf","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m0mf-1-master.tif","","","Ms. 2_136","136","Page 136","text","","pd","","gez","","Sena Feterat|~|Beauty of the Creation|~|ሥነ ፍጥረት","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Sunday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m0mf",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m0nz","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m0nz-1-master.tif","","","Ms. 2_137","137","Page 137","text","","pd","","gez","","Beauty of the Creation|~|Sena Feterat|~|ሥነ ፍጥረት","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Sunday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m0nz",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m0pg","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m0pg-1-master.tif","","","Ms. 2_138","138","Page 138","text","","pd","","gez","","Sena Feterat|~|ሥነ ፍጥረት|~|Beauty of the Creation","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Creation of Sunday|~|Beauty of the Creation ሥነ ፍጥረት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m0pg",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m0q0","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m0q0-1-master.tif","","","Ms. 2_139","139","Page 139","text","","pd","","gez","","Sena Feterat|~|Beauty of the Creation|~|ሥነ ፍጥረት","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Sunday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m0q0",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m0rh","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m0rh-1-master.tif","","","Ms. 2_140","140","Page 140","text","","pd","","gez","","Beauty of the Creation|~|ሥነ ፍጥረት|~|Sena Feterat","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Sunday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m0rh",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m0s1","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m0s1-1-master.tif","","","Ms. 2_141","141","Page 141","text","","pd","","gez","","Sena Feterat|~|Beauty of the Creation|~|ሥነ ፍጥረት","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Sunday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m0s1",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m0tj","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m0tj-1-master.tif","","","Ms. 2_142","142","Page 142","text","","pd","","gez","","Beauty of the Creation|~|ሥነ ፍጥረት|~|Sena Feterat","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Sunday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m0tj",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m0v2","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m0v2-1-master.tif","","","Ms. 2_143","143","Page 143","text","","pd","","gez","","Beauty of the Creation|~|Sena Feterat|~|ሥነ ፍጥረት","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Sunday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m0v2",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m0wk","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m0wk-1-master.tif","","","Ms. 2_144","144","Page 144","text","","pd","","gez","","Beauty of the Creation|~|ሥነ ፍጥረት|~|Sena Feterat","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Sunday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m0wk",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m0x3","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m0x3-1-master.tif","","","Ms. 2_145","145","Page 145","text","","pd","","gez","","ሥነ ፍጥረት|~|Sena Feterat|~|Beauty of the Creation","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Sunday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m0x3",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m0zm","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m0zm-1-master.tif","","","Ms. 2_146","146","Page 146","text","","pd","","gez","","Beauty of the Creation|~|ሥነ ፍጥረት|~|Sena Feterat","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Sunday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m0zm",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m10m","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m10m-1-master.tif","","","Ms. 2_147","147","Page 147","text","","pd","","gez","","Sena Feterat|~|Beauty of the Creation|~|ሥነ ፍጥረት","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Sunday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m10m",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m114","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m114-1-master.tif","","","Ms. 2_148","148","Page 148","text","","pd","","gez","","Beauty of the Creation|~|ሥነ ፍጥረት|~|Sena Feterat","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Sunday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m114",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m12n","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m12n-1-master.tif","","","Ms. 2_149","149","Page 149","text","","pd","","gez","","Beauty of the Creation|~|Sena Feterat|~|ሥነ ፍጥረት","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Sunday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m12n",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m135","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m135-1-master.tif","","","Ms. 2_150","150","Page 150","text","","pd","","gez","","Beauty of the Creation|~|ሥነ ፍጥረት|~|Sena Feterat","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Creation of Sunday|~|Beauty of the Creation ሥነ ፍጥረት|~|Creation of Monday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m135",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m14p","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m14p-1-master.tif","","","Ms. 2_151","151","Page 151","text","","pd","","gez","","ሥነ ፍጥረት|~|Beauty of the Creation|~|Sena Feterat","","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Monday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m14p",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m5kb","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m5kb-1-master.tif","","","Ms. 2_152","152","Page 152","text","","pd","","gez","","Beauty of the Creation|~|Sena Feterat|~|ሥነ ፍጥረት","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Monday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m5kb",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m5mv","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m5mv-1-master.tif","","","Ms. 2_153","153","Page 153","text","","pd","","gez","","Beauty of the Creation|~|ሥነ ፍጥረት|~|Sena Feterat","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Monday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m5mv",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m5nc","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m5nc-1-master.tif","","","Ms. 2_154","154","Page 154","text","","pd","","gez","","Beauty of the Creation|~|ሥነ ፍጥረት|~|Sena Feterat","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Monday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m5nc",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m5pw","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m5pw-1-master.tif","","","Ms. 2_155","155","Page 155","text","","pd","","gez","","Sena Feterat|~|ሥነ ፍጥረት|~|Beauty of the Creation","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Creation of Tuesday|~|Beauty of the Creation ሥነ ፍጥረት|~|Creation of Monday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m5pw",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m5qd","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m5qd-1-master.tif","","","Ms. 2_156","156","Page 156","text","","pd","","gez","","Sena Feterat|~|ሥነ ፍጥረት|~|Beauty of the Creation","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Creation of Tuesday|~|Beauty of the Creation ሥነ ፍጥረት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m5qd",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m5rx","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m5rx-1-master.tif","","","Ms. 2_157","157","Page 157","text","","pd","","gez","","Beauty of the Creation|~|Sena Feterat|~|ሥነ ፍጥረት","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Creation of Tuesday|~|Beauty of the Creation ሥነ ፍጥረት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m5rx",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m5sf","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m5sf-1-master.tif","","","Ms. 2_158","158","Page 158","text","","pd","","gez","","ሥነ ፍጥረት|~|Sena Feterat|~|Beauty of the Creation","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Tuesday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m5sf",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m5tz","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m5tz-1-master.tif","","","Ms. 2_159","159","Page 159","text","","pd","","gez","","Beauty of the Creation|~|Sena Feterat|~|ሥነ ፍጥረት","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Creation of Tuesday|~|Beauty of the Creation ሥነ ፍጥረት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m5tz",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m5vg","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m5vg-1-master.tif","","","Ms. 2_160","160","Page 160","text","","pd","","gez","","Beauty of the Creation|~|ሥነ ፍጥረት|~|Sena Feterat","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Tuesday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m5vg",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m5w0","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m5w0-1-master.tif","","","Ms. 2_161","161","Page 161","text","","pd","","gez","","Sena Feterat|~|Beauty of the Creation|~|ሥነ ፍጥረት","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Tuesday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m5w0",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m5xh","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m5xh-1-master.tif","","","Ms. 2_162","162","Page 162","text","","pd","","gez","","Beauty of the Creation|~|ሥነ ፍጥረት|~|Sena Feterat","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Creation of Tuesday|~|Beauty of the Creation ሥነ ፍጥረት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m5xh",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m5z1","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m5z1-1-master.tif","","","Ms. 2_163","163","Page 163","text","","pd","","gez","","ሥነ ፍጥረት|~|Beauty of the Creation|~|Sena Feterat","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Creation of Tuesday|~|Beauty of the Creation ሥነ ፍጥረት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m5z1",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m601","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m601-1-master.tif","","","Ms. 2_164","164","Page 164","text","","pd","","gez","","ሥነ ፍጥረት|~|Sena Feterat|~|Beauty of the Creation","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Creation of Tuesday|~|Beauty of the Creation ሥነ ፍጥረት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m601",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m61j","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m61j-1-master.tif","","","Ms. 2_165","165","Page 165","text","","pd","","gez","","Beauty of the Creation|~|Sena Feterat|~|ሥነ ፍጥረት","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Creation of Tuesday|~|Beauty of the Creation ሥነ ፍጥረት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m61j",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m622","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m622-1-master.tif","","","Ms. 2_166","166","Page 166","text","","pd","","gez","","ሥነ ፍጥረት|~|Sena Feterat|~|Beauty of the Creation","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Creation of Tuesday|~|Beauty of the Creation ሥነ ፍጥረት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m622",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m63k","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m63k-1-master.tif","","","Ms. 2_167","167","Page 167","text","","pd","","gez","","Sena Feterat|~|Beauty of the Creation|~|ሥነ ፍጥረት","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Tuesday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m63k",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m643","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m643-1-master.tif","","","Ms. 2_168","168","Page 168","text","","pd","","gez","","Beauty of the Creation|~|ሥነ ፍጥረት|~|Sena Feterat","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Tuesday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m643",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m65m","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m65m-1-master.tif","","","Ms. 2_169","169","Page 169","text","","pd","","gez","","ሥነ ፍጥረት|~|Sena Feterat|~|Beauty of the Creation","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Tuesday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m65m",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m664","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m664-1-master.tif","","","Ms. 2_170","170","Page 170","text","","pd","","gez","","ሥነ ፍጥረት|~|Sena Feterat|~|Beauty of the Creation","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Creation of Tuesday|~|Creation of Wednesday|~|Beauty of the Creation ሥነ ፍጥረት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m664",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m67n","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m67n-1-master.tif","","","Ms. 2_171","171","Page 171","text","","pd","","gez","","Beauty of the Creation|~|ሥነ ፍጥረት|~|Sena Feterat","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Wednesday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m67n",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m685","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m685-1-master.tif","","","Ms. 2_172","172","Page 172","text","","pd","","gez","","ሥነ ፍጥረት|~|Sena Feterat|~|Beauty of the Creation","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Wednesday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m685",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m69p","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m69p-1-master.tif","","","Ms. 2_173","173","Page 173","text","","pd","","gez","","Beauty of the Creation|~|ሥነ ፍጥረት|~|Sena Feterat","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Creation of Wednesday|~|Beauty of the Creation ሥነ ፍጥረት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m69p",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m6b6","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m6b6-1-master.tif","","","Ms. 2_174","174","Page 174","text","","pd","","gez","","Sena Feterat|~|Beauty of the Creation|~|ሥነ ፍጥረት","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Creation of Wednesday|~|Beauty of the Creation ሥነ ፍጥረት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m6b6",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m6cq","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m6cq-1-master.tif","","","Ms. 2_175","175","Page 175","text","","pd","","gez","","ሥነ ፍጥረት|~|Beauty of the Creation|~|Sena Feterat","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Wednesday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m6cq",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m6d7","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m6d7-1-master.tif","","","Ms. 2_176","176","Page 176","text","","pd","","gez","","Sena Feterat|~|Beauty of the Creation|~|ሥነ ፍጥረት","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Wednesday|~|Creation of Thursday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m6d7",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m6fr","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m6fr-1-master.tif","","","Ms. 2_177","177","Page 177","text","","pd","","gez","","Sena Feterat|~|ሥነ ፍጥረት|~|Beauty of the Creation","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Thursday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m6fr",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m6g8","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m6g8-1-master.tif","","","Ms. 2_178","178","Page 178","text","","pd","","gez","","Beauty of the Creation|~|Sena Feterat|~|ሥነ ፍጥረት","Beauty of the Creation","Beauty of the Creation","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","v","Beauty of the Creation ሥነ ፍጥረት|~|Creation of Thursday","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m6g8",""
"Ethiopic Manuscripts","ark:/21198/zz0009kp6f","ark:/21198/zz0009m6hs","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009m6hs-1-master.tif","","","Ms. 2_179","179","Page 179","text","","pd","","gez","","Beauty of the Creation|~|ሥነ ፍጥረት|~|Sena Feterat","Beauty of the Creation|~|Beauty of the Creation","","Ethiopia","18th-19th c.","1700/1899","1 Page","140 mm x 95 mm","Vellum","r","Creation of Thursday|~|Beauty of the Creation ሥነ ፍጥረት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009m6hs",""
