Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.other,Name.creator,Language,Subject,Rights.permission,Subject.geographicPlace,Name.author,Name.cartographer,Name.repository,Name.subject,Title,Date.publication,Coverage.geographiccoordinates,Publisher.publisherName,Description.note,Publisher.placeOfOrigin,Format.extent,Coverage.geographic,Alt ID.oclc,Alt ID.callNo,Alt ID.catalogRecordNumber,Alt ID.OPAC,Coverage.geoscale,AltTitle,Alt ID.local,Publisher.edition,Date.creation,Date.normalized,Alt ID.lccn,Description.abstract
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hknqz,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder2/G4872_Canal_Zone_100_ICC_1911.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4872_Canal_Zone_100_ICC_1911,,,,,,,,,,,,,,G4872_Canal_Zone_100_ICC_1911|~|Drawer721_folder2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hknrg,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder2/G4872_Canal_Zone_USGS_1920_1.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4872_Canal_Zone_USGS_1920_1,,,,,,,,,,,,,,G4872_Canal_Zone_USGS_1920_1|~|Drawer721_folder2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkns0,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder2/G4872_Canal_Zone_USGS_1920_2.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4872_Canal_Zone_USGS_1920_2,,,,,,,,,,,,,,G4872_Canal_Zone_USGS_1920_2|~|Drawer721_folder2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hknth,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder2/G4872_P2_100_AMS_1933.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4872_P2_100_AMS_1933,,,,,,,,,,,,,,G4872_P2_100_AMS_1933|~|Drawer721_folder2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hknv1,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder2/G4873_S_1m_1939_Canal_Zone.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4873_S_1m_1939_Canal_Zone,,,,,,,,,,,,,,G4873_S_1m_1939_Canal_Zone|~|Drawer721_folder2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hknwj,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder2/G4880_20_USDS_1889_1.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4880_20_USDS_1889_1,,,,,,,,,,,,,,G4880_20_USDS_1889_1|~|Drawer721_folder2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hknx2,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder2/G4880_20_USDS_1889_2.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4880_20_USDS_1889_2,,,,,,,,,,,,,,G4880_20_USDS_1889_2|~|Drawer721_folder2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hknzk,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder3/G4900_1621.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4900_1621,,,,,,,,,,,,,,G4900_1621|~|Drawer721_folder3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkp0k,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder3/G4900_1750_R6_19__.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4900_1750_R6_19__,,,,,,,,,,,,,,G4900_1750_R6_19__|~|Drawer721_folder3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkp13,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder3/G4900_1850_R37_1979.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4900_1850_R37_1979,,,,,,,,,,,,,,G4900_1850_R37_1979|~|Drawer721_folder3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkp2m,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder3/G4900_5_5m_Guessefeld_1800.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4900_5_5m_Guessefeld_1800,,,,,,,,,,,,,,G4900_5_5m_Guessefeld_1800|~|Drawer721_folder3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkp34,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder3/G4900_Bellin_Fr_17__.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4900_Bellin_Fr_17__,,,,,,,,,,,,,,G4900_Bellin_Fr_17__|~|Drawer721_folder3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkp4n,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder3/G4900_Ile_de_Cuba.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4900_Ile_de_Cuba,,,,,,,,,,,,,,G4900_Ile_de_Cuba|~|Drawer721_folder3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkp55,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder3/G4900_J_Arrowsmith_London_1842.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4900_J_Arrowsmith_London_1842,,,,,,,,,,,,,,G4900_J_Arrowsmith_London_1842|~|Drawer721_folder3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkp6p,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder3/G4900_SSCC_1916.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4900_SSCC_1916,,,,,,,,,,,,,,G4900_SSCC_1916|~|Drawer721_folder3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkp76,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder3/G4900_var_Robert_De_Vaugond_1750.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4900_var_Robert_De_Vaugond_1750,,,,,,,,,,,,,,G4900_var_Robert_De_Vaugond_1750|~|Drawer721_folder3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkp8q,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder3/G4901_C1_5m_FyB_1938.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4901_C1_5m_FyB_1938,,,,,,,,,,,,,,G4901_C1_5m_FyB_1938|~|Drawer721_folder3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkp97,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4920_1_2m_USCGS_1898.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4920_1_2m_USCGS_1898,,,,,,,,,,,,,,G4920_1_2m_USCGS_1898|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkpbr,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4920_1_42m_AMS_1943.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4920_1_42m_AMS_1943,,,,,,,,,,,,,,G4920_1_42m_AMS_1943|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkpc8,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4920_500_AMS_1933_1.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4920_500_AMS_1933_1,,,,,,,,,,,,,,G4920_500_AMS_1933_1|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkpds,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4920_500_AMS_1933_2.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4920_500_AMS_1933_2,,,,,,,,,,,,,,G4920_500_AMS_1933_2|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkpf9,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4920_500_GS_1934_1.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4920_500_GS_1934_1,,,,,,,,,,,,,,G4920_500_GS_1934_1|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkpgt,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4920_500_GS_1934_2.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4920_500_GS_1934_2,,,,,,,,,,,,,,G4920_500_GS_1934_2|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkphb,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4920_600_AMS_1.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4920_600_AMS_1,,,,,,,,,,,,,,G4920_600_AMS_1|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkpjv,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4920_600_AMS_2.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4920_600_AMS_2,,,,,,,,,,,,,,G4920_600_AMS_2|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkpkc,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4920_750_C_of_E_1874_1.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4920_750_C_of_E_1874_1,,,,,,,,,,,,,,G4920_750_C_of_E_1874_1|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkpmw,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4920_750_C_of_E_1874_2.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4920_750_C_of_E_1874_2,,,,,,,,,,,,,,G4920_750_C_of_E_1874_2|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkpnd,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4920_Gonzales_1881.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4920_Gonzales_1881,,,,,,,,,,,,,,G4920_Gonzales_1881|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkppx,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4921_C2_P1_800_1924.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4921_C2_P1_800_1924,,,,,,,,,,,,,,G4921_C2_P1_800_1924|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkpqf,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4921_D2_2m_AGS_1943.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4921_D2_2m_AGS_1943,,,,,,,,,,,,,,G4921_D2_2m_AGS_1943|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkprz,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4921_J3_3_4m_AGS_1928.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4921_J3_3_4m_AGS_1928,,,,,,,,,,,,,,G4921_J3_3_4m_AGS_1928|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkpsg,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4921_J6_CR_1930.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4921_J6_CR_1930,,,,,,,,,,,,,,G4921_J6_CR_1930|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkpt0,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4921_P2_1_3m_OSS_1945.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4921_P2_1_3m_OSS_1945,,,,,,,,,,,,,,G4921_P2_1_3m_OSS_1945|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkpvh,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4921_P2_450_SOP_1929.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4921_P2_450_SOP_1929,,,,,,,,,,,,,,G4921_P2_450_SOP_1929|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkpw1,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4921_P6_500_GS_1934_1.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4921_P6_500_GS_1934_1,,,,,,,,,,,,,,G4921_P6_500_GS_1934_1|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkpxj,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4921_P6_500_GS_1934_2.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4921_P6_500_GS_1934_2,,,,,,,,,,,,,,G4921_P6_500_GS_1934_2|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkpz2,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4922_250_NP_ND.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4922_250_NP_ND,,,,,,,,,,,,,,G4922_250_NP_ND|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkq02,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4922_Baye_de_Matance_P5_NS_Bellin_1763.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4922_Baye_de_Matance_P5_NS_Bellin_1763,,,,,,,,,,,,,,G4922_Baye_de_Matance_P5_NS_Bellin_1763|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkq1k,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4922_Baye_de_St_Yago_P5_Bellin_1763.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4922_Baye_de_St_Yago_P5_Bellin_1763,,,,,,,,,,,,,,G4922_Baye_de_St_Yago_P5_Bellin_1763|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkq23,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4922_H1_JFJ_1943_1.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4922_H1_JFJ_1943_1,,,,,,,,,,,,,,G4922_H1_JFJ_1943_1|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkq3m,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4922_H1_JFJ_1943_2.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4922_H1_JFJ_1943_2,,,,,,,,,,,,,,G4922_H1_JFJ_1943_2|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkq44,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4923_100_1932_Matanzas.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4923_100_1932_Matanzas,,,,,,,,,,,,,,G4923_100_1932_Matanzas|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkq5n,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4923_100_1932_Pinar_del_Rio.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4923_100_1932_Pinar_del_Rio,,,,,,,,,,,,,,G4923_100_1932_Pinar_del_Rio|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkq65,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4923_250_Depositio_de_la_Guerra_1896.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4923_250_Depositio_de_la_Guerra_1896,,,,,,,,,,,,,,G4923_250_Depositio_de_la_Guerra_1896|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkq7p,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4923_Las_Villas_MID_1906.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4923_Las_Villas_MID_1906,,,,,,,,,,,,,,G4923_Las_Villas_MID_1906|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkq86,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4923_Pinar_del_Rio_225_Deposito_de_la_Guerra_1896_1.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4923_Pinar_del_Rio_225_Deposito_de_la_Guerra_1896_1,,,,,,,,,,,,,,G4923_Pinar_del_Rio_225_Deposito_de_la_Guerra_1896_1|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkq9q,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4923_Pinar_del_Rio_225_Deposito_de_la_Guerra_1896_2.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4923_Pinar_del_Rio_225_Deposito_de_la_Guerra_1896_2,,,,,,,,,,,,,,G4923_Pinar_del_Rio_225_Deposito_de_la_Guerra_1896_2|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkqb7,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4924_10_Pichardo_1847.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4924_10_Pichardo_1847,,,,,,,,,,,,,,G4924_10_Pichardo_1847|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkqcr,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4924_15_BCN_1924.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4924_15_BCN_1924,,,,,,,,,,,,,,G4924_15_BCN_1924|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkqd8,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4924_20_Garcia_1929.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4924_20_Garcia_1929,,,,,,,,,,,,,,G4924_20_Garcia_1929|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkqfs,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4924_H3_1762_B4_1971.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4924_H3_1762_B4_1971,,,,,,,,,,,,,,G4924_H3_1762_B4_1971|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkqg9,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4924_H3_1853_B2_1998.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4924_H3_1853_B2_1998,,,,,,,,,,,,,,G4924_H3_1853_B2_1998|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkqht,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4924_Habana_P2_10_USACE_1900.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4924_Habana_P2_10_USACE_1900,,,,,,,,,,,,,,G4924_Habana_P2_10_USACE_1900|~|Drawer721_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkqjb,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer721_folder4/G4924_Havana_1558.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4924_Havana_1558,,,,,,,,,,,,,,G4924_Havana_1558|~|Drawer721_folder4,,,,,
