Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,Name.illuminator,Name.creator,Title,AltTitle.descriptive,Description.note,Date.creation,Description.abstract,Date.normalized,Description.adminnote,Description.contents,Description.condition,Description.illustrations,Description.colophon,Description.history,Description.binding,Format.medium,Format.extent,Alt ID.local,Format.dimensions,AltTitle.uniform,Coverage.geographic,Publisher.placeOfOrigin,Description
Armenian Manuscripts,ark:/21198/zz002kgg89,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 245r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgg9t,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 246v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kggbb,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 247r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kggcv,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 246r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kggdc,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 248r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kggfw,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 248v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgggd,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 247v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgghx,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 249v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kggjf,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 249r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kggkz,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 250r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kggmg,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 250v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kggn0,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 251r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kggph,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 251v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kggq1,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 252v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kggrj,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 252r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kggs2,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 254r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kggtk,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 253r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kggv3,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 253v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kggwm,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 255v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kggx4,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 254v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kggzn,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 255r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgh0n,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 256v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgh15,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 257r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgh2p,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 256r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgh36,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 257v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgh4q,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 258v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgh57,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 258r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgh6r,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 259r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgh78,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 259v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgh8s,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 260r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgh99,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 261r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kghbt,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 261v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kghcb,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 260v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kghdv,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 262r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kghfc,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 262v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kghgw,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 263r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kghhd,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 263v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kghjx,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 264r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kghkf,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 264v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kghmz,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 265v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kghng,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 265r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kghp0,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 267r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kghqh,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 266r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kghr1,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 266v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kghsj,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 267v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kght2,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 268v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kghvk,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 268r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kghw3,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 269r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kghxm,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 269v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kghz4,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 270r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgj04,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 270v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgj1n,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 271r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgj25,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 271v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgj3p,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 273r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgj46,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 272v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgj5q,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 272r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgj67,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 275v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgj7r,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 273v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgj88,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 275r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgj9s,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 276v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgjb9,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 276r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgjct,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 277r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgjdb,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 278v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgjfv,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 277v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgjgc,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 278r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgjhw,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 280r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgjjd,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 279v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgjkx,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 279r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgjmf,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 281r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgjnz,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 281v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgjpg,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 282v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgjq0,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 280v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgjrh,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 282r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgjs1,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 283v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgjtj,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 283r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgjv2,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 284r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgjwk,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 284v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgjx3,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 285v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgjzm,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 285r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgk0m,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 286v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgk14,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 286r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgk2n,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 287r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgk35,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 287v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgk4p,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 288v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgk56,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 288r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgk6q,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 289r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgk77,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 289v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgkbs,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 291r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgkc9,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 291v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgkdt,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 292r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgkfb,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 292v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgkgv,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 293r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgkhc,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 293v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgkjw,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 294r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgkkd,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 294v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgkmx,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 295r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgknf,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 295v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgkpz,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 296r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgkqg,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 296v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgkr0,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 297r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgksh,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 297r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgkt1,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 298r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgkvj,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 298v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgkw2,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 299r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgkxk,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 299v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgkz3,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 300r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgm03,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 300v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgm1m,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 301r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgm24,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 301v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgm3n,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 302r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgm45,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 302v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgm5p,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 303r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgm66,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 303v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgm7q,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 304r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgm87,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 304v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgm9r,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 305r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgmb8,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 305v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgmcs,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 306r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgmd9,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 306v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgmft,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 307r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgmgb,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 307v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgmhv,ark:/21198/zz002bcc8m,1,In progress,ChildWork,,,Manuscript 58: 308r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgmjc,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 308v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgmkw,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 309v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgmmd,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 309r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgmnx,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 310r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgmpf,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 310v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgmrg,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 311r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgms0,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 311v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgmth,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 312r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgmv1,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 312v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgmwj,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 313r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgmx2,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 313v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgmzk,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 314r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgn0k,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 314v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgn13,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 315r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgn2m,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 315v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgn34,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 316r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgn4n,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 316v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgn55,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 317r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgn6p,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 317v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgn76,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 318r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgn8q,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 318v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgn97,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 319r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgnbr,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 319v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgnc8,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 320r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgnds,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 320v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgnf9,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 321r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgngt,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 321v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgnhb,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 322r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgnjv,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 322v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgnkc,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 323r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgnmw,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 323v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgnnd,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 324r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgnpx,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 324v,,,,,,,,,,,,,,,,,,,,
