File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.creator,Name.subject,Note,Place of origin,Publisher.publisherName,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject geographic,Subject temporal,viewingHint,Name.editor,Subject,Bucketeer State,IIIF Access URL
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970327_001.tif,Page,Page 1,1,ark:/21198/z1qg0p5r,ark:/21198/z11k18q5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k18q5
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970327_002.tif,Page,Page 2,2,ark:/21198/z1qg0p5r,ark:/21198/z1ww9gkr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ww9gkr
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970327_003.tif,Page,Page 3,3,ark:/21198/z1qg0p5r,ark:/21198/z1s48qx7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s48qx7
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970327_004.tif,Page,Page 4,4,ark:/21198/z1qg0p5r,ark:/21198/z1nc805v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc805v
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970403_001.tif,Page,Page 1,1,ark:/21198/z1kp9xfg,ark:/21198/z1hm77bs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm77bs
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970403_002.tif,Page,Page 2,2,ark:/21198/z1kp9xfg,ark:/21198/z1cv6gkm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv6gkm
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970403_003.tif,Page,Page 3,3,ark:/21198/z1kp9xfg,ark:/21198/z1835qx3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1835qx3
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970403_004.tif,Page,Page 4,4,ark:/21198/z1kp9xfg,ark:/21198/z14f3pkn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f3pkn
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970410_001.tif,Page,Page 1,1,ark:/21198/z1fx95tg,ark:/21198/z10p2xxt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p2xxt
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970410_002.tif,Page,Page 2,2,ark:/21198/z1fx95tg,ark:/21198/z1vx2fht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx2fht
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970410_003.tif,Page,Page 3,3,ark:/21198/z1fx95tg,ark:/21198/z1r51pqh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51pqh
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970410_004.tif,Page,Page 4,4,ark:/21198/z1fx95tg,ark:/21198/z1md0xxw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md0xxw
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970417_001.tif,Page,Page 1,1,ark:/21198/z1b58f3g,ark:/21198/z1gn065h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn065h
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970417_002.tif,Page,Page 2,2,ark:/21198/z1b58f3g,ark:/21198/z1bv9fjk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv9fjk
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970417_003.tif,Page,Page 3,3,ark:/21198/z1b58f3g,ark:/21198/z1767d50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1767d50
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970417_004.tif,Page,Page 4,4,ark:/21198/z1b58f3g,ark:/21198/z13f6njm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f6njm
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970424_001.tif,Page,Page 1,1,ark:/21198/z16d7pb9,ark:/21198/z1zp652q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp652q
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970501_001.tif,Page,Page 1,1,ark:/21198/z12n6xjp,ark:/21198/z1tx5db0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx5db0
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970501_002.tif,Page,Page 2,2,ark:/21198/z12n6xjp,ark:/21198/z1q54nh7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q54nh7
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970501_003.tif,Page,Page 3,3,ark:/21198/z12n6xjp,ark:/21198/z1kd3wr2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd3wr2
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970501_004.tif,Page,Page 4,4,ark:/21198/z12n6xjp,ark:/21198/z1fn3531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn3531
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970501_005.tif,Page,Page 5,5,ark:/21198/z12n6xjp,ark:/21198/z1b013rg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b013rg
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970508_001.tif,Page,Page 1,1,ark:/21198/z1xw6f37,ark:/21198/z1670c4h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1670c4h
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970515_001.tif,Page,Page 1,1,ark:/21198/z1t74cq7,ark:/21198/z12f9md7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12f9md7
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970515_002.tif,Page,Page 2,2,ark:/21198/z1t74cq7,ark:/21198/z1xp93v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp93v1
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970515_003.tif,Page,Page 3,3,ark:/21198/z1t74cq7,ark:/21198/z1sx8c2t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx8c2t
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970515_004.tif,Page,Page 4,4,ark:/21198/z1t74cq7,ark:/21198/z1p57mbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p57mbd
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970515_005.tif,Page,Page 5,5,ark:/21198/z1t74cq7,ark:/21198/z1jd6vpk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd6vpk
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970522_001.tif,Page,Page 1,1,ark:/21198/z1pg3n1c,ark:/21198/z1dr4tck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4tck
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970522_002.tif,Page,Page 2,2,ark:/21198/z1pg3n1c,ark:/21198/z19042qf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19042qf
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970522_003.tif,Page,Page 3,3,ark:/21198/z1pg3n1c,ark:/21198/z1573b04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1573b04
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970522_004.tif,Page,Page 4,4,ark:/21198/z1pg3n1c,ark:/21198/z11g2k6h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g2k6h
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970529_001.tif,Page,Page 1,1,ark:/21198/z1jq2wb3,ark:/21198/z1wq22pr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq22pr
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970529_002.tif,Page,Page 2,2,ark:/21198/z1jq2wb3,ark:/21198/z1rz19xk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz19xk
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970529_003.tif,Page,Page 3,3,ark:/21198/z1jq2wb3,ark:/21198/z1n60k9x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n60k9x
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970529_004.tif,Page,Page 4,4,ark:/21198/z1jq2wb3,ark:/21198/z1hh8hx2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh8hx2
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970605_001.tif,Page,Page 1,1,ark:/21198/z1dz24pn,ark:/21198/z1cr7s93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr7s93
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970626_001.tif,Page,Page 1,1,ark:/21198/z1961cwb,ark:/21198/z18071k2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18071k2
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970626_002.tif,Page,Page 2,2,ark:/21198/z1961cwb,ark:/21198/z14768sf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14768sf
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970626_003.tif,Page,Page 3,3,ark:/21198/z1961cwb,ark:/21198/z10g5j07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g5j07
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970626_004.tif,Page,Page 4,4,ark:/21198/z1961cwb,ark:/21198/z1vq51hx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq51hx
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970626_005.tif,Page,Page 5,5,ark:/21198/z1961cwb,ark:/21198/z1qz48v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz48v3
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970626_006.tif,Page,Page 6,6,ark:/21198/z1961cwb,ark:/21198/z1m927hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m927hz
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970807_001.tif,Page,Page 1,1,ark:/21198/z15f0n4k,ark:/21198/z1gj1gwk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj1gwk
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970807_002.tif,Page,Page 2,2,ark:/21198/z15f0n4k,ark:/21198/z1bs0r3c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs0r3c
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970807_003.tif,Page,Page 3,3,ark:/21198/z15f0n4k,ark:/21198/z17100bw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17100bw
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970807_004.tif,Page,Page 4,4,ark:/21198/z15f0n4k,ark:/21198/z13797jq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13797jq
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970821_001.tif,Page,Page 1,1,ark:/21198/z11n9wd9,ark:/21198/z1zg8r2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg8r2f
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970821_002.tif,Page,Page 2,2,ark:/21198/z11n9wd9,ark:/21198/z1tq80ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq80ff
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970821_003.tif,Page,Page 3,3,ark:/21198/z11n9wd9,ark:/21198/z1q25z4c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q25z4c
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970821_004.tif,Page,Page 4,4,ark:/21198/z11n9wd9,ark:/21198/z1k956gx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k956gx
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970904_001.tif,Page,Page 1,1,ark:/21198/z1x083b1,ark:/21198/z1fj4fr6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj4fr6
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970918_001.tif,Page,Page 1,1,ark:/21198/z1s77bnr,ark:/21198/z19s3px4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s3px4
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970918_002.tif,Page,Page 2,2,ark:/21198/z1s77bnr,ark:/21198/z1612z5p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1612z5p
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970918_003.tif,Page,Page 3,3,ark:/21198/z1s77bnr,ark:/21198/z12826gs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12826gs
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970918_004.tif,Page,Page 4,4,ark:/21198/z1s77bnr,ark:/21198/z1xh1q3v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh1q3v
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19970918_005.tif,Page,Page 5,5,ark:/21198/z1s77bnr,ark:/21198/z1st9npj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1st9npj
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19971002_001.tif,Page,Page 1,1,ark:/21198/z1ng6m0b,ark:/21198/z1p28x2w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p28x2w
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19971002_002.tif,Page,Page 2,2,ark:/21198/z1ng6m0b,ark:/21198/z1j985bj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j985bj
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19971002_003.tif,Page,Page 3,3,ark:/21198/z1ng6m0b,ark:/21198/z1dj7djx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dj7djx
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19971002_004.tif,Page,Page 4,4,ark:/21198/z1ng6m0b,ark:/21198/z18s6nr9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s6nr9
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19971030_001.tif,Page,Page 1,1,ark:/21198/z1hq5v92,ark:/21198/z1515x36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1515x36
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19971030_002.tif,Page,Page 2,2,ark:/21198/z1hq5v92,ark:/21198/z11855fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11855fr
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19971030_003.tif,Page,Page 3,3,ark:/21198/z1hq5v92,ark:/21198/z1wm3c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm3c8f
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19971030_004.tif,Page,Page 4,4,ark:/21198/z1hq5v92,ark:/21198/z1rv2mn2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv2mn2
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19971113_001.tif,Page,Page 1,1,ark:/21198/z1cz53ht,ark:/21198/z1n31vvr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n31vvr
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19971113_002.tif,Page,Page 2,2,ark:/21198/z1cz53ht,ark:/21198/z1hb143c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb143c
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19971113_003.tif,Page,Page 3,3,ark:/21198/z1cz53ht,ark:/21198/z1ck0cb6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck0cb6
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19971113_004.tif,Page,Page 4,4,ark:/21198/z1cz53ht,ark:/21198/z17s9mnc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17s9mnc
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19971127_001.tif,Page,Page 1,1,ark:/21198/z1864bqh,ark:/21198/z1447kbp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1447kbp
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19971127_002.tif,Page,Page 2,2,ark:/21198/z1864bqh,ark:/21198/z10c6tpv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6tpv
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19971127_003.tif,Page,Page 3,3,ark:/21198/z1864bqh,ark:/21198/z1vm6b7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm6b7d
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19971127_004.tif,Page,Page 4,4,ark:/21198/z1864bqh,ark:/21198/z1qv5khp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv5khp
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19971211_001.tif,Page,Page 1,1,ark:/21198/z14f3m1n,ark:/21198/z1m34tpx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m34tpx
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19971211_002.tif,Page,Page 2,2,ark:/21198/z14f3m1n,ark:/21198/z1gb42x4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb42x4
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19971211_003.tif,Page,Page 3,3,ark:/21198/z14f3m1n,ark:/21198/z1bk3b8q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk3b8q
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19971211_004.tif,Page,Page 4,4,ark:/21198/z14f3m1n,ark:/21198/z16x18xv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x18xv
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19971225_001.tif,Page,Page 1,1,ark:/21198/z10s1jps,ark:/21198/z1350j8r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1350j8r
Masters/othermasters/DEPchinesecubannewspapers/kwongwahpo/images/1997/catc_kwongwahpo_19971225_002.tif,Page,Page 2,2,ark:/21198/z10s1jps,ark:/21198/z1zd01vb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zd01vb
