"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Editor","Name.engraver","Title","Relation.rectoVerso","Relation.pageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.creation","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL"
"Picart (Bernard) Collection","ark:/21198/zz00097ngm","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097ngm-1-master.tif","504","","","text","","","","","","page 447","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097ngm"
"Picart (Bernard) Collection","ark:/21198/zz00097nh4","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097nh4-1-master.tif","505","","","text","","","","","","page 448","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097nh4"
"Picart (Bernard) Collection","ark:/21198/zz00097njn","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097njn-1-master.tif","506","","","text","","","","","","page 449","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097njn"
"Picart (Bernard) Collection","ark:/21198/zz00097nk5","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097nk5-1-master.tif","507","","","text","","","","","","page 450","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097nk5"
"Picart (Bernard) Collection","ark:/21198/zz00097nmp","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097nmp-1-master.tif","508","","","text","","","","","","page 451","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097nmp"
"Picart (Bernard) Collection","ark:/21198/zz00097nn6","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097nn6-1-master.tif","509","","","text","","","","","","page 452","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097nn6"
"Picart (Bernard) Collection","ark:/21198/zz00097npq","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097npq-1-master.tif","510","","","text","","","","","","page 453","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097npq"
"Picart (Bernard) Collection","ark:/21198/zz00097nq7","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097nq7-1-master.tif","511","","","text","","","","","","page 454","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097nq7"
"Picart (Bernard) Collection","ark:/21198/zz00097nrr","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097nrr-1-master.tif","512","","","text","","","","","","page 455","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097nrr"
"Picart (Bernard) Collection","ark:/21198/zz00097ns8","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097ns8-1-master.tif","513","","","text","","","","","","page 456","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097ns8"
"Picart (Bernard) Collection","ark:/21198/zz00097nts","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097nts-1-master.tif","514","","","text","","","","","","page 457","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097nts"
"Picart (Bernard) Collection","ark:/21198/zz00097nv9","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097nv9-1-master.tif","515","","","text","","","","","","page 458","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097nv9"
"Picart (Bernard) Collection","ark:/21198/zz00097nwt","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097nwt-1-master.tif","516","","","text","","","","","","page 459","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097nwt"
"Picart (Bernard) Collection","ark:/21198/zz00097nxb","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097nxb-1-master.tif","517","","","text","","","","","","page 460","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097nxb"
"Picart (Bernard) Collection","ark:/21198/zz00097nzv","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097nzv-1-master.tif","518","","","still image","","","","","","A Synod kept in the choir of the new church at Amsterdam.","r","","Synod kept in the choir of the new church at Amsterdam.  A. The president of the Synod.  B. The elder.  C. The Secretary.  D. The state commissary.  E. The deputy of the magistrates of Amsterdam.  F. Inro deputies of the Synods.  The classes deputies, Viz.  G. of Alkmaar.  H. Haarlem.  I. Amsterdam.  K. Koorn.  L. Snkuyzen.  M. Bdam.  The correspondents of the Synoids, Viz.  1. of Guelderland.  2. South Holland.  3. Utrecht.  4. Friseland.  5. Overissel.  6. Groningen.  7. Several pastors & elders.   The imposition of hands on a student in divinity received minister in a wallone & French church in Holland.","page 460a","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097nzv"
"Picart (Bernard) Collection","ark:/21198/zz00097p0v","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097p0v-1-master.tif","519","","","text","","","","","","page 460b","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097p0v"
"Picart (Bernard) Collection","ark:/21198/zz00097p1c","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097p1c-1-master.tif","520","","","text","","","","","","page 461","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097p1c"
"Picart (Bernard) Collection","ark:/21198/zz00097p2w","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097p2w-1-master.tif","521","","","text","","","","","","page 462","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097p2w"
"Picart (Bernard) Collection","ark:/21198/zz00097p3d","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097p3d-1-master.tif","522","","","text","","","","","","page 463","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097p3d"
"Picart (Bernard) Collection","ark:/21198/zz00097p4x","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097p4x-1-master.tif","523","","","text","","","","","","page 464","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097p4x"
"Picart (Bernard) Collection","ark:/21198/zz00097p5f","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097p5f-1-master.tif","524","","","text","","","","","","page 465","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097p5f"
"Picart (Bernard) Collection","ark:/21198/zz00097p6z","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097p6z-1-master.tif","525","","","text","","","","","","page 466","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097p6z"
"Picart (Bernard) Collection","ark:/21198/zz00097p7g","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097p7g-1-master.tif","526","","","text","","","","","","page 467","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097p7g"
"Picart (Bernard) Collection","ark:/21198/zz00097p80","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097p80-1-master.tif","527","","","text","","","","","","page 468","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097p80"
"Picart (Bernard) Collection","ark:/21198/zz00097p9h","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097p9h-1-master.tif","528","","","still image","","","","","","The baptism of the reformed.","r","","The baptism of the Protestants.  The communion of the Protestants.","page 468a","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097p9h"
"Picart (Bernard) Collection","ark:/21198/zz00097pb1","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097pb1-1-master.tif","529","","","text","","","","","","page 468b","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097pb1"
"Picart (Bernard) Collection","ark:/21198/zz00097pcj","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097pcj-1-master.tif","530","","","text","","","","","","page 469","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097pcj"
"Picart (Bernard) Collection","ark:/21198/zz00097pd2","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097pd2-1-master.tif","531","","","text|~|still image","","","","","","page 470","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097pd2"
"Picart (Bernard) Collection","ark:/21198/zz00097pfk","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097pfk-1-master.tif","532","","","text","","","","","","index i","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097pfk"
"Picart (Bernard) Collection","ark:/21198/zz00097pg3","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097pg3-1-master.tif","533","","","text","","","","","","index ii","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097pg3"
"Picart (Bernard) Collection","ark:/21198/zz00097phm","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097phm-1-master.tif","534","","","text","","","","","","index iii","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097phm"
"Picart (Bernard) Collection","ark:/21198/zz00097pj4","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097pj4-1-master.tif","535","","","text","","","","","","index iv","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097pj4"
"Picart (Bernard) Collection","ark:/21198/zz00097w39","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097w39-1-master.tif","536","","","text","","","","","","index v","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097w39"
"Picart (Bernard) Collection","ark:/21198/zz00097w4t","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097w4t-1-master.tif","537","","","text","","","","","","index vi","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097w4t"
"Picart (Bernard) Collection","ark:/21198/zz00097w5b","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097w5b-1-master.tif","538","","","text","","","","","","index vii","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097w5b"
"Picart (Bernard) Collection","ark:/21198/zz00097w6v","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097w6v-1-master.tif","539","","","text","","","","","","index viii","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097w6v"
"Picart (Bernard) Collection","ark:/21198/zz00097w7c","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097w7c-1-master.tif","540","","","text","","","","","","index ix","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097w7c"
"Picart (Bernard) Collection","ark:/21198/zz00097w8w","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097w8w-1-master.tif","541","","","text","","","","","","index x","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097w8w"
"Picart (Bernard) Collection","ark:/21198/zz00097w9d","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097w9d-1-master.tif","542","","","text","","","","","","index xi","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097w9d"
"Picart (Bernard) Collection","ark:/21198/zz00097wbx","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097wbx-1-master.tif","543","","","text","","","","","","index xii","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097wbx"
"Picart (Bernard) Collection","ark:/21198/zz00097wcf","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097wcf-1-master.tif","544","","","text","","","","","","index xiii","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097wcf"
"Picart (Bernard) Collection","ark:/21198/zz00097wdz","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097wdz-1-master.tif","545","","","text","","","","","","index xix","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097wdz"
"Picart (Bernard) Collection","ark:/21198/zz00097wfg","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097wfg-1-master.tif","546","","","text","","","","","","index xx","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097wfg"
"Picart (Bernard) Collection","ark:/21198/zz00097wg0","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097wg0-1-master.tif","547","","","text","","","","","","index xxi","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097wg0"
"Picart (Bernard) Collection","ark:/21198/zz00097whh","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097whh-1-master.tif","548","","","text","","","","","","index xxii","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097whh"
"Picart (Bernard) Collection","ark:/21198/zz00097wj1","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097wj1-1-master.tif","549","","","text","","","","","","index xxiii","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097wj1"
