"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Editor","Name.engraver","Title","Relation.rectoVerso","Relation.pageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.creation","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL"
"Picart (Bernard) Collection","ark:/21198/zz000988h8","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000988h8-1-master.tif","85","","","text|~|still image","","","","","","page 075","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000988h8"
"Picart (Bernard) Collection","ark:/21198/zz000988js","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000988js-1-master.tif","86","","","text","","","","","","page 076","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000988js"
"Picart (Bernard) Collection","ark:/21198/zz000988k9","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000988k9-1-master.tif","87","","","text","","","","","","page 077","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000988k9"
"Picart (Bernard) Collection","ark:/21198/zz000988mt","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000988mt-1-master.tif","88","","","text","","","","","","page 078","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000988mt"
"Picart (Bernard) Collection","ark:/21198/zz000988nb","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000988nb-1-master.tif","89","","","text|~|still image","","","","","","page 079","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000988nb"
"Picart (Bernard) Collection","ark:/21198/zz000988pv","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000988pv-1-master.tif","90","","","text","","","","","","page 080","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000988pv"
"Picart (Bernard) Collection","ark:/21198/zz000988qc","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000988qc-1-master.tif","91","","","still image","","","","","","Porcelane branches.","r","","Porcelane branches.  Porcelane necklaces.  A cage in which the novices are huscanaw’d.  A tomahawk.  A club.  The calumet of peace.  Another, or the Virginian pipe of peace.","page 080a","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000988qc"
"Picart (Bernard) Collection","ark:/21198/zz000988rw","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000988rw-1-master.tif","92","","","text","","","","","","page 080b","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000988rw"
"Picart (Bernard) Collection","ark:/21198/zz000988sd","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000988sd-1-master.tif","93","","","text","","","","","","page 081","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000988sd"
"Picart (Bernard) Collection","ark:/21198/zz000988tx","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000988tx-1-master.tif","94","","","text","","","","","","page 082","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000988tx"
"Picart (Bernard) Collection","ark:/21198/zz000988vf","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000988vf-1-master.tif","95","","","text","","","","","","page 083","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000988vf"
"Picart (Bernard) Collection","ark:/21198/zz000988wz","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000988wz-1-master.tif","96","","","text","","","","","","page 084","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000988wz"
"Picart (Bernard) Collection","ark:/21198/zz000988xg","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000988xg-1-master.tif","97","","","text","","","","","","page 085","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000988xg"
"Picart (Bernard) Collection","ark:/21198/zz000988z0","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000988z0-1-master.tif","98","","","text","","","","","","page 086","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000988z0"
"Picart (Bernard) Collection","ark:/21198/zz00098900","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098900-1-master.tif","99","","","text","","","","","","page 086a","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098900"
"Picart (Bernard) Collection","ark:/21198/zz0009891h","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009891h-1-master.tif","100","","","still image","","","","","","The grand sacrifice of the Canadans to Quitchi-manitou. or the Great Spirit.","v","","","page 086b","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009891h"
"Picart (Bernard) Collection","ark:/21198/zz00098921","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098921-1-master.tif","101","","","text","","","","","","page 087","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098921"
"Picart (Bernard) Collection","ark:/21198/zz0009893j","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009893j-1-master.tif","102","","","text","","","","","","page 088","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009893j"
"Picart (Bernard) Collection","ark:/21198/zz00098942","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098942-1-master.tif","103","","","text","","","","","","page 089","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098942"
"Picart (Bernard) Collection","ark:/21198/zz0009895k","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009895k-1-master.tif","104","","","text","","","","","","page 090","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009895k"
"Picart (Bernard) Collection","ark:/21198/zz00098963","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098963-1-master.tif","105","","","text","","","","","","page 091","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098963"
"Picart (Bernard) Collection","ark:/21198/zz0009897m","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009897m-1-master.tif","106","","","text","","","","","","page 092","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009897m"
"Picart (Bernard) Collection","ark:/21198/zz00098984","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098984-1-master.tif","107","","","text","","","","","","page 093","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098984"
"Picart (Bernard) Collection","ark:/21198/zz0009899n","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009899n-1-master.tif","108","","","text","","","","","","page 094","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009899n"
"Picart (Bernard) Collection","ark:/21198/zz000989b5","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000989b5-1-master.tif","109","","","text","","","","","","page 095","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000989b5"
"Picart (Bernard) Collection","ark:/21198/zz000989cp","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000989cp-1-master.tif","110","","","text","","","","","","page 096","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000989cp"
"Picart (Bernard) Collection","ark:/21198/zz000989d6","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000989d6-1-master.tif","111","","","text","","","","","","page 097","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000989d6"
"Picart (Bernard) Collection","ark:/21198/zz000989fq","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000989fq-1-master.tif","112","","","text","","","","","","page 098","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000989fq"
"Picart (Bernard) Collection","ark:/21198/zz000989g7","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000989g7-1-master.tif","113","","","text","","","","","","page 099","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000989g7"
"Picart (Bernard) Collection","ark:/21198/zz000989hr","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000989hr-1-master.tif","114","","","text","","","","","","page 100","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000989hr"
"Picart (Bernard) Collection","ark:/21198/zz000989j8","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000989j8-1-master.tif","115","","","text","","","","","","page 101","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000989j8"
"Picart (Bernard) Collection","ark:/21198/zz000989ks","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000989ks-1-master.tif","116","","","text","","","","","","page 102","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000989ks"
"Picart (Bernard) Collection","ark:/21198/zz000989m9","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000989m9-1-master.tif","117","","","text","","","","","","page 103","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000989m9"
"Picart (Bernard) Collection","ark:/21198/zz000989nt","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000989nt-1-master.tif","118","","","text","","","","","","page 104","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000989nt"
"Picart (Bernard) Collection","ark:/21198/zz000989pb","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000989pb-1-master.tif","119","","","text","","","","","","page 105","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000989pb"
"Picart (Bernard) Collection","ark:/21198/zz000989qv","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000989qv-1-master.tif","120","","","text","","","","","","page 106","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000989qv"
"Picart (Bernard) Collection","ark:/21198/zz000989rc","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000989rc-1-master.tif","121","","","text","","","","","","page 107","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000989rc"
"Picart (Bernard) Collection","ark:/21198/zz000989sw","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000989sw-1-master.tif","122","","","text","","","","","","page 108","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000989sw"
"Picart (Bernard) Collection","ark:/21198/zz000989td","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000989td-1-master.tif","123","","","text","","","","","","page 109","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000989td"
"Picart (Bernard) Collection","ark:/21198/zz000989vx","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000989vx-1-master.tif","124","","","text","","","","","","page 110","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000989vx"
"Picart (Bernard) Collection","ark:/21198/zz000989wf","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000989wf-1-master.tif","125","","","text","","","","","","page 111","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000989wf"
"Picart (Bernard) Collection","ark:/21198/zz000989xz","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000989xz-1-master.tif","126","","","text","","","","","","page 112","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000989xz"
"Picart (Bernard) Collection","ark:/21198/zz000989zg","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz000989zg-1-master.tif","127","","","text","","","","","","page 112a","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000989zg"
"Picart (Bernard) Collection","ark:/21198/zz00098b0g","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098b0g-1-master.tif","128","","","still image","","","","","","Kiwasa an idol of the Virginians.","v","","Kiwasa an idol of the Virginians.  The God of the Winds another idol of the Virginians.","page 112b","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098b0g"
"Picart (Bernard) Collection","ark:/21198/zz00098b10","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098b10-1-master.tif","129","","","text","","","","","","page 113","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098b10"
"Picart (Bernard) Collection","ark:/21198/zz00098b2h","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098b2h-1-master.tif","130","","","text","","","","","","page 114","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098b2h"
"Picart (Bernard) Collection","ark:/21198/zz00098b31","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098b31-1-master.tif","131","","","text","","","","","","page 115","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098b31"
"Picart (Bernard) Collection","ark:/21198/zz00098b4j","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098b4j-1-master.tif","132","","","text","","","","","","page 116","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098b4j"
