Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,Type.genre,Type.typeOfResource,Rights.copyrightStatus,Name.creator,Name.donor,Rights.rightsHolderContact,Subject,Rights.statementLocal,Name.repository,Alt ID.local,Title,Date.normalized,Format.extent,AltTitle.descriptive,Date.creation,Relation.isPartOf,AltTitle.other,Description.note,AltTitle.uniform,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Gronk Digital Image Collection,ark:/21198/zz0027dtm8,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dtm8_1835663_master.tif,,,,private,clippings,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_Regeneracion_img015.tif,CSRC_Gronk_Regeneracion_img015.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dtm8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dtm8/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dtp9,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dtp9_1835603_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img086.tif,CSRC_Gronk_DogCity_img086.tif,1970/1979,1 photograph,,,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dtp9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dtp9/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dtwd,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dtwd_1835606_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img087.tif,CSRC_Gronk_DogCity_img087.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dtwd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dtwd/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dtzf,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dtzf_1835609_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img088.tif,CSRC_Gronk_DogCity_img088.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dtzf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dtzf/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dv1z,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dv1z_1835612_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img089.tif,CSRC_Gronk_DogCity_img089.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dv1z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dv1z/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dv6j,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dv6j_1835615_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img090.tif,CSRC_Gronk_DogCity_img090.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dv6j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dv6j/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dv8k,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dv8k_1835618_master.tif,,,,private,color photographs,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img091.tif,CSRC_Gronk_DogCity_img091.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dv8k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dv8k/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dw0x,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dw0x_1835666_master.tif,,,,private,clippings,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_Regeneracion_img016.tif,CSRC_Gronk_Regeneracion_img016.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dw0x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dw0x/manifest
Gronk Digital Image Collection,ark:/21198/zz0027dw7j,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027dw7j_1835669_master.tif,,,,private,clippings,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_Regeneracion_img017.tif,CSRC_Gronk_Regeneracion_img017.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027dw7j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027dw7j/manifest
Gronk Digital Image Collection,ark:/21198/zz0027f6j0,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027f6j0_1835546_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img068.tif,CSRC_Gronk_DogCity_img068.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027f6j0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027f6j0/manifest
Gronk Digital Image Collection,ark:/21198/zz0027f6kh,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027f6kh_1835528_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img062.tif,CSRC_Gronk_DogCity_img062.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027f6kh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027f6kh/manifest
Gronk Digital Image Collection,ark:/21198/zz0027f6nj,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027f6nj_1835540_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img066.tif,CSRC_Gronk_DogCity_img066.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027f6nj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027f6nj/manifest
Gronk Digital Image Collection,ark:/21198/zz0027f6p2,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027f6p2_1835543_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img067.tif,CSRC_Gronk_DogCity_img067.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027f6p2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027f6p2/manifest
Gronk Digital Image Collection,ark:/21198/zz0027f6qk,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0027f6qk_1835531_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img063.tif,CSRC_Gronk_DogCity_img063.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027f6qk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027f6qk/manifest
