Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Visibility,viewingHint,Duplicate,Delete in Title,Thumbnail,Type.genre,Type.typeOfResource,Rights.copyrightStatus,Subject,Name.subject,Name.creator,Rights.servicesContact,Language,Name.repository,Name.artist,Rights.permission,Name.photographer,Name.correspondent,Description.note,Alt ID.local,AltTitle.other,Title,Date.creation,Format.extent,Date.normalized,Coverage.geographic,Alt ID.collection,Description.caption,Alt ID.url,Summary,Relation.url,Opac url,Finding Aid URL,Alt ID.mp4,Format.medium,Relation.isPartOf,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Huxley (Aldous) Collection,ark:/21198/zz00255ghx,ark:/21198/zz00253vz2,10,Completed with minimal metadata,Work,huxle/image/21198-zz00255ghx_1656543_master.tif,196,,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963",,,zxx,,,Y,,,"Image (with white border) of writer Aldous Huxley, close up with black background. He is looking forward, circa 1955-1963. This image is almost identical to image YRLSC_2009_00211.",YRLSC_2009_00194,,"Aldous Huxley close up black background, looking forward (identical image) [descriptive]",1955-1963,1 photograph : b&w,1955/1963,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255ghx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255ghx/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255gn0,ark:/21198/zz00253vz2,10,Completed with minimal metadata,Work,huxle/image/21198-zz00255gn0_1656575_master.tif,200,,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963",,,zxx,,,Y,,,"Writer Aldous Huxley (profile) dressed in suit with arm extended, standing on hillside and facing view of Hollywood, May 1953.",YRLSC_2009_00198,,"Aldous Huxley, arm outstretched, standing in hills above Hollywood [descriptive]",May 1953,1 photograph : b&w,1953-05,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255gn0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255gn0/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255gph,ark:/21198/zz00253vz2,10,Completed with minimal metadata,Work,huxle/image/21198-zz00255gph_1656582_master.tif,201,,,,,,caricatures,still image,copyrighted,"Illustrators--United States|~|Authors, English--20th century|~|Artists $z United States","Huxley, Aldous, 1894-1963",,,zxx,,"Levine, David, $d 1926-2009",Y,,,"Caricature of writer Aldous Huxley, drawn by American artist and illustrator David Levine. From New York Review of Books, circa March 31, 1971.",YRLSC_2009_00199,,"Aldous Huxley, caricature drawn by David Levine from New York Review of Books, 1971 [descriptive]","circa March 31, 1971",1 portrait: b&w,1971-03,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255gph,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255gph/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255h57,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255h57_1656615_master.tif,205,private,,,,,clippings,still image,copyrighted,,,,,eng,,,Y,,,"Clipping from a publication. Image of an audience (backs of heads). Title below image: University Audience applauding the Master--bald heads, faculty wives, some students.|~|Estimated date of clipping is between 1955-1963.",YRLSC_2009_00203,,"Clipping, University Audience applauding the Master--bald heads, faculty wives, some students [descriptive]",[1955-1963?],,1955/1963,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255h57,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255h57/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255h6r,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255h6r_1656620_master.tif,206,private,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963",,,zxx,,,Y,,,"Image (with brown border) of writer Aldous Huxley looking down, profile, close-up, black background. Circa 1955-1963.",YRLSC_2009_00204,,"Aldous Huxley profile, close up, black background (1) [descriptive]",1955-1963,,1955/1963,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255h6r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255h6r/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255h78,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255h78_1656623_master.tif,207,private,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963",,,zxx,,,Y,,,"Image (with brown border) of writer Aldous Huxley, profile, close-up, looking down, black background. Circa 1955-1963.",YRLSC_2009_00205,,"Aldous Huxley profile, close up, black background (2) [descriptive]",1955-1963,,1955/1963,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255h78,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255h78/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255h8s,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255h8s_1656626_master.tif,208,private,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963",,,zxx,,,Y,,,"Image (with brown border) of writer Aldous Huxley talking and looking down, profile, close-up, black background. Circa 1955-1963.",YRLSC_2009_00206,,"Aldous Huxley profile, close up, black background (3) [descriptive]",1955-1963,,1955/1963,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255h8s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255h8s/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255h99,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255h99_1656629_master.tif,209,private,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963",,,zxx,,,Y,,,"Close-up image (with brown border) of writer Aldous Huxley talking, black background, circa 1955-1963.",YRLSC_2009_00207,,"Aldous Huxley talking, close up, black background [descriptive]",1955-1963,,1955/1963,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255h99,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255h99/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255hbt,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255hbt_1656632_master.tif,210,private,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963",,,zxx,,,Y,,,"Image (with brown border) of writer Aldous Huxley, seated in chair with hands in lap, smiling, black background. Circa 1955-1963.",YRLSC_2009_00208,,"Aldous Huxley in chair, hands in lap, black background (1) [descriptive]",1955-1963,,1955/1963,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255hbt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255hbt/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255hcb,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255hcb_1656635_master.tif,211,private,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963",,,zxx,,,Y,,,"Close-up mage (with brown border) of writer Aldous Huxley, seated in chair and gesturing hands, black background. Circa 1955-1963.",YRLSC_2009_00209,,"Aldous Huxley close up, seated in chair and gesturing hands, black background [descriptive]",1955-1963,,1955/1963,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255hcb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255hcb/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255hdv,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255hdv_1656638_master.tif,212,private,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963",,,zxx,,,Y,,,"Image (with brown border) of writer Aldous Huxley, seated in chair and gesturing with hands, black background. Circa 1955-1963.",YRLSC_2009_00210,,"Aldous Huxley, seated in chair and gesturing hands, black background (2) [descriptive]",1955-1963,,1955/1963,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255hdv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255hdv/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255hfc,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255hfc_1656644_master.tif,213,private,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963",,,zxx,,,Y,,,"Image (with brown border) of writer Aldous Huxley, close up with black background. He is looking forward, circa 1955-1963. This image is almost identical to image YRLSC_2009_00194.",YRLSC_2009_00211,,"Aldous Huxley close up black background, looking forward [descriptive]",1955-1963,,1955/1963,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255hfc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255hfc/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255ht2,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255ht2_1656648_master.tif,214,private,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963",,,zxx,,,Y,,,"Image (with brown border) of writer Aldous Huxley, profile (left side of face), close-up, black background. Circa 1955-1963.",YRLSC_2009_00212,,"Aldous Huxley profile, close up, black background (4) [descriptive]",1955-1963,,1955/1963,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255ht2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255ht2/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255hvk,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255hvk_1656653_master.tif,215,private,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963",,,zxx,,,Y,,,"Image (with brown border) of writer Aldous Huxley, seated in chair and gesturing with hands, black background. Circa 1955-1963.",YRLSC_2009_00213,,"Aldous Huxley, seated in chair and gesturing hands, black background (3) [descriptive]",1955-1963,,1955/1963,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255hvk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255hvk/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255hw3,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255hw3_1656656_master.tif,216,private,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963",,,zxx,,,Y,,,"Image (with brown border) of writer Aldous Huxley, seated in chair and gesturing with hands, black background. Circa 1955-1963.",YRLSC_2009_00214,,"Aldous Huxley, seated in chair and gesturing hands, black background (4) [descriptive]",1955-1963,,1955/1963,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255hw3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255hw3/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255hxm,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255hxm_1656660_master.tif,217,private,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963",,,zxx,,,Y,,,"Image (with brown border) of writer Aldous Huxley, seated in chair with hands in lap, looking down, black backgound. Circa 1955-1963.",YRLSC_2009_00215,,"Aldous Huxley in chair, hands in lap, black background (2) [descriptive]",1955-1963,,1955/1963,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255hxm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255hxm/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255hz4,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255hz4_1656665_master.tif,218,private,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963",,,zxx,,,Y,,,"Profile (right side of body) of writer Aldous Huxley, in dark jacket, leaning forward on left arm, dark background. Circa 1955-1963. The arm and hand of another person appears to be in the background.",YRLSC_2009_00216,,"Aldous Huxley profile, left side of body, black background [descriptive]",1955-1963,,1955/1963,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255hz4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255hz4/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255j04,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255j04_1656668_master.tif,219,private,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963",,,zxx,,,Y,,,"Profile of writer Aldous Huxley, seated in white shirt, hands around knees, circa 1921-1931.",YRLSC_2009_00217,,"Aldous Huxley seated, white shirt,  hands around knees [descriptive]",1921-1931,,1921/1931,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255j04,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255j04/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255j1n,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255j1n_1656672_master.tif,220,private,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963",,,eng,,,Y,,,"Aldous Huxley with unidentified man holding two cartoons of Mr. Huxley. Cartoons are titled The Press and Union Club of San Francisco. Both cartoons are dated April 12, 1962 (the estimated date of the photograph).",YRLSC_2009_00218,,Aldous Huxley with unidentified man holding two cartoons [descriptive],"circa April 12, 1962",,1962-04-12,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255j1n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255j1n/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255j25,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255j25_1656677_master.tif,221,private,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963",,,zxx,,,Y,,,"Image (with brown border) of writer Aldous Huxley, seated in chair and gesturing his hands (black background). Circa 1955-1963. This image is almost identical to image YRLSC_2009_00193.",YRLSC_2009_00219,,"Aldous Huxley, seated in chair and gesturing hands, black background (1) [descriptive]",1955-1963,,1955/1963,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255j25,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255j25/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255j3p,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255j3p_1656683_master.tif,222,private,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963",,,zxx,,,Y,,,"Image (with brown border) of writer Aldous Huxley, profile (right side of face), close-up, black background. Circa 1955-1963.",YRLSC_2009_00220,,"Aldous Huxley profile, close up, black background (5) [descriptive]",1955-1963,,1955/1963,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255j3p,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255j3p/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255j5q,ark:/21198/zz00253vz2,10,Completed with minimal metadata,Work,huxle/image/21198-zz00255j5q_1656696_master.tif,224,,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963",,,eng,,,Y,,,"Writer Aldous Huxley with unidentified man and woman. Mr. Huxley is looking at two cartoons of himself. Cartoons have the heading ""The Press and Union League Club of San Francisco"" and are both dated April 12, 1962 (the estimated date of the photograph).",YRLSC_2009_00222,,Aldous Huxley looking at cartoons with unidentified man and woman [descriptive],"circa April 12, 1962",1 photograph : b&w,1962-04-12,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255j5q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255j5q/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255j67,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255j67_1656701_master.tif,225,private,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963",,,zxx,,,Y,,,"Portrait of writer Aldous Huxley, looking down, dressed in suit with white handkerchief in pocket. The left side of his face is shadowed. Circa 1955-1963.",YRLSC_2009_00223,,"Aldous Huxley portrait, looking down, dressed in suit with white handkerchief [descriptive]",1955-1963,,1955/1963,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255j67,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255j67/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255j7r,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255j7r_1656705_master.tif,226,private,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century|~|Women authors, American--20th century|~|Violinists $z United States","Huxley, Aldous, 1894-1963|~|Huxley, Laura Archera",,,zxx,,,Y,,,"Writer Aldous Huxley and second wife Laura Archera Huxley at large gathering in a group photo (front row, center), circa 1956-1963.",YRLSC_2009_00224,,"Aldous and Laura Huxley at large gathering, group photograph [descriptive]",1956-1963,,1956/1963,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255j7r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255j7r/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255j9s,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255j9s_1656717_master.tif,228,private,,,,,black-and-white photographs,still image,copyrighted,"Women authors, American--20th century|~|Violinists $z United States","Huxley, Laura Archera",,,zxx,,,Y,,,"Portrait (full body) of Laura Archera Huxley, second wife of writer Aldous Huxley, looking forward, smiling, elbow on knee, circa 1970-1979.",YRLSC_2009_00226,,"Laura Archera Huxley portrait, looking forward, smiling, elbow on knee (2) [descriptive]",1970-1979,,1970/1979,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255j9s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255j9s/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255jb9,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255jb9_1656722_master.tif,229,private,,,,,black-and-white photographs,still image,copyrighted,Biologists $z Great Britain,"Huxley, Thomas Henry, $d 1825-1895",,,zxx,,,Y,,,"Portrait of British biologist Thomas Henry Huxley, paternal grandfather of writer Aldous Huxley. Portrait circa 1850-1860.",YRLSC_2009_00227,,"Portrait of Thomas Henry Huxley, circa 1850-1860 [descriptive]",1850-1860,,1850/1860,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255jb9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255jb9/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255jdb,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255jdb_1656731_master.tif,231,private,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century|~|Women authors, American--20th century|~|Violinists $z United States","Huxley, Aldous, 1894-1963",,,zxx,,,Y,"Huxley, Laura Archera",,"Writer Aldous Huxley, looking forward and dressed in suit. The left side of his face is shadowed. Dark foreground and background. Photo taken on a train in Switzerland, circa 1956-1963. Photographer: second wife Laura Archera Huxley.",YRLSC_2009_00229,,"Aldous Huxley on a train in Switzerland, photo taken by Laura Huxley  [descriptive]",1956-1963,,1956/1963,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255jdb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255jdb/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255jx3,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255jx3_1656770_master.tif,236,private,,,,,portraits,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963",,,zxx,,,Y,,,Portrait of writer Aldous Huxley by (Edward?) Biberman. Estimated date of portrait is between 1955-1963.,YRLSC_2009_00234,,Painted portrait of Aldous Huxley by Biberman [descriptive],[1955-1963?],,1955/1963,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255jx3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255jx3/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255jzm,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255jzm_1656774_master.tif,237,private,,,,,portraits,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963",,,zxx,,,Y,,,Drawn portrait of writer Aldous Huxley by B. Budwig (full name of artist is unknown). Estimated date of image is between 1960-1969.,YRLSC_2009_00235,,Drawn portrait of Aldous Huxley by B. Budwig [descriptive],[1960-1969?],,1960/1969,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255jzm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255jzm/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255k0m,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255k0m_1656782_master.tif,238,private,,,,,clippings,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963","Smith, Houston",,eng,,,Y,,,"Clipping of an L.A. Times Article titled Remembering Aldous Huxley, written by American religious studies scholar Huston Smith. Dated Sunday, November 20, 1988.",YRLSC_2009_00236,,"Clipping of an L.A. Times article titled Remembering Aldous Huxley, by Huston Smith [descriptive]","November 20, 1988",,1988-11-20,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255k0m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255k0m/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255k2n,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255k2n_1656792_master.tif,240,private,,,,,clippings,still image,copyrighted,,,"Huxley, Aldous, 1894-1963",,eng,,,Y,,,Clipping of the continuation of the article by writer Aldous Huxley titled If My Library Burned Tonight. From November 1947.,YRLSC_2009_00238,,Clipping of article by Aldous Huxley titled If My Library Burned Tonight (2) [descriptive],November 1947,,1947-11,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255k2n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255k2n/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255k35,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255k35_1656799_master.tif,241,private,,,,,clippings,still image,copyrighted,,,"Huxley, Aldous, 1894-1963",,eng,,,Y,,,"Clipping of Life Magazine article by writer Aldous Huxley, titled A Case for ESP, PK and PSI. From January 11, 1954.",YRLSC_2009_00239,,"Clipping of Life Magazine article by Aldous Huxley, A Case for ESP, PK and PSI (1) [descriptive]","January 11, 1954",,1954-01-11,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255k35,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255k35/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255k6q,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255k6q_1656824_master.tif,244,private,,,,,clippings,still image,copyrighted,,,"Huxley, Aldous, 1894-1963",,eng,,,Y,,,"Continuation of writer Aldous Huxley's Life Magazine article A Case of ESP, PK and PSI. From January 11, 1954.",YRLSC_2009_00242,,"Clipping of Life Magazine article by Aldous Huxley titled A Case for ESP, PK and PSI (4) [descriptive]","January 11, 1954",,1954-01-11,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255k6q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255k6q/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255k77,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255k77_1656829_master.tif,245,private,,,,,clippings,still image,copyrighted,,,"Huxley, Aldous, 1894-1963",,eng,,,Y,,,"Continuation of writer Aldous Huxley's Life Magazine article A Case for ESP, PK and PSI. From January 11, 1954.",YRLSC_2009_00243,,"Clipping of Life Magazine article by Aldous Huxley titled A Case for ESP, PK and PSI (5) [descriptive]","January 11, 1954",,1954-01-11,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255k77,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255k77/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255k8r,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255k8r_1656832_master.tif,246,private,,,,,clippings,still image,copyrighted,,,"Huxley, Aldous, 1894-1963",,eng,,,Y,,,"Continuation of writer Aldous Huxley's Life Magazine article A Case of ESP, PK and PSI. From January 11, 1954.",YRLSC_2009_00244,,"Clipping of Life Magazine article by Aldous Huxley titled A Case for ESP, PK and PSI (6) [descriptive]","January 11, 1954",,1954-01-11,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255k8r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255k8r/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255k98,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255k98_1656835_master.tif,247,private,,,,,clippings,still image,copyrighted,,,"Huxley, Aldous, 1894-1963",,eng,,,Y,,,"Continuation of writer Aldous Huxley's Life Magazine article A Case of ESP, PK and PSI. From January 11, 1954.",YRLSC_2009_00245,,"Clipping of Life Magazine article by Aldous Huxley titled A Case for ESP, PK and PSI (7) [descriptive]","January 11, 1954",,1954-01-11,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255k98,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255k98/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255kbs,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255kbs_1656838_master.tif,248,private,,,,,clippings,still image,copyrighted,"Authors, English--20th century|~|Journalists--United States","Huxley, Aldous, 1894-1963","Mitchell, Lisa",,eng,,,Y,,,"A clipping of L.A. Times article titled  Aldous Huxley's life and times in Southern California. Written by Lisa Mitchell. Dated October 17, 1976.",YRLSC_2009_00246,,"Clipping of Los Angeles Times article, Aldous Huxley's life and times in Southern California [descriptive]","October 17, 1976",,1976-10-17,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255kbs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255kbs/manifest
