Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.other,Name.creator,Language,Subject.conceptTopic,Rights.permission,Subject.geographicPlace,Name.author,Name.cartographer,Name.repository,Name.subject,Title,Date.publication,Coverage.geographiccoordinates,Publisher.publisherName,Description.note,Publisher.placeOfOrigin,Format.extent,Coverage.geographic,Alt ID.oclc,Alt ID.callNo,Alt ID.catalogRecordNumber,Alt ID.OPAC,Coverage.geoscale,AltTitle,Alt ID.local,Publisher.edition,Date.creation,Date.normalized,Alt ID.lccn,Description.abstract
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz713/w189rd0n,ark:/21198/zz002cz713,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_S33_P55_1944_U55_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz72m/km90863n,ark:/21198/zz002cz72m,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_S8_P55_1944_U55_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz72m/nc018r9n,ark:/21198/zz002cz72m,,,Page,Masters/Maps/Bruman-Maps/image/DR709F2/G5834_S8_P55_1944_U55_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz7xj/9d994k47,ark:/21198/zz002cz7xj,,,Page,Masters/Maps/Bruman-Maps/image/DR710F1/G6011_F7_300_GSH_1940b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz7xj/mb22tk69,ark:/21198/zz002cz7xj,,,Page,Masters/Maps/Bruman-Maps/image/DR710F1/G6011_F7_300_GSH_1940a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz87p/83903d7v,ark:/21198/zz002cz87p,,,Page,Masters/Maps/Bruman-Maps/image/DR710F1/G6011_P2_s200_S4_No3b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz87p/95979m27,ark:/21198/zz002cz87p,,,Page,Masters/Maps/Bruman-Maps/image/DR710F1/G6011_P2_s200_S4_No3a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz9qd/8f040s21,ark:/21198/zz002cz9qd,,,Page,Masters/Maps/Bruman-Maps/image/DR710F3/G5992_4_27mb.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz9qd/cs147f62,ark:/21198/zz002cz9qd,,,Page,Masters/Maps/Bruman-Maps/image/DR710F3/G5992_4_27ma.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz9rx/fv75d571,ark:/21198/zz002cz9rx,,,Page,Masters/Maps/Bruman-Maps/image/DR710F3/G5992_blaeu_ca_1650b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz9rx/q365x29x,ark:/21198/zz002cz9rx,,,Page,Masters/Maps/Bruman-Maps/image/DR710F3/G5992_blaeu_ca_1650a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz9rx/sn494f9v,ark:/21198/zz002cz9rx,,,Page,Masters/Maps/Bruman-Maps/image/DR710F3/G5995_var_NIB.tif,3,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz9xh/28595m05,ark:/21198/zz002cz9xh,,,Page,Masters/Maps/Bruman-Maps/image/DR710F4/G6000_1670_V57_1989a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz9xh/vg604h5c,ark:/21198/zz002cz9xh,,,Page,Masters/Maps/Bruman-Maps/image/DR710F4/G6000_1670_V57_1989b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz9z1/gk56981t,ark:/21198/zz002cz9z1,,,Page,Masters/Maps/Bruman-Maps/image/DR710F4/G6000_Keere_1622a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz9z1/pk43k89f,ark:/21198/zz002cz9z1,,,Page,Masters/Maps/Bruman-Maps/image/DR710F4/G6000_Keere_1622b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czbg8/m977bt85,ark:/21198/zz002czbg8,,,Page,Masters/Maps/Bruman-Maps/image/DR710F4/G6002_Cruquiius_1712a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czbg8/n2221k6f,ark:/21198/zz002czbg8,,,Page,Masters/Maps/Bruman-Maps/image/DR710F4/G6002_Cruquiius_1712b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czbhs/td920p4s,ark:/21198/zz002czbhs,,,Page,Masters/Maps/Bruman-Maps/image/DR710F4/G6002_R55_1614_B35_1989a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czbhs/x180872q,ark:/21198/zz002czbhs,,,Page,Masters/Maps/Bruman-Maps/image/DR710F4/G6002_R55_1614_B35_1989b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czbrd/9834z62w,ark:/21198/zz002czbrd,,,Page,Masters/Maps/Bruman-Maps/image/DR710F4/G6004_Amersterdam_P2_10_HW_1912b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czbrd/qv69cr5t,ark:/21198/zz002czbrd,,,Page,Masters/Maps/Bruman-Maps/image/DR710F4/G6004_Amersterdam_P2_10_HW_1912a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czbvz/hn155b2c,ark:/21198/zz002czbvz,,,Page,Masters/Maps/Bruman-Maps/image/DR710F4/G6004_Amsterdam_17_5_GSGS_1944b.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czbvz/kk97q12w,ark:/21198/zz002czbvz,,,Page,Masters/Maps/Bruman-Maps/image/DR710F4/G6004_amsterdam_175_GSGS_1944.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czc53/9359fh60,ark:/21198/zz002czc53,,,Page,Masters/Maps/Bruman-Maps/image/DR710F4/G6004_Haarlem_15_GSGS_1944a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czc53/tq82t56h,ark:/21198/zz002czc53,,,Page,Masters/Maps/Bruman-Maps/image/DR710F4/G6004_Haarlem_15_GSGS_1944b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czcgr/8d106q4v,ark:/21198/zz002czcgr,,,Page,Masters/Maps/Bruman-Maps/image/DR710F4/G600_925_JP_CA_1925a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czcgr/d612n47b,ark:/21198/zz002czcgr,,,Page,Masters/Maps/Bruman-Maps/image/DR710F4/G600_925_JP_CA_1925b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dwzv5/2573c39k,ark:/21198/zz002dwzv5,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F1/G6195_25_BV_1786_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dwzv5/kz67vm4v,ark:/21198/zz002dwzv5,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F1/G6195_25_BV_1786_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dwzx6/48847n87,ark:/21198/zz002dwzx6,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F1/G6242_1_35M_Homann_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dwzx6/d5568b41,ark:/21198/zz002dwzx6,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F1/G6242_1_35M_Homann_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx01p/br32z10d,ark:/21198/zz002dx01p,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F1/G6297_C5_500_Lepsius_c1894_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx01p/ss19zq7h,ark:/21198/zz002dx01p,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F1/G6297_C5_500_Lepsius_c1894_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx05r/cd90fg3w,ark:/21198/zz002dx05r,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F1/G6299_B3_1890_W34_1996_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx05r/vm515n0f,ark:/21198/zz002dx05r,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F1/G6299_B3_1890_W34_1996_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx0bb/1322t65p,ark:/21198/zz002dx0bb,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F1/G6299_C6_1896_W34_1996_sheet3.tif,3,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx0bb/9f87kk75,ark:/21198/zz002dx0bb,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F1/G6299_C6_1896_W34_1996_sheet2_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx0bb/t436wn5m,ark:/21198/zz002dx0bb,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F1/G6299_C6_1896_W34_1996_sheet2_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx0cv/dv868175,ark:/21198/zz002dx0cv,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F1/G6299_C6_1896_W34_1996_sheet4_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx0cv/pz22zs78,ark:/21198/zz002dx0cv,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F1/G6299_C6_1896_W34_1996_sheet4_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx0fw/d2309689,ark:/21198/zz002dx0fw,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F1/G6299_F6_1638_B53_196_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx0fw/dt534m27,ark:/21198/zz002dx0fw,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F1/G6299_F6_1638_B53_196_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx0hx/6d675c1s,ark:/21198/zz002dx0hx,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F1/G6299_Kassel_A3_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx0hx/fm61q81m,ark:/21198/zz002dx0hx,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F1/G6299_Kassel_A3_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx0kz/5154xv1r,ark:/21198/zz002dx0kz,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F1/G6299_Munster_A3_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx0kz/gf86708d,ark:/21198/zz002dx0kz,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F1/G6299_Munster_A3_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx0n0/8m78hf5v,ark:/21198/zz002dx0n0,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F1/G6299_P33_N_S_VJOS_1938_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx0n0/rp84905n,ark:/21198/zz002dx0n0,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F1/G6299_P33_N_S_VJOS_1938_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx0q1/h226jv8d,ark:/21198/zz002dx0q1,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F2/G6312_590_Homann_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx0q1/xv192x1g,ark:/21198/zz002dx0q1,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F2/G6312_590_Homann_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx0rj/4796g86v,ark:/21198/zz002dx0rj,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F2/G6322_240_Homann_1730_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx0rj/m490t09p,ark:/21198/zz002dx0rj,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F2/G6322_240_Homann_1730_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx0tk/3v72ss5f,ark:/21198/zz002dx0tk,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F2/G6360_500_JPG_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx0tk/6t02s25j,ark:/21198/zz002dx0tk,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F2/G6360_500_JPG_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx0v3/2k244v5c,ark:/21198/zz002dx0v3,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F2/G6362_100_KTB_N_D.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx0v3/hd57ht9g,ark:/21198/zz002dx0v3,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F2/G6362 _G43_107_OSS_1943.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx0wm/1r089p0s,ark:/21198/zz002dx0wm,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F2/G6362_590_Homman_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx0wm/jq775w4j,ark:/21198/zz002dx0wm,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F2/G6362_590_Homman_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx0zn/qs983c6v,ark:/21198/zz002dx0zn,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F2/G6362_Blaeu_1655_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx0zn/sq48t007,ark:/21198/zz002dx0zn,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F2/G6362_Blaeu_1655_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx10n/2p00w23j,ark:/21198/zz002dx10n,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F2/G6362_C5_25_PGL_1928_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx10n/g371491w,ark:/21198/zz002dx10n,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F2/G6362_C5_25_PGL_1928_sheet3.tif,3,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx10n/kf70qc7m,ark:/21198/zz002dx10n,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F2/G6362_C5_25_PGL_1928_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx157/2v07328q,ark:/21198/zz002dx157,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F2/G6372_Homann_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx157/gz18r26s,ark:/21198/zz002dx157,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F2/G6372_Homann_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx178/4d96d20r,ark:/21198/zz002dx178,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F2/G6392_670_Homann_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx178/tw89jg4j,ark:/21198/zz002dx178,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F2/G6392_670_Homann_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx199/3k03kk10,ark:/21198/zz002dx199,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F2/G6480_s75_A97_Index_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx199/rf98tn1z,ark:/21198/zz002dx199,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F2/G6480_s75_A97_Index_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx1fc/9b456g3w,ark:/21198/zz002dx1fc,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F3/G6422_200_Coulon_1827_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx1fc/qj75z41c,ark:/21198/zz002dx1fc,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F3/G6422_100_OB_ND.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx1gw/7j56r33g,ark:/21198/zz002dx1gw,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F3/G6422_25_TBG_ND_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx1gw/xx59nn2d,ark:/21198/zz002dx1gw,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F3/G6422_25_TBG_ND_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx246/kg96cf96,ark:/21198/zz002dx246,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F4/G6480_2_4M_GAS_n_d.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx246/rz21pv3j,ark:/21198/zz002dx246,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F4/G6480_24M_AGS_ND.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx2b9/bt09w78g,ark:/21198/zz002dx2b9,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F4/G6482_C2_5M_AGS_1918_Sheet5.tif,5,,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx2b9/p853p302,ark:/21198/zz002dx2b9,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F4/G6482_C2_5M_AGS_1918_Sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx2b9/qd65211j,ark:/21198/zz002dx2b9,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F4/G6482_C2_5M_AGS_1918_Sheet3.tif,3,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx2b9/r456n356,ark:/21198/zz002dx2b9,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F4/G6482_C2_5M_AGS_1918_Sheet4.tif,4,,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002dx2b9/vj55g69b,ark:/21198/zz002dx2b9,,,Page,Masters/Maps/Bruman-Maps/image/DR1167F4/G6482_C2_5M_AGS_1918_Sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6bt7/01605m6x,ark:/21198/zz002h6bt7,,,Page,Masters/Maps/Bruman-Maps/image/DR1166F1/G6524_16_GSGS_1938_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6bt7/s814wm01,ark:/21198/zz002h6bt7,,,Page,Masters/Maps/Bruman-Maps/image/DR1166F1/G6524_16_GSGS_1938_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6c5w/4d86qx29,ark:/21198/zz002h6c5w,,,Page,Masters/Maps/Bruman-Maps/image/DR1166F1/G6524_Krakow_NS_PTTK_ND_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6c5w/sh84fh8p,ark:/21198/zz002h6c5w,,,Page,Masters/Maps/Bruman-Maps/image/DR1166F1/G6524_Krakow_NS_PTTK_ND_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6c7x/8w31hx3w,ark:/21198/zz002h6c7x,,,Page,Masters/Maps/Bruman-Maps/image/DR1166F1/G6524_P6_1913_W34_1996_sheet2_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
