Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.other,Name.creator,Language,Subject.conceptTopic,Rights.permission,Subject.geographicPlace,Name.author,Name.cartographer,Name.repository,Name.subject,Title,Date.publication,Coverage.geographiccoordinates,Publisher.publisherName,Description.note,Publisher.placeOfOrigin,Format.extent,Coverage.geographic,Alt ID.oclc,Alt ID.callNo,Alt ID.catalogRecordNumber,Alt ID.OPAC,Coverage.geoscale,AltTitle,Alt ID.local,Publisher.edition,Date.creation,Date.normalized,Alt ID.lccn,Description.abstract
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c19tv/jp74mc0t,ark:/21198/zz002c19tv,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder2/G4362_111_P2P3_NS_RGC_1914_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c19tv/tt52xf98,ark:/21198/zz002c19tv,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder2/G4362_111_P2P3_NS_RGC_1914_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c19ww/cq206x6b,ark:/21198/zz002c19ww,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder2/G4362_111_P2_270_AGT_1912_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c19ww/pw45pz4r,ark:/21198/zz002c19ww,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder2/G4362_111_P2_270_AGT_1912_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c19xd/4c64t11k,ark:/21198/zz002c19xd,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder2/G4362_111_P2_280_AGT_1909_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c19xd/vm53t00c,ark:/21198/zz002c19xd,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder2/G4362_111_P2_280_AGT_1909_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1b40/q8867c69,ark:/21198/zz002c1b40,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder3/G4362_111_P2_200_ACSC_1928_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1b40/x264tm2q,ark:/21198/zz002c1b40,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder3/G4362_111_P2_200_ACSC_1928_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1b5h/76910r2n,ark:/21198/zz002c1b5h,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder3/G4362_111_P2_200_ACSC_192_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1b5h/kv83vt33,ark:/21198/zz002c1b5h,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder3/G4362_111_P2_200_ACSC_192_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1b9k/8b04xs1p,ark:/21198/zz002c1b9k,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder3/G4362_111_P55_no_scale_LBHD_1925_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1b9k/rp69605t,ark:/21198/zz002c1b9k,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder3/G4362_111_P55_no_scale_LBHD_1925_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1bb3/1g80024k,ark:/21198/zz002c1bb3,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder4/G4362_111_300_AAA_1937_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1bb3/s237tn4f,ark:/21198/zz002c1bb3,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder4/G4362_111_300_AAA_1937_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1bqs/0f21kg4t,ark:/21198/zz002c1bqs,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder4/G4362_111_LAVicinity_P2_200_ACSC_1933_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1bqs/5d15v21b,ark:/21198/zz002c1bqs,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder4/G4362_111_LAVicinity_P2_200_ACSC_1933_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1br9/hs193265,ark:/21198/zz002c1br9,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder4/G4362_111_LAVicinity_P2_232_ACSC_1945_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1br9/tr23xh1h,ark:/21198/zz002c1br9,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder4/G4362_111_LAVicinity_P2_232_ACSC_1945_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1bst/2w24ss1n,ark:/21198/zz002c1bst,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder4/G4362_111_M1_126_CBC_1945_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1bst/s949ng5d,ark:/21198/zz002c1bst,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder4/G4362_111_M1_126_CBC_1945_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1bxw/8q80sd49,ark:/21198/zz002c1bxw,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder4/G4362_111_P2_VAR_SFNBLA_ND_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1bxw/h376w51g,ark:/21198/zz002c1bxw,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder4/G4362_111_P2_VAR_SFNBLA_ND_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1c0d/fj72zm1g,ark:/21198/zz002c1c0d,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder4/G4362_111_P55_22_LASFNB_1941_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1c0d/nk803p4r,ark:/21198/zz002c1c0d,,,Page,Masters/Maps/Bruman-Maps/image/Drawer14_folder4/G4362_111_P55_22_LASFNB_1941_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1ctt/9m424r1k,ark:/21198/zz002c1ctt,,,Page,Masters/Maps/Bruman-Maps/image/Drawer15_folder1/G4362s_111_H8_Var_CDNR_yr_Index_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1ctt/zr75vb3g,ark:/21198/zz002c1ctt,,,Page,Masters/Maps/Bruman-Maps/image/Drawer15_folder1/G4362s_111_H8_Var_CDNR_yr_Index_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1dqr/ms31sb7z,ark:/21198/zz002c1dqr,,,Page,Masters/Maps/Bruman-Maps/image/Drawer16_folder2/G4363_Lake_Co_96_USGS_1885_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1dqr/wp50pn7g,ark:/21198/zz002c1dqr,,,Page,Masters/Maps/Bruman-Maps/image/Drawer16_folder2/G4363_Lake_Co_96_USGS_1885_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1f8h/cp761895,ark:/21198/zz002c1f8h,,,Page,Masters/Maps/Bruman-Maps/image/Drawer17_folder2/G4363_P2_175_SCC.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1f8h/rd80v877,ark:/21198/zz002c1f8h,,,Page,Masters/Maps/Bruman-Maps/image/Drawer17_folder2/G4363_San JoaquinCo_P2_175_SCC_1943_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1fgm/cv39sp0w,ark:/21198/zz002c1fgm,,,Page,Masters/Maps/Bruman-Maps/image/Drawer17_folder3/G4363_RiversideCo_G4_ca350_USDA_1939_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1fgm/tw222v4k,ark:/21198/zz002c1fgm,,,Page,Masters/Maps/Bruman-Maps/image/Drawer17_folder3/G4363_RiversideCo_G4_ca350_USDA_1939_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1fgm/zh118s51,ark:/21198/zz002c1fgm,,,Page,Masters/Maps/Bruman-Maps/image/Drawer17_folder3/G4363_RiversideCo_G4_ca350_USDA_1939_sheet3.tif,3,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1fjn/g761t68f,ark:/21198/zz002c1fjn,,,Page,Masters/Maps/Bruman-Maps/image/Drawer17_folder3/G4363_RiversideCo_P2_VAR_ACSC_1928_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1fjn/nh039b18,ark:/21198/zz002c1fjn,,,Page,Masters/Maps/Bruman-Maps/image/Drawer17_folder3/G4363_RiversideCo_P2_VAR_ACSC_1928_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1fq7/bs33v37c,ark:/21198/zz002c1fq7,,,Page,Masters/Maps/Bruman-Maps/image/Drawer17_folder4/G4363_G9_1939_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1fq7/tk38dh2k,ark:/21198/zz002c1fq7,,,Page,Masters/Maps/Bruman-Maps/image/Drawer17_folder4/G4363_G9_1939_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1frr/cb978r3f,ark:/21198/zz002c1frr,,,Page,Masters/Maps/Bruman-Maps/image/Drawer17_folder4/G4363_S3P2_1936_A8_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1frr/s894fw60,ark:/21198/zz002c1frr,,,Page,Masters/Maps/Bruman-Maps/image/Drawer17_folder4/G4363_S3P2_1936_A8_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1g0v/b960wc8p,ark:/21198/zz002c1g0v,,,Page,Masters/Maps/Bruman-Maps/image/Drawer17_folder4/G4363_T8P2_1935_A98_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1g0v/hp220944,ark:/21198/zz002c1g0v,,,Page,Masters/Maps/Bruman-Maps/image/Drawer17_folder4/G4363_T8P2_1935_A98_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1g4x/h462zb76,ark:/21198/zz002c1g4x,,,Page,Masters/Maps/Bruman-Maps/image/Drawer17_folder4/G4363_V4P2_1936_A8_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1g4x/kt399t0q,ark:/21198/zz002c1g4x,,,Page,Masters/Maps/Bruman-Maps/image/Drawer17_folder4/G4363_V4P2_1936_A8_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1g7g/8k47jp3t,ark:/21198/zz002c1g7g,,,Page,Masters/Maps/Bruman-Maps/image/Drawer17_folder4/G4363_VenturaCo_H8_250_1910_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1g7g/x673vj6m,ark:/21198/zz002c1g7g,,,Page,Masters/Maps/Bruman-Maps/image/Drawer17_folder4/G4363_VenturaCo_H8_250_1910_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1gp6/gx44026n,ark:/21198/zz002c1gp6,,,Page,Masters/Maps/Bruman-Maps/image/Drawer18_folder1/G4363_51_LACo_CA_1860s_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1gp6/hq44w734,ark:/21198/zz002c1gp6,,,Page,Masters/Maps/Bruman-Maps/image/Drawer18_folder1/G4363_51_LACo_CA_1860s_c.tif,3,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1gp6/kn30d346,ark:/21198/zz002c1gp6,,,Page,Masters/Maps/Bruman-Maps/image/Drawer18_folder1/G4363_51_LACo_CA_1860s_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1hc1/1c26786w,ark:/21198/zz002c1hc1,,,Page,Masters/Maps/Bruman-Maps/image/Drawer18_folder2/G4363_LACo_NS_LACBS_1888_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1hc1/jh50k014,ark:/21198/zz002c1hc1,,,Page,Masters/Maps/Bruman-Maps/image/Drawer18_folder2/G4363_LACo_NS_LACBS_1888_sheet3.tif,3,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1hc1/tc19xj6t,ark:/21198/zz002c1hc1,,,Page,Masters/Maps/Bruman-Maps/image/Drawer18_folder2/G4363_LACo_NS_LACBS_1888_sheet4.tif,4,,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1hc1/x240nd2g,ark:/21198/zz002c1hc1,,,Page,Masters/Maps/Bruman-Maps/image/Drawer18_folder2/G4363_LACo_NS_LACBS_1888_sheet1_copy2.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1hv8/8t82d02f,ark:/21198/zz002c1hv8,,,Page,Masters/Maps/Bruman-Maps/image/Drawer19_folder3/G4363_LACo_A5_NS_FN_1932_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1hv8/sj84gf8p,ark:/21198/zz002c1hv8,,,Page,Masters/Maps/Bruman-Maps/image/Drawer19_folder3/G4363_LACo_A5_NS_FN_1932_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1hws/4c215298,ark:/21198/zz002c1hws,,,Page,Masters/Maps/Bruman-Maps/image/Drawer19_folder3/G4363_LACo_A5_NS_GM_1936_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1hws/gm66sg5c,ark:/21198/zz002c1hws,,,Page,Masters/Maps/Bruman-Maps/image/Drawer19_folder3/G4363_LACo_A5_NS_GM_1936_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1jg2/3m92pz3s,ark:/21198/zz002c1jg2,,,Page,Masters/Maps/Bruman-Maps/image/Drawer19_folder4/G4363_LACo_52_G1_23_ASC_ca1940_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1jg2/wz825q4v,ark:/21198/zz002c1jg2,,,Page,Masters/Maps/Bruman-Maps/image/Drawer19_folder4/G4363_LACo_52_G1_23_ASC_ca1940_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1jj3/1061wh0s,ark:/21198/zz002c1jj3,,,Page,Masters/Maps/Bruman-Maps/image/Drawer19_folder4/G4363_LACo_E2_150_RPC_1940.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1jj3/qr551p5j,ark:/21198/zz002c1jj3,,,Page,Masters/Maps/Bruman-Maps/image/Drawer19_folder5/G4363_LACo_E2_150_RPC_1940.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1jxs/b575q15x,ark:/21198/zz002c1jxs,,,Page,Masters/Maps/Bruman-Maps/image/Drawer19_folder4/G4363_LACo_E635_VAR_AYCSC_1938_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1jxs/ns18p075,ark:/21198/zz002c1jxs,,,Page,Masters/Maps/Bruman-Maps/image/Drawer19_folder4/G4363_LACo_E635_VAR_AYCSC_1938_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1jz9/s687rf71,ark:/21198/zz002c1jz9,,,Page,Masters/Maps/Bruman-Maps/image/Drawer19_folder4/G4363_LACo_E635_VAR_AYCSC_1940_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1jz9/tk172k0w,ark:/21198/zz002c1jz9,,,Page,Masters/Maps/Bruman-Maps/image/Drawer19_folder4/G4363_LACo_E635_VAR_AYCSC_1940_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1kjk/2j19n98q,ark:/21198/zz002c1kjk,,,Page,Masters/Maps/Bruman-Maps/image/Drawer19_folder5/G4363_20_LACounty_ACSC_1941_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1kjk/gk95fz52,ark:/21198/zz002c1kjk,,,Page,Masters/Maps/Bruman-Maps/image/Drawer19_folder5/G4363_20_LACounty_ACSC_1941_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1nbf/9v69w12r,ark:/21198/zz002c1nbf,,,Page,Masters/Maps/Bruman-Maps/image/Drawer20_Oct26_folder2/G4362_111_62_5_USGS_1897_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1nbf/h516cd0m,ark:/21198/zz002c1nbf,,,Page,Masters/Maps/Bruman-Maps/image/Drawer20_Oct26_folder2/G4362_111_62_5_USGS_1897_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1nh1/qh927t82,ark:/21198/zz002c1nh1,,,Page,Masters/Maps/Bruman-Maps/image/Drawer20_Oct26_folder2/G4362_111_J1_250_FY_1914_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1nh1/rj05w771,ark:/21198/zz002c1nh1,,,Page,Masters/Maps/Bruman-Maps/image/Drawer20_Oct26_folder2/G4362_111_J1_250_FY_1914_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1njj/5n40vh66,ark:/21198/zz002c1njj,,,Page,Masters/Maps/Bruman-Maps/image/Drawer20_Oct26_folder2/G4362_111_P2-P3_NS_RGC_1914_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1njj/j095wd3p,ark:/21198/zz002c1njj,,,Page,Masters/Maps/Bruman-Maps/image/Drawer20_Oct26_folder2/G4362_111_P2-P3_NS_RGC_1914_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1nk2/5133kb23,ark:/21198/zz002c1nk2,,,Page,Masters/Maps/Bruman-Maps/image/Drawer20_Oct26_folder2/G4362_111_P2_a70_AGT_1911_over_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1nk2/d037ks9v,ark:/21198/zz002c1nk2,,,Page,Masters/Maps/Bruman-Maps/image/Drawer20_Oct26_folder2/G4362_111_P2_a70_AGT_1911_over_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1nmk/mw50wn43,ark:/21198/zz002c1nmk,,,Page,Masters/Maps/Bruman-Maps/image/Drawer20_Oct26_folder2/G4362_111_P2_ca180_ACSC_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1nmk/x230851x,ark:/21198/zz002c1nmk,,,Page,Masters/Maps/Bruman-Maps/image/Drawer20_Oct26_folder2/G4362_111_P2_ca180_ACSC_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1npm/9584b26j,ark:/21198/zz002c1npm,,,Page,Masters/Maps/Bruman-Maps/image/Drawer20_Oct26_folder2/G4362_111_P2_VAR_SFNBLA_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1npm/zx276f4n,ark:/21198/zz002c1npm,,,Page,Masters/Maps/Bruman-Maps/image/Drawer20_Oct26_folder2/G4362_111_P2_VAR_SFNBLA_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1r59/6g726g0j,ark:/21198/zz002c1r59,,,Page,Masters/Maps/Bruman-Maps/image/Drawer22_folder1/G4363_20_LA_Co_P2_SFNBLA_ca_1940_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1r59/cp80rm3t,ark:/21198/zz002c1r59,,,Page,Masters/Maps/Bruman-Maps/image/Drawer22_folder1/G4363_20_LA_Co_P2_SFNBLA_ca_1940_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1rbw/k6469w3j,ark:/21198/zz002c1rbw,,,Page,Masters/Maps/Bruman-Maps/image/Drawer22_folder1/G4363_51_P2_45_Hill_1937_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
