"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Visibility","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Name.correspondent","Name.creator","Title","Alt ID.local","Relation.isPartOf","AltTitle.creator","AltTitle.descriptive","Date.creation","Alt ID.collection","Description.note","Publisher.placeOfOrigin","Coverage.geographic","Date.normalized","AltTitle.other","Format.medium","Bucketeer State","IIIF Access URL"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjv7r","ark:/21198/zz002gjnzq","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f10_0350f.tif","152","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 10, 350f","uclamss_1632_box05f10_0350f","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjv7r"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjv88","ark:/21198/zz002gjnzq","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f10_0350g.tif","153","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 10, 350g","uclamss_1632_box05f10_0350g","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjv88"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjv9s","ark:/21198/zz002gjnzq","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f10_0351a.tif","154","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 10, 351a","uclamss_1632_box05f10_0351a","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjv9s"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjvb9","ark:/21198/zz002gjnzq","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f10_0351b.tif","155","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 10, 351b","uclamss_1632_box05f10_0351b","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjvb9"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjvct","ark:/21198/zz002gjnzq","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f10_0351c.tif","156","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 10, 351c","uclamss_1632_box05f10_0351c","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjvct"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjvdb","ark:/21198/zz002gjnzq","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f10_0352a.tif","157","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 10, 352a","uclamss_1632_box05f10_0352a","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjvdb"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjvfv","ark:/21198/zz002gjnzq","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f10_0352b.tif","158","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 10, 352b","uclamss_1632_box05f10_0352b","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjvfv"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjvgc","ark:/21198/zz002gjnzq","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f10_0352c.tif","159","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 10, 352c","uclamss_1632_box05f10_0352c","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjvgc"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjvhw","ark:/21198/zz002gjnzq","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f10_0353a.tif","160","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 10, 353a","uclamss_1632_box05f10_0353a","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjvhw"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjvjd","ark:/21198/zz002gjnzq","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f10_0353b.tif","161","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 10, 353b","uclamss_1632_box05f10_0353b","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjvjd"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjvkx","ark:/21198/zz002gjnzq","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f10_0353c.tif","162","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 10, 353c","uclamss_1632_box05f10_0353c","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjvkx"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjvmf","ark:/21198/zz002gjnzq","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f10_0354a.tif","163","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 10, 354a","uclamss_1632_box05f10_0354a","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjvmf"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjvnz","ark:/21198/zz002gjnzq","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f10_0354b.tif","164","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 10, 354b","uclamss_1632_box05f10_0354b","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjvnz"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjvpg","ark:/21198/zz002gjnzq","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f10_0354c.tif","165","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 10, 354c","uclamss_1632_box05f10_0354c","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjvpg"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjvq0","ark:/21198/zz002gjnzq","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f10_0355a.tif","166","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 10, 355a","uclamss_1632_box05f10_0355a","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjvq0"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjvrh","ark:/21198/zz002gjnzq","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f10_0355b.tif","167","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 10, 355b","uclamss_1632_box05f10_0355b","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjvrh"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjvs1","ark:/21198/zz002gjnzq","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f10_0355c.tif","168","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 10, 355c","uclamss_1632_box05f10_0355c","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjvs1"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjvtj","ark:/21198/zz002gjnzq","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f10_0356.tif","169","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 10, 356","uclamss_1632_box05f10_0356","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjvtj"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjvv2","ark:/21198/zz002gjnzq","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f10_0356back.tif","170","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 10, 356 back","uclamss_1632_box05f10_0356back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjvv2"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjvwk","ark:/21198/zz002gjnzq","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f10_0357.tif","171","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 10, 357","uclamss_1632_box05f10_0357","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjvwk"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjvx3","ark:/21198/zz002gjnzq","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f10_0357back.tif","172","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 10, 357 back","uclamss_1632_box05f10_0357back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjvx3"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjw0m","ark:/21198/zz002gjvzm","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f11_0358.tif","1","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 11, 358","uclamss_1632_box05f11_0358","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjw0m"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjw14","ark:/21198/zz002gjvzm","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f11_0358back.tif","2","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 11, 358 back","uclamss_1632_box05f11_0358back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjw14"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjw2n","ark:/21198/zz002gjvzm","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f11_0359.tif","3","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 11, 359","uclamss_1632_box05f11_0359","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjw2n"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjw35","ark:/21198/zz002gjvzm","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f11_0359back.tif","4","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 11, 359 back","uclamss_1632_box05f11_0359back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjw35"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjw4p","ark:/21198/zz002gjvzm","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f11_0360.tif","5","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 11, 360","uclamss_1632_box05f11_0360","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjw4p"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjw6q","ark:/21198/zz002gjw56","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f12_0361.tif","1","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 12, 361","uclamss_1632_box05f12_0361","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjw6q"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjw77","ark:/21198/zz002gjw56","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f12_0361back.tif","2","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 12, 361 back","uclamss_1632_box05f12_0361back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjw77"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjw8r","ark:/21198/zz002gjw56","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f12_0362.tif","3","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 12, 362","uclamss_1632_box05f12_0362","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjw8r"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjw98","ark:/21198/zz002gjw56","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f12_0362back.tif","4","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 12, 362 back","uclamss_1632_box05f12_0362back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjw98"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjwbs","ark:/21198/zz002gjw56","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f12_0363.tif","5","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 12, 363","uclamss_1632_box05f12_0363","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjwbs"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjwdt","ark:/21198/zz002gjwc9","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f13_0364.tif","1","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 13, 364","uclamss_1632_box05f13_0364","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjwdt"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjwfb","ark:/21198/zz002gjwc9","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f13_0364back.tif","2","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 13, 364 back","uclamss_1632_box05f13_0364back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjwfb"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjwgv","ark:/21198/zz002gjwc9","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f13_0365.tif","3","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 13, 365","uclamss_1632_box05f13_0365","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjwgv"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjwhc","ark:/21198/zz002gjwc9","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f13_0366.tif","4","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 13, 366","uclamss_1632_box05f13_0366","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjwhc"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjwjw","ark:/21198/zz002gjwc9","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f13_0366back.tif","5","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 13, 366 back","uclamss_1632_box05f13_0366back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjwjw"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjwkd","ark:/21198/zz002gjwc9","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f13_0367.tif","6","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 13, 367","uclamss_1632_box05f13_0367","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjwkd"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjwmx","ark:/21198/zz002gjwc9","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f13_0367back.tif","7","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 13, 367 back","uclamss_1632_box05f13_0367back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjwmx"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjwpz","ark:/21198/zz002gjwnf","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f14_0368.tif","1","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 14, 368","uclamss_1632_box05f14_0368","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjwpz"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjwqg","ark:/21198/zz002gjwnf","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f14_0369.tif","2","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 14, 369","uclamss_1632_box05f14_0369","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjwqg"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjwr0","ark:/21198/zz002gjwnf","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f14_0370.tif","3","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 14, 370","uclamss_1632_box05f14_0370","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjwr0"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjwsh","ark:/21198/zz002gjwnf","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f14_0370back.tif","4","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 14, 370 back","uclamss_1632_box05f14_0370back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjwsh"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjwt1","ark:/21198/zz002gjwnf","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f14_0371.tif","5","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 14, 371","uclamss_1632_box05f14_0371","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjwt1"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjwvj","ark:/21198/zz002gjwnf","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f14_0371back.tif","6","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 14, 371 back","uclamss_1632_box05f14_0371back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjwvj"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjww2","ark:/21198/zz002gjwnf","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f14_0372.tif","7","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 14, 372","uclamss_1632_box05f14_0372","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjww2"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjwxk","ark:/21198/zz002gjwnf","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f14_0372back.tif","8","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 14, 372 back","uclamss_1632_box05f14_0372back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjwxk"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjx03","ark:/21198/zz002gjwz3","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f15_0373.tif","1","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 15, 373","uclamss_1632_box05f15_0373","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjx03"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjx1m","ark:/21198/zz002gjwz3","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f15_0374a.tif","2","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 15, 374a","uclamss_1632_box05f15_0374a","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjx1m"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjx24","ark:/21198/zz002gjwz3","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f15_0374b.tif","3","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 15, 374b","uclamss_1632_box05f15_0374b","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjx24"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjx3n","ark:/21198/zz002gjwz3","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f15_0374c.tif","4","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 15, 374c","uclamss_1632_box05f15_0374c","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjx3n"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjx45","ark:/21198/zz002gjwz3","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f15_0375.tif","5","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 15, 375","uclamss_1632_box05f15_0375","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjx45"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjx5p","ark:/21198/zz002gjwz3","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f15_0376.tif","6","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 15, 376","uclamss_1632_box05f15_0376","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjx5p"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjx66","ark:/21198/zz002gjwz3","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f15_0377.tif","7","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 15, 377","uclamss_1632_box05f15_0377","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjx66"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjx7q","ark:/21198/zz002gjwz3","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f15_0378.tif","8","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 15, 378","uclamss_1632_box05f15_0378","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjx7q"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjx87","ark:/21198/zz002gjwz3","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f15_0378back.tif","9","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 15, 378 back","uclamss_1632_box05f15_0378back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjx87"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjx9r","ark:/21198/zz002gjwz3","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f15_0379.tif","10","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 15, 379","uclamss_1632_box05f15_0379","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjx9r"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjxb8","ark:/21198/zz002gjwz3","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f15_0379back.tif","11","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 15, 379 back","uclamss_1632_box05f15_0379back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjxb8"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjxcs","ark:/21198/zz002gjwz3","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f15_0380.tif","12","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 15, 380","uclamss_1632_box05f15_0380","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjxcs"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjxd9","ark:/21198/zz002gjwz3","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f15_0380back.tif","13","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 15, 380 back","uclamss_1632_box05f15_0380back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjxd9"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjxgb","ark:/21198/zz002gjxft","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f16_0381.tif","1","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 16, 381","uclamss_1632_box05f16_0381","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjxgb"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjxhv","ark:/21198/zz002gjxft","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f16_0382.tif","2","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 16, 382","uclamss_1632_box05f16_0382","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjxhv"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjxjc","ark:/21198/zz002gjxft","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f16_0383.tif","3","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 16, 383","uclamss_1632_box05f16_0383","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjxjc"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gjxkw","ark:/21198/zz002gjxft","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box05f16_0383back.tif","4","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 5, Folder 16, 383 back","uclamss_1632_box05f16_0383back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gjxkw"
