Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,Type.typeOfResource,Rights.copyrightStatus,Language,Type.genre,Name.correspondent,Name.creator,Title,Alt ID.local,Relation.isPartOf,AltTitle.creator,AltTitle.descriptive,Date.creation,Alt ID.collection,Description.note,Publisher.placeOfOrigin,Coverage.geographic,Date.normalized,AltTitle.other,Format.medium,Bucketeer State,IIIF Access URL
Minasian Collection of Armenian Materials,ark:/21198/zz002ggjwb,ark:/21198/zz002gggb3,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f15_0511c.tif,74,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 15, 511c",uclamss_1632_b03f15_0511c,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggjwb
Minasian Collection of Armenian Materials,ark:/21198/zz002ggjxv,ark:/21198/zz002gggb3,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f15_0512.tif,75,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 15, 512",uclamss_1632_b03f15_0512,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggjxv
Minasian Collection of Armenian Materials,ark:/21198/zz002ggjzc,ark:/21198/zz002gggb3,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f15_0512back.tif,76,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 15, 512 back",uclamss_1632_b03f15_0512back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggjzc
Minasian Collection of Armenian Materials,ark:/21198/zz002ggk0c,ark:/21198/zz002gggb3,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f15_0513.tif,77,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 15, 513",uclamss_1632_b03f15_0513,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggk0c
Minasian Collection of Armenian Materials,ark:/21198/zz002ggk1w,ark:/21198/zz002gggb3,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f15_0513back.tif,78,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 15, 513 back",uclamss_1632_b03f15_0513back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggk1w
Minasian Collection of Armenian Materials,ark:/21198/zz002ggk2d,ark:/21198/zz002gggb3,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f15_0514.tif,79,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 15, 514",uclamss_1632_b03f15_0514,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggk2d
Minasian Collection of Armenian Materials,ark:/21198/zz002ggk3x,ark:/21198/zz002gggb3,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f15_0515.tif,80,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 15, 515",uclamss_1632_b03f15_0515,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggk3x
Minasian Collection of Armenian Materials,ark:/21198/zz002ggk4f,ark:/21198/zz002gggb3,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f15_0516.tif,81,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 15, 516",uclamss_1632_b03f15_0516,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggk4f
Minasian Collection of Armenian Materials,ark:/21198/zz002ggk6g,ark:/21198/zz002ggk5z,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f16_0517.tif,1,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 16, 517",uclamss_1632_b03f16_0517,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggk6g
Minasian Collection of Armenian Materials,ark:/21198/zz002ggk70,ark:/21198/zz002ggk5z,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f16_0518.tif,2,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 16, 518",uclamss_1632_b03f16_0518,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggk70
Minasian Collection of Armenian Materials,ark:/21198/zz002ggk8h,ark:/21198/zz002ggk5z,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f16_0518back.tif,3,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 16, 518 back",uclamss_1632_b03f16_0518back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggk8h
Minasian Collection of Armenian Materials,ark:/21198/zz002ggk91,ark:/21198/zz002ggk5z,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f16_0519.tif,4,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 16, 519",uclamss_1632_b03f16_0519,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggk91
Minasian Collection of Armenian Materials,ark:/21198/zz002ggkbj,ark:/21198/zz002ggk5z,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f16_0519back.tif,5,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 16, 519 back",uclamss_1632_b03f16_0519back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggkbj
Minasian Collection of Armenian Materials,ark:/21198/zz002ggkc2,ark:/21198/zz002ggk5z,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f16_0520.tif,6,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 16, 520",uclamss_1632_b03f16_0520,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggkc2
Minasian Collection of Armenian Materials,ark:/21198/zz002ggkdk,ark:/21198/zz002ggk5z,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f16_0520back.tif,7,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 16, 520 back",uclamss_1632_b03f16_0520back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggkdk
Minasian Collection of Armenian Materials,ark:/21198/zz002ggkf3,ark:/21198/zz002ggk5z,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f16_0521.tif,8,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 16, 521",uclamss_1632_b03f16_0521,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggkf3
Minasian Collection of Armenian Materials,ark:/21198/zz002ggkgm,ark:/21198/zz002ggk5z,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f16_0521back.tif,9,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 16, 521 back",uclamss_1632_b03f16_0521back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggkgm
Minasian Collection of Armenian Materials,ark:/21198/zz002ggkh4,ark:/21198/zz002ggk5z,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f16_0522a.tif,10,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 16, 522a",uclamss_1632_b03f16_0522a,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggkh4
Minasian Collection of Armenian Materials,ark:/21198/zz002ggkjn,ark:/21198/zz002ggk5z,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f16_0522b.tif,11,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 16, 522b",uclamss_1632_b03f16_0522b,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggkjn
Minasian Collection of Armenian Materials,ark:/21198/zz002ggkk5,ark:/21198/zz002ggk5z,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f16_0522c.tif,12,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 16, 522c",uclamss_1632_b03f16_0522c,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggkk5
Minasian Collection of Armenian Materials,ark:/21198/zz002ggkmp,ark:/21198/zz002ggk5z,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f16_0522d.tif,13,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 16, 522d",uclamss_1632_b03f16_0522d,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggkmp
Minasian Collection of Armenian Materials,ark:/21198/zz002ggkn6,ark:/21198/zz002ggk5z,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f16_0522e.tif,14,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 16, 522e",uclamss_1632_b03f16_0522e,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggkn6
Minasian Collection of Armenian Materials,ark:/21198/zz002ggkpq,ark:/21198/zz002ggk5z,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f16_0522f.tif,15,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 16, 522f",uclamss_1632_b03f16_0522f,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggkpq
Minasian Collection of Armenian Materials,ark:/21198/zz002ggkq7,ark:/21198/zz002ggk5z,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f16_0522g.tif,16,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 16, 522g",uclamss_1632_b03f16_0522g,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggkq7
Minasian Collection of Armenian Materials,ark:/21198/zz002ggkrr,ark:/21198/zz002ggk5z,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f16_0522h.tif,17,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 16, 522h",uclamss_1632_b03f16_0522h,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggkrr
Minasian Collection of Armenian Materials,ark:/21198/zz002ggks8,ark:/21198/zz002ggk5z,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f16_0522i.tif,18,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 16, 522i",uclamss_1632_b03f16_0522i,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggks8
Minasian Collection of Armenian Materials,ark:/21198/zz002ggkts,ark:/21198/zz002ggk5z,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f16_0523.tif,19,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 16, 523",uclamss_1632_b03f16_0523,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggkts
Minasian Collection of Armenian Materials,ark:/21198/zz002ggkv9,ark:/21198/zz002ggk5z,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f16_0524.tif,20,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 16, 524",uclamss_1632_b03f16_0524,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggkv9
Minasian Collection of Armenian Materials,ark:/21198/zz002ggkwt,ark:/21198/zz002ggk5z,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f16_0524back.tif,21,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 16, 524 back",uclamss_1632_b03f16_0524back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggkwt
Minasian Collection of Armenian Materials,ark:/21198/zz002ggkxb,ark:/21198/zz002ggk5z,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f16_0525.tif,22,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 16, 525",uclamss_1632_b03f16_0525,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggkxb
Minasian Collection of Armenian Materials,ark:/21198/zz002ggkzv,ark:/21198/zz002ggk5z,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f16_0525back.tif,23,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 16, 525 back",uclamss_1632_b03f16_0525back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggkzv
Minasian Collection of Armenian Materials,ark:/21198/zz002ggm0v,ark:/21198/zz002ggk5z,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f16_0526.tif,24,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 16, 526",uclamss_1632_b03f16_0526,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggm0v
Minasian Collection of Armenian Materials,ark:/21198/zz002ggm1c,ark:/21198/zz002ggk5z,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f16_0527.tif,25,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 16, 527",uclamss_1632_b03f16_0527,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggm1c
Minasian Collection of Armenian Materials,ark:/21198/zz002ggm3d,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0528.tif,1,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 528",uclamss_1632_b03f17_0528,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggm3d
Minasian Collection of Armenian Materials,ark:/21198/zz002ggm4x,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0528back.tif,2,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 528 back",uclamss_1632_b03f17_0528back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggm4x
Minasian Collection of Armenian Materials,ark:/21198/zz002ggm5f,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0529.tif,3,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 529",uclamss_1632_b03f17_0529,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggm5f
Minasian Collection of Armenian Materials,ark:/21198/zz002ggm6z,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0530.tif,4,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 530",uclamss_1632_b03f17_0530,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggm6z
Minasian Collection of Armenian Materials,ark:/21198/zz002ggm7g,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0530back.tif,5,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 530 back",uclamss_1632_b03f17_0530back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggm7g
Minasian Collection of Armenian Materials,ark:/21198/zz002ggm80,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0531.tif,6,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 531",uclamss_1632_b03f17_0531,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggm80
Minasian Collection of Armenian Materials,ark:/21198/zz002ggm9h,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0532.tif,7,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 532",uclamss_1632_b03f17_0532,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggm9h
Minasian Collection of Armenian Materials,ark:/21198/zz002ggmb1,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0533a.tif,8,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 533a",uclamss_1632_b03f17_0533a,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggmb1
Minasian Collection of Armenian Materials,ark:/21198/zz002ggmcj,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0533b.tif,9,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 533b",uclamss_1632_b03f17_0533b,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggmcj
Minasian Collection of Armenian Materials,ark:/21198/zz002ggmd2,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0533c.tif,10,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 533c",uclamss_1632_b03f17_0533c,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggmd2
Minasian Collection of Armenian Materials,ark:/21198/zz002ggmfk,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0534.tif,11,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 534",uclamss_1632_b03f17_0534,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggmfk
Minasian Collection of Armenian Materials,ark:/21198/zz002ggmg3,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0534back.tif,12,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 534 back",uclamss_1632_b03f17_0534back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggmg3
Minasian Collection of Armenian Materials,ark:/21198/zz002ggmhm,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0535.tif,13,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 535",uclamss_1632_b03f17_0535,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggmhm
Minasian Collection of Armenian Materials,ark:/21198/zz002ggmj4,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0536.tif,14,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 536",uclamss_1632_b03f17_0536,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggmj4
Minasian Collection of Armenian Materials,ark:/21198/zz002ggmkn,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0537.tif,15,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 537",uclamss_1632_b03f17_0537,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggmkn
Minasian Collection of Armenian Materials,ark:/21198/zz002ggmm5,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0538.tif,16,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 538",uclamss_1632_b03f17_0538,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggmm5
Minasian Collection of Armenian Materials,ark:/21198/zz002ggmnp,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0538back.tif,17,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 538 back",uclamss_1632_b03f17_0538back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggmnp
Minasian Collection of Armenian Materials,ark:/21198/zz002ggmp6,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0539a.tif,18,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 539a",uclamss_1632_b03f17_0539a,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggmp6
Minasian Collection of Armenian Materials,ark:/21198/zz002ggmqq,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0539b.tif,19,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 539b",uclamss_1632_b03f17_0539b,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggmqq
Minasian Collection of Armenian Materials,ark:/21198/zz002ggmr7,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0539c.tif,20,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 539c",uclamss_1632_b03f17_0539c,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggmr7
Minasian Collection of Armenian Materials,ark:/21198/zz002ggmsr,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0540.tif,21,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 540",uclamss_1632_b03f17_0540,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggmsr
Minasian Collection of Armenian Materials,ark:/21198/zz002ggmt8,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0540back.tif,22,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 540 back",uclamss_1632_b03f17_0540back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggmt8
Minasian Collection of Armenian Materials,ark:/21198/zz002ggmvs,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0541.tif,23,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 541",uclamss_1632_b03f17_0541,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggmvs
Minasian Collection of Armenian Materials,ark:/21198/zz002ggmw9,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0541back.tif,24,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 541 back",uclamss_1632_b03f17_0541back,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggmw9
Minasian Collection of Armenian Materials,ark:/21198/zz002ggmxt,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0542.tif,25,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 542",uclamss_1632_b03f17_0542,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggmxt
Minasian Collection of Armenian Materials,ark:/21198/zz002ggmzb,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0543.tif,26,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 543",uclamss_1632_b03f17_0543,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggmzb
Minasian Collection of Armenian Materials,ark:/21198/zz002ggn0b,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0544a.tif,27,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 544a",uclamss_1632_b03f17_0544a,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggn0b
Minasian Collection of Armenian Materials,ark:/21198/zz002ggn1v,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0544b.tif,28,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 544b",uclamss_1632_b03f17_0544b,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggn1v
Minasian Collection of Armenian Materials,ark:/21198/zz002ggn2c,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0544c.tif,29,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 544c",uclamss_1632_b03f17_0544c,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggn2c
Minasian Collection of Armenian Materials,ark:/21198/zz002ggn3w,ark:/21198/zz002ggm2w,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_b03f17_0545.tif,30,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 3, Folder 17, 545",uclamss_1632_b03f17_0545,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ggn3w
