Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Subject,Type.genre,Language,Name.editor,Name.engraver,Title,Relation.rectoVerso,Relation.pageNumber,Description.note,Source,Relation.isPartOf,Alt ID.local,Date.normalized,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Date.creation,Format.dimensions,Description.tableOfContents,Alt ID.oclc,AltTitle.uniform,AltTitle.inscribed,Relation.hasPart,Name.printer,Name.illustrator,Rights.copyrightStatus,Bucketeer State,IIIF Access URL
Picart (Bernard) Collection,ark:/21198/zz001hfhqv,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfhqv-1-master.tif,1088,,,text|~|still image,,,,,,MARIAGE des INDIENS du PANAMA.,v,,Les PARENS et les AMIS DÉFRICHANT la TERRE qui est destinée aux NOUVEAUX  MARIÉS.,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfhqv
Picart (Bernard) Collection,ark:/21198/zz001hfhrc,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfhrc-1-master.tif,1089,,,text,,,,,,blank page,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfhrc
Picart (Bernard) Collection,ark:/21198/zz001hfhsw,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfhsw-1-master.tif,1090,,,text,,,,,,blank page,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfhsw
Picart (Bernard) Collection,ark:/21198/zz001hfhtd,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfhtd-1-master.tif,1091,,,text|~|still image,,,,,,Maniere dont les PRÊTRES CARIBES souflent le Courage.,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfhtd
Picart (Bernard) Collection,ark:/21198/zz001hfhvx,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfhvx-1-master.tif,1092,,,text,,,,,,page 195,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfhvx
Picart (Bernard) Collection,ark:/21198/zz001hfhwf,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfhwf-1-master.tif,1093,,,text,,,,,,page 196,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfhwf
Picart (Bernard) Collection,ark:/21198/zz001hfhxz,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfhxz-1-master.tif,1094,,,text|~|still image,,,,,,Maniere dont les SAUVAGES de PARIA gouvernent leurs MALADES.,v,,"DANSE des SAUVAGES de PARIA autour des MOURANS, et leurs CEREMONIES FUNEBRES.",,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfhxz
Picart (Bernard) Collection,ark:/21198/zz001hfhzg,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfhzg-1-master.tif,1095,,,text,,,,,,blank page,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfhzg
Picart (Bernard) Collection,ark:/21198/zz001hfj0g,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfj0g-1-master.tif,1096,,,text,,,,,,page 197,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfj0g
Picart (Bernard) Collection,ark:/21198/zz001hfj10,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfj10-1-master.tif,1097,,,text,,,,,,page 198,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfj10
Picart (Bernard) Collection,ark:/21198/zz001hfj2h,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfj2h-1-master.tif,1098,,,text,,,,,,page 199,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfj2h
Picart (Bernard) Collection,ark:/21198/zz001hfj31,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfj31-1-master.tif,1099,,,text,,,,,,page 200,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfj31
Picart (Bernard) Collection,ark:/21198/zz001hfj4j,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfj4j-1-master.tif,1100,,,text|~|still image,,,,,,CEREMONIE funebre des peuplex qui habitent aux environs du fleuve ORENOQUE.,v,,CEREMONIE funebre des BRESIIENS.,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfj4j
Picart (Bernard) Collection,ark:/21198/zz001hfqkp,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfqkp-1-master.tif,1101,,,text,,,,,,page 201,r,,,,,(*)Picart_DE__0517y.201,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfqkp
Picart (Bernard) Collection,ark:/21198/zz001hfqm6,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfqm6-1-master.tif,1102,,,text,,,,,,page 202,v,,,,,(*)Picart_DE__0517y.202,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfqm6
Picart (Bernard) Collection,ark:/21198/zz001hfqnq,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfqnq-1-master.tif,1103,,,text,,,,,,page 203,r,,,,,(*)Picart_DE__0517y.203,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfqnq
Picart (Bernard) Collection,ark:/21198/zz001hfqp7,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfqp7-1-master.tif,1104,,,text,,,,,,page 204,v,,,,,(*)Picart_DE__0517y.204,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfqp7
Picart (Bernard) Collection,ark:/21198/zz001hfqqr,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfqqr-1-master.tif,1105,,,text|~|still image,,,,,,L'YNCAS consacre son VAZE au SOLIEL.,r,,L'YNCAS vient recevoir les OFRANDES que ses sujets font au SOLIEL.,,,(*)Picart_DE__0517y.204a,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfqqr
Picart (Bernard) Collection,ark:/21198/zz001hfqr8,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfqr8-1-master.tif,1106,,,text|~|still image,,,,,,"Maniere d'alumer le FEU SACRÉ, chez les PERUVIENS, la VEILLE de la grande FÊTE du SOLEÏL, nomme le grand RAMY.",v,,"Le premier jour de la grande FÊTE du SOLEÏL, L'YNCAS lui presente un Vase plein de Liqueur, et l'invite a boire.",,,(*)Picart_DE__0517y.204ba,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfqr8
Picart (Bernard) Collection,ark:/21198/zz001hfqss,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfqss-1-master.tif,1107,,,text,,,,,,page 205,r,,,,,(*)Picart_DE__0517y.205,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfqss
Picart (Bernard) Collection,ark:/21198/zz001hfqt9,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfqt9-1-master.tif,1108,,,text,,,,,,page 206,v,,,,,(*)Picart_DE__0517y.206,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfqt9
Picart (Bernard) Collection,ark:/21198/zz001hfqvt,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfqvt-1-master.tif,1109,,,text,,,,,,blank page,r,,,,,(*)Picart_DE__0517y.207b,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfqvt
Picart (Bernard) Collection,ark:/21198/zz001hfqwb,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfqwb-1-master.tif,1110,,,text|~|still image,,,,,,"SACRIFICE d'un AGNEU noir, le jour de la grande FETE du SOLEÏL.",v,,"FESTIN àL'HONNEUR du SOLEÏL, le jour du grand RAMY.",,,(*)Picart_DE__0517y.207c,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfqwb
Picart (Bernard) Collection,ark:/21198/zz001hfqxv,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfqxv-1-master.tif,1111,,,text,,,,,,page 207,r,,,,,(*)Picart_DE__0517y.207d,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfqxv
Picart (Bernard) Collection,ark:/21198/zz001hfqzc,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfqzc-1-master.tif,1112,,,text,,,,,,page 208,v,,,,,(*)Picart_DE__0517y.208,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfqzc
Picart (Bernard) Collection,ark:/21198/zz001hfr0c,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfr0c-1-master.tif,1113,,,text,,,,,,blank page,r,,,,,(*)Picart_DE__0517y.208a,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfr0c
Picart (Bernard) Collection,ark:/21198/zz001hfr1w,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfr1w-1-master.tif,1114,,,text|~|still image,,,,,,DÉSOLATIOn des PERUVIENS pendant L'ECLIPSE de LUNE.,v,,CAPTIF Sacrifié par les ANTIS.,,,(*)Picart_DE__0517y.208b,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfr1w
Picart (Bernard) Collection,ark:/21198/zz001hfr2d,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfr2d-1-master.tif,1115,,,text,,,,,,page 209,r,,,,,(*)Picart_DE__0517y.209,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfr2d
Picart (Bernard) Collection,ark:/21198/zz001hfr3x,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfr3x-1-master.tif,1116,,,text,,,,,,page 210,v,,,,,(*)Picart_DE__0517y.210,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfr3x
Picart (Bernard) Collection,ark:/21198/zz001hfr4f,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfr4f-1-master.tif,1117,,,text,,,,,,blank page,r,,,,,(*)Picart_DE__0517y.210a,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfr4f
Picart (Bernard) Collection,ark:/21198/zz001hfr5z,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfr5z-1-master.tif,1118,,,text|~|still image,,,,,,MANIERE dont L'YNCAS marie CEUX de son SANG.,v,,"On COUPE les CHEVEUX, et on donne un NOM aux FILS de L'YNCAS.",,,(*)Picart_DE__0517y.210b,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfr5z
Picart (Bernard) Collection,ark:/21198/zz001hfr6g,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfr6g-1-master.tif,1119,,,text,,,,,,page 211,r,,"On COUPE les CHEVEUX, et on donne un NOM aux FILS de L'YNCAS.",,,(*)Picart_DE__0517y.211,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfr6g
Picart (Bernard) Collection,ark:/21198/zz001hfr70,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfr70-1-master.tif,1120,,,text,,,,,,page 212,v,,,,,(*)Picart_DE__0517y.212,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfr70
Picart (Bernard) Collection,ark:/21198/zz001hfr8h,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfr8h-1-master.tif,1121,,,text,,,,,,page 213,r,,,,,(*)Picart_DE__0517y.213,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfr8h
Picart (Bernard) Collection,ark:/21198/zz001hfr91,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfr91-1-master.tif,1122,,,text,,,,,,page 214,v,,,,,(*)Picart_DE__0517y.214,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfr91
Picart (Bernard) Collection,ark:/21198/zz001hfrbj,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfrbj-1-master.tif,1123,,,text|~|still image,,,,,,"HONNEURS FUNÉBRES, rendus aux GRANDS, du Perou apres leur mort.",r,,"Maniere D'ENSEVELIR les GRANDS, du Perou.",,,(*)Picart_DE__0517y.214a,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfrbj
Picart (Bernard) Collection,ark:/21198/zz001hfrdk,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfrdk-1-master.tif,1124,,,text,,,,,,page 215,r,,,,,(*)Picart_DE__0517y.215,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfrdk
Picart (Bernard) Collection,ark:/21198/zz001hfrf3,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfrf3-1-master.tif,1125,,,text|~|still image,,,,,,page 216,v,,ornament,,,Picart_DE__0517y.216,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfrf3
Picart (Bernard) Collection,ark:/21198/zz001hfrgm,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfrgm-1-master.tif,1126,,,text|~|still image,,,,,,page 217,r,,ornament,,,Picart_DE__0517y.217,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfrgm
Picart (Bernard) Collection,ark:/21198/zz001hfj52,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfj52-1-master.tif,1127,,,text,,,,,,blank page,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfj52
Picart (Bernard) Collection,ark:/21198/zz001hfj6k,ark:/21198/zz001hd85r,2,Completed,Page,,1128,,,text,,,,,,[MISSING IMAGE] Picart_DE__0517y,v,,,,,,,,,,,,,,,,,,,,missing,
Picart (Bernard) Collection,ark:/21198/zz001hfj73,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfj73-1-master.tif,1129,,,text,,,,,,blank page,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfj73
Picart (Bernard) Collection,ark:/21198/zz001hfj8m,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfj8m-1-master.tif,1130,,,text|~|still image,,,,,,page 3,v,,ornament,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfj8m
Picart (Bernard) Collection,ark:/21198/zz001hfj94,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfj94-1-master.tif,1131,,,text,,,,,,page 4,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfj94
Picart (Bernard) Collection,ark:/21198/zz001hfjbn,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfjbn-1-master.tif,1132,,,text|~|still image,,,,,,title page (3),v,,ornament,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfjbn
Picart (Bernard) Collection,ark:/21198/zz001hfjc5,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfjc5-1-master.tif,1133,,,text,,,,,,blank page,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfjc5
Picart (Bernard) Collection,ark:/21198/zz001hfjdp,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfjdp-1-master.tif,1134,,,text|~|still image,,,,,,L'ENFANT NOUVEAU-NE.,v,,BAPTÊME d'un ENFANT.,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfjdp
Picart (Bernard) Collection,ark:/21198/zz001hfjf6,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfjf6-1-master.tif,1135,,,text,,,,,,blank page,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfjf6
Picart (Bernard) Collection,ark:/21198/zz001hfjgq,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfjgq-1-master.tif,1136,,,text,,,,,,page 5,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfjgq
Picart (Bernard) Collection,ark:/21198/zz001hfjh7,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfjh7-1-master.tif,1137,,,text,,,,,,page 6,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfjh7
Picart (Bernard) Collection,ark:/21198/zz001hfjjr,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfjjr-1-master.tif,1138,,,text|~|still image,,,,,,FELICITATION des NOUVEAUX-MARIEZ de CONDITION.,v,,CAVALCADE des NOUVEAUX-MARIEZ le JOUR de leur NÓCES.,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfjjr
Picart (Bernard) Collection,ark:/21198/zz001hfjk8,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfjk8-1-master.tif,1139,,,text,,,,,,blank page,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfjk8
Picart (Bernard) Collection,ark:/21198/zz001hfjms,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfjms-1-master.tif,1140,,,text|~|still image,,,,,,CEREMONIE de benir un MARIAGE.,v,,NÔCES des PERSONES de CONDITION.,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfjms
Picart (Bernard) Collection,ark:/21198/zz001hfjn9,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfjn9-1-master.tif,1141,,,text,,,,,,blank page,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfjn9
Picart (Bernard) Collection,ark:/21198/zz001hfjpt,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfjpt-1-master.tif,1142,,,text,,,,,,page 7,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfjpt
Picart (Bernard) Collection,ark:/21198/zz001hfjqb,ark:/21198/zz001hd85r,2,Completed,Page,,1143,,,text,,,,,,[MISSING IMAGE] Picart_DE__0572,r,,,,,,,,,,,,,,,,,,,,missing,
Picart (Bernard) Collection,ark:/21198/zz001nhqn8,ark:/21198/zz001hd85r,1,In progress,Page,,1144,,,,,,,,,[MISSING IMAGE] (page 9),,,,,,,,,,,,,,,,,,,,,missing,
Picart (Bernard) Collection,ark:/21198/zz001hfjrv,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfjrv-1-master.tif,1145,,,text,,,,,,page 10,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfjrv
Picart (Bernard) Collection,ark:/21198/zz001hfjsc,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfjsc-1-master.tif,1146,,,text,,,,,,blank page,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfjsc
Picart (Bernard) Collection,ark:/21198/zz001hfjtw,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfjtw-1-master.tif,1147,,,text,,,,,,HOMME de CONDITION à L'AGONIE.,v,,DEUIL des PERSONES de CONDITION.,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfjtw
Picart (Bernard) Collection,ark:/21198/zz001hfjvd,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfjvd-1-master.tif,1148,,,text,,,,,,page 11,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfjvd
Picart (Bernard) Collection,ark:/21198/zz001hfjwx,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfjwx-1-master.tif,1149,,,text,,,,,,page 12,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfjwx
Picart (Bernard) Collection,ark:/21198/zz001hfjxf,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfjxf-1-master.tif,1150,,,text|~|still image,,,,,,FUNERAILLES d'un SEIGNEUR de DISTINCTION.,r,,"CEREMONIE de REMERCIER la COMPAGNIE, qui a assisté à L'ENTERREMENT.",,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfjxf
Picart (Bernard) Collection,ark:/21198/zz001hfjzz,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfjzz-1-master.tif,1151,,,text,,,,,,blank page,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfjzz
Picart (Bernard) Collection,ark:/21198/zz001hfk0z,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfk0z-1-master.tif,1152,,,text,,,,,,page 13,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfk0z
Picart (Bernard) Collection,ark:/21198/zz001hfk1g,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfk1g-1-master.tif,1153,,,text|~|still image,,,,,,page 14,v,,ornament,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfk1g
Picart (Bernard) Collection,ark:/21198/zz001hfk20,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfk20-1-master.tif,1154,,,text|~|still image,,,,,,page 15,r,,ornament,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfk20
Picart (Bernard) Collection,ark:/21198/zz001hfk3h,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfk3h-1-master.tif,1155,,,text,,,,,,page 16,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfk3h
Picart (Bernard) Collection,ark:/21198/zz001hfk41,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfk41-1-master.tif,1156,,,text,,,,,,page 17,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfk41
Picart (Bernard) Collection,ark:/21198/zz001hfk5j,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfk5j-1-master.tif,1157,,,text,,,,,,page 18,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfk5j
Picart (Bernard) Collection,ark:/21198/zz001hfk62,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfk62-1-master.tif,1158,,,text,,,,,,blank page,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfk62
Picart (Bernard) Collection,ark:/21198/zz001hfk7k,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfk7k-1-master.tif,1159,,,text|~|still image,,,,,,"RECEPTION des dANDIDATS dans le St. MINISTRERE, à ZURICH.",v,,PRESENTATION et ORDINATION Solemnelle d'un NOUVEAU PASTEUR dans une EGLISE de la CAMPAGNE de ZURICH.,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfk7k
Picart (Bernard) Collection,ark:/21198/zz001hfk83,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfk83-1-master.tif,1160,,,text,,,,,,page 19,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfk83
Picart (Bernard) Collection,ark:/21198/zz001hfk9m,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfk9m-1-master.tif,1161,,,text,,,,,,page 20,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfk9m
Picart (Bernard) Collection,ark:/21198/zz001hfkb4,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hfkb4-1-master.tif,1162,,,text,,,,,,page 21,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hfkb4
