Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.other,Name.creator,Language,Subject.conceptTopic,Rights.permission,Subject.geographicPlace,Name.author,Name.cartographer,Name.repository,Name.subject,Title,Date.publication,Coverage.geographiccoordinates,Publisher.publisherName,Description.note,Publisher.placeOfOrigin,Format.extent,Coverage.geographic,Alt ID.oclc,Alt ID.callNo,Alt ID.catalogRecordNumber,Alt ID.OPAC,Coverage.geoscale,AltTitle,Alt ID.local,Publisher.edition,Date.creation,Date.normalized,Alt ID.lccn,Description.abstract,Bucketeer State,IIIF Access URL
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwx42/mj040z90,ark:/21198/zz002hwx42,,,Page,Masters/Maps/Bruman-Maps/image/DR359F2/G4232-Oregon_N_Cal_2M_Fremont_1844_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwx42%2Fmj040z90
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwxpb/1w57px1m,ark:/21198/zz002hwxpb,,,Page,Masters/Maps/Bruman-Maps/image/DR359F3/G4241_C3_ns_np_1940_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwxpb%2F1w57px1m
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwxpb/bp08xt2m,ark:/21198/zz002hwxpb,,,Page,Masters/Maps/Bruman-Maps/image/DR359F3/G4241_C3_ns_np_1940_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwxpb%2Fbp08xt2m
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwz0g/kn18qn2v,ark:/21198/zz002hwz0g,,,Page,Masters/Maps/Bruman-Maps/image/DR359F3/G4242_1_5M_CE_1881_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwz0g%2Fkn18qn2v
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwz0g/w4138d2c,ark:/21198/zz002hwz0g,,,Page,Masters/Maps/Bruman-Maps/image/DR359F3/G4242_1_5M_CE_1881_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwz0g%2Fw4138d2c
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwz10/4663f028,ark:/21198/zz002hwz10,,,Page,Masters/Maps/Bruman-Maps/image/DR359F3/G4242_250_Hayden_1850_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwz10%2F4663f028
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwz10/q988nj73,ark:/21198/zz002hwz10,,,Page,Masters/Maps/Bruman-Maps/image/DR359F3/G4242_250_Hayden_1850_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwz10%2Fq988nj73
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwz94/8w533c9j,ark:/21198/zz002hwz94,,,Page,Masters/Maps/Bruman-Maps/image/DR359F3/G4242_G7_2_5M_USGPO_1948_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwz94%2F8w533c9j
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwz94/sm30mx9h,ark:/21198/zz002hwz94,,,Page,Masters/Maps/Bruman-Maps/image/DR359F3/G4242_G7_2_5M_USGPO_1948_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwz94%2Fsm30mx9h
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwzf6/j996q47x,ark:/21198/zz002hwzf6,,,Page,Masters/Maps/Bruman-Maps/image/DR359F3/G4242_Oregon_Wash_P2_MWMC_1920s_30s_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwzf6%2Fj996q47x
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwzf6/s6966344,ark:/21198/zz002hwzf6,,,Page,Masters/Maps/Bruman-Maps/image/DR359F3/G4242_Oregon_Wash_P2_MWMC_1920s_30s_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwzf6%2Fs6966344
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwzpt/j9265g31,ark:/21198/zz002hwzpt,,,Page,Masters/Maps/Bruman-Maps/image/DR360F1/G4250_500_USGS_1913_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwzpt%2Fj9265g31
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwzpt/vx890b2c,ark:/21198/zz002hwzpt,,,Page,Masters/Maps/Bruman-Maps/image/DR360F1/G4250_500_USGS_1913_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwzpt%2Fvx890b2c
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwzsc/c759nk3j,ark:/21198/zz002hwzsc,,,Page,Masters/Maps/Bruman-Maps/image/DR360F1/G4250_800_CE_1875_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwzsc%2Fc759nk3j
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hwzsc/r7694981,ark:/21198/zz002hwzsc,,,Page,Masters/Maps/Bruman-Maps/image/DR360F1/G4250_800_CE_1875_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwzsc%2Fr7694981
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx0f4/j521h74s,ark:/21198/zz002hx0f4,,,Page,Masters/Maps/Bruman-Maps/image/DR360F1/G4254_15_USGS_Butte_1904_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx0f4%2Fj521h74s
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx0f4/z932020c,ark:/21198/zz002hx0f4,,,Page,Masters/Maps/Bruman-Maps/image/DR360F1/G4254_15_USGS_Butte_1904_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx0f4%2Fz932020c
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx0h5/m096fv8j,ark:/21198/zz002hx0h5,,,Page,Masters/Maps/Bruman-Maps/image/DR360F1/G4254_B9_A3_1884_W4_1974.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx0h5%2Fm096fv8j
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx0h5/s8191b3d,ark:/21198/zz002hx0h5,,,Page,Masters/Maps/Bruman-Maps/image/DR360F2/G4254_B9_A3_1884_W4_1974.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx0h5%2Fs8191b3d
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx28h/k6665g78,ark:/21198/zz002hx28h,,,Page,Masters/Maps/Bruman-Maps/image/DR360F3/G4270_1_3M_RMN_1925_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx28h%2Fk6665g78
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx28h/qm51h078,ark:/21198/zz002hx28h,,,Page,Masters/Maps/Bruman-Maps/image/DR360F3/G4270_1_3M_RMN_1925_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx28h%2Fqm51h078
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx31c/6x56758w,ark:/21198/zz002hx31c,,,Page,Masters/Maps/Bruman-Maps/image/DR360F3/G4274_Twin_Falls_Var_NSW_1928_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx31c%2F6x56758w
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx31c/w378h646,ark:/21198/zz002hx31c,,,Page,Masters/Maps/Bruman-Maps/image/DR360F3/G4274_Twin_Falls_Var_NSW_1928_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx31c%2Fw378h646
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx3np/2246z112,ark:/21198/zz002hx3np,,,Page,Masters/Maps/Bruman-Maps/image/DR361F1/G4281_P3_525_PSC_1917_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx3np%2F2246z112
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx3np/s278cq9c,ark:/21198/zz002hx3np,,,Page,Masters/Maps/Bruman-Maps/image/DR361F1/G4281_P3_525_PSC_1917_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx3np%2Fs278cq9c
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx3r7/8w046k75,ark:/21198/zz002hx3r7,,,Page,Masters/Maps/Bruman-Maps/image/DR361F1/G4282_62_5_AMS_1943_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx3r7%2F8w046k75
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx3r7/fq748s15,ark:/21198/zz002hx3r7,,,Page,Masters/Maps/Bruman-Maps/image/DR361F1/G4282_62_5_AMS_1943_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx3r7%2Ffq748s15
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx3sr/kr02j914,ark:/21198/zz002hx3sr,,,Page,Masters/Maps/Bruman-Maps/image/DR361F1/G4282_62_AMS_1943_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx3sr%2Fkr02j914
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx3sr/tr50bt0c,ark:/21198/zz002hx3sr,,,Page,Masters/Maps/Bruman-Maps/image/DR361F1/G4282_62_AMS_1943_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx3sr%2Ftr50bt0c
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx4s7/h112xx7q,ark:/21198/zz002hx4s7,,,Page,Masters/Maps/Bruman-Maps/image/DR361F1/G4284_S4_1918_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx4s7%2Fh112xx7q
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx4s7/mh70513m,ark:/21198/zz002hx4s7,,,Page,Masters/Maps/Bruman-Maps/image/DR361F1/G4284_S4_1918_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx4s7%2Fmh70513m
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx4ws/6x820h98,ark:/21198/zz002hx4ws,,,Page,Masters/Maps/Bruman-Maps/image/DR361F1/G4284_Seattle_NS_KM_Co_1914_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx4ws%2F6x820h98
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx4ws/7836pr02,ark:/21198/zz002hx4ws,,,Page,Masters/Maps/Bruman-Maps/image/DR361F1/G4284_Seattle_NS_KM_Co_1914_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx4ws%2F7836pr02
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx5t7/5w57585c,ark:/21198/zz002hx5t7,,,Page,Masters/Maps/Bruman-Maps/image/DR361F2/G4292_K6_CLI_ND_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx5t7%2F5w57585c
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx5t7/kk09kr3x,ark:/21198/zz002hx5t7,,,Page,Masters/Maps/Bruman-Maps/image/DR361F2/G4292_K6_CLI_ND_sheet4.tif,4,,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx5t7%2Fkk09kr3x
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx5t7/pq304c3n,ark:/21198/zz002hx5t7,,,Page,Masters/Maps/Bruman-Maps/image/DR361F2/G4292_K6_CLI_ND_sheet3.tif,3,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx5t7%2Fpq304c3n
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx5t7/t892p92q,ark:/21198/zz002hx5t7,,,Page,Masters/Maps/Bruman-Maps/image/DR361F2/G4292_K6_CLI_ND_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx5t7%2Ft892p92q
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx6pn/3k12c196,ark:/21198/zz002hx6pn,,,Page,Masters/Maps/Bruman-Maps/image/DR362F1/G4297_1_2M_ND_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx6pn%2F3k12c196
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx6pn/6j461t2d,ark:/21198/zz002hx6pn,,,Page,Masters/Maps/Bruman-Maps/image/DR362F1/G4297_1_2M_ND_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx6pn%2F6j461t2d
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx6wr/th642z2z,ark:/21198/zz002hx6wr,,,Page,Masters/Maps/Bruman-Maps/image/DR362F1/G4297_500_CE_ca_1870_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx6wr%2Fth642z2z
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx6wr/wv60s670,ark:/21198/zz002hx6wr,,,Page,Masters/Maps/Bruman-Maps/image/DR362F1/G4297_500_CE_ca_1870_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx6wr%2Fwv60s670
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx75c/3316qb0s,ark:/21198/zz002hx75c,,,Page,Masters/Maps/Bruman-Maps/image/DR362F2/G4297_2_2M_IB_1867_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx75c%2F3316qb0s
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx75c/wp73r269,ark:/21198/zz002hx75c,,,Page,Masters/Maps/Bruman-Maps/image/DR362F2/G4297_2_2M_IB_1867_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx75c%2Fwp73r269
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx78x/qb730t12,ark:/21198/zz002hx78x,,,Page,Masters/Maps/Bruman-Maps/image/DR362F3/G4300_3M_Colton_1870_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx78x%2Fqb730t12
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx78x/w995jp01,ark:/21198/zz002hx78x,,,Page,Masters/Maps/Bruman-Maps/image/DR362F3/G4300_3M_Colton_1870_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx78x%2Fw995jp01
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx79f/0501p02m,ark:/21198/zz002hx79f,,,Page,Masters/Maps/Bruman-Maps/image/DR362F3/G4300_ca_3_5M_J_W_1860s_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx79f%2F0501p02m
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx79f/ff44nw46,ark:/21198/zz002hx79f,,,Page,Masters/Maps/Bruman-Maps/image/DR362F3/G4300_ca_3_5M_J_W_1860s_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx79f%2Fff44nw46
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx7kk/7b01b132,ark:/21198/zz002hx7kk,,,Page,Masters/Maps/Bruman-Maps/image/DR362F3/G4302_1_2M_Miera_1777_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx7kk%2F7b01b132
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx7kk/m541291k,ark:/21198/zz002hx7kk,,,Page,Masters/Maps/Bruman-Maps/image/DR362F3/G4302_1_2M_Miera_1777_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx7kk%2Fm541291k
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx7t6/17422g19,ark:/21198/zz002hx7t6,,,Page,Masters/Maps/Bruman-Maps/image/DR362F3/G4302_1_5M_Wheeler_1871_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx7t6%2F17422g19
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx7t6/fq09n993,ark:/21198/zz002hx7t6,,,Page,Masters/Maps/Bruman-Maps/image/DR362F3/G4302_1_5M_Wheeler_1871_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx7t6%2Ffq09n993
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx8h1/q983674q,ark:/21198/zz002hx8h1,,,Page,Masters/Maps/Bruman-Maps/image/DR362F3/G4302_Cal_Ariz_Nev_var_NP_1901_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx8h1%2Fq983674q
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx8h1/xc15bs97,ark:/21198/zz002hx8h1,,,Page,Masters/Maps/Bruman-Maps/image/DR362F3/G4302_Cal_Ariz_Nev_var_NP_1901_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx8h1%2Fxc15bs97
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx8x7/dp618f2q,ark:/21198/zz002hx8x7,,,Page,Masters/Maps/Bruman-Maps/image/DR362F3/G4302_J4_250_USDI_1926_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx8x7%2Fdp618f2q
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx8x7/qp47tr49,ark:/21198/zz002hx8x7,,,Page,Masters/Maps/Bruman-Maps/image/DR362F3/G4302_J4_250_USDI_1926_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx8x7%2Fqp47tr49
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx8zr/wd84vd90,ark:/21198/zz002hx8zr,,,Page,Masters/Maps/Bruman-Maps/image/DR362F3/G4302_K3_1_5M_USFS_1934_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx8zr%2Fwd84vd90
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx8zr/z342hf6k,ark:/21198/zz002hx8zr,,,Page,Masters/Maps/Bruman-Maps/image/DR362F3/G4302_K3_1_5M_USFS_1934_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx8zr%2Fz342hf6k
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx98w/5583sj9z,ark:/21198/zz002hx98w,,,Page,Masters/Maps/Bruman-Maps/image/DR362F3/G4302_ns_Nolan_1861_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx98w%2F5583sj9z
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx98w/8368j732,ark:/21198/zz002hx98w,,,Page,Masters/Maps/Bruman-Maps/image/DR362F3/G4302_ns_Nolan_1861_sheet4.tif,4,,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx98w%2F8368j732
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx98w/cm30n22x,ark:/21198/zz002hx98w,,,Page,Masters/Maps/Bruman-Maps/image/DR362F3/G4302_ns_Nolan_1861_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx98w%2Fcm30n22x
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx98w/tt30jm4z,ark:/21198/zz002hx98w,,,Page,Masters/Maps/Bruman-Maps/image/DR362F3/G4302_ns_Nolan_1861_sheet3.tif,3,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx98w%2Ftt30jm4z
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hx99d/dx18fz25,ark:/21198/zz002hx99d,,,Page,Masters/Maps/Bruman-Maps/image/DR362F3/G4302_P1_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hx99d%2Fdx18fz25
