File,Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,Filename,File Name,Item Sequence,IIIF Access URL,Rights.copyrightStatus,Subject,Subject.uniformTitle,Name.subject,Rights.countryCreation,Language,Name.repository,Type.typeOfResource,Rights.permission,Name.creator,Name.interviewer,Type.genre,Name.sponsor,Date.creation,Date.normalized,Relation.isPartOf,Title,AltIdentifier.local,Description.note,Description.note.FromLisa,Opac url,Description.fundingNote,Finding Aid URL,Format.extent,Summary,Rights.servicesContact,Coverage.geographic,Description.latitude,Description.longitude,Relation.relatedTo,media.duration,media.format,IIIF Manifest URL,Waveform
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dw0gz,ark:/21198/zz0015w1xw,2,Completed,Work,,soul/audio/uclapasc_342_061_012_M_a.wav,138,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:soul/pairtree_root/21/19/8=/zz/00/2d/w0/gz/21198=zz002dw0gz/ark%2B=21198=zz002dw0gz.mp4{},copyrighted,,,"Wynne, Philippé",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,"Jones, Regina","Jones, Regina",sound recording,,1977 January 15,1977-01-15,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.",Interview with Philippe Wynne by Regina Jones,uclapasc_342_061_012,"Transcribed from container: ""Philippe Wynne by Regina Jones, January 15 1977."" 

Philippe Wynne discusses how organizations limit the expansion of individual talents; how long he's been an ordained minister; his gospel experience before The Spinners; following God's will when deciding to leave the group to support his family; maintaining his contract with Atlantic Records; and the incorporation of a gospel column in SOUL magazine.|~|Collection PASC 342, Box 61",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 00:24:13),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,1453.854521,audio/wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw0gz/manifest,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002dw0gz%2Faudiowaveform.dat
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dw0hg,ark:/21198/zz0015w1xw,2,Completed,Work,,,139,,copyrighted,,,"LaBelle, Patti|~|Dash, Sarah|~|Hendryx, Nona|~|Labelle (Musical group)",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,"Johnson, Connie","Johnson, Connie",sound recording,,1976 November 16,1976-11-16,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.","""Labelle by Connie Johnson, Los Angeles""",uclapasc_342_061_013,"Transcribed from container: ""Labelle by Connie Johnson, Los Angeles, November 16 1976.""|~|Collection PASC 342, Box 61",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 01:23:08),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",Los Angeles (Calif.),,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw0hg/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dw0j0,ark:/21198/zz0015w1xw,2,Completed,Work,,soul/audio/uclapasc_342_061_014_M_a.wav,141,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:soul/pairtree_root/21/19/8=/zz/00/2d/w0/j0/21198=zz002dw0j0/ark%2B=21198=zz002dw0j0.mp4{},copyrighted,White shadow (Television program),White shadow (Television program),"Kilpatrick, Erik|~|Van Patten, Timothy, $d 1959-|~|Paltrow, Bruce, $d 1943-2002",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,"Terry, Mike|~|Pitts, Leonard","Terry, Mike|~|Pitts, Leonard",sound recording,,1979 January 11,1979-01-11,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.","""Bruce Paltrow (?), Erik Kilpatrick, and Tim Van Patten on The White Shadow by Mike Terry and Leonard Pitts""",uclapasc_342_061_014,"Transcribed from container: ""Bruce Paltrow (?), Erik Kilpatrick, and Tim Van Patten on The White Shadow by Mike Terry and Leonard Pitts""

Side B is blank.|~|Collection PASC 342, Box 61",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 00:46:16),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,2776.01001,audio/wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw0j0/manifest,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002dw0j0%2Faudiowaveform.dat
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dw0kh,ark:/21198/zz0015w1xw,2,Completed,Work,,,142,,copyrighted,,,"Gordy, Berry|~|Wonder, Stevie|~|Greene-Brown, Susaye|~|Supremes (Musical group)|~|Klein, Herbert G.|~|Payne, Scherrie|~|Wilson, Mary, $d 1944-",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,"Jones, Ken","Jones, Ken",sound recording,,1976-04-13,1976-04-13,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.",Interviews with The Supremes and Ken Jones and recording of a Stevie Wonder press conference,uclapasc_342_061_015,"Transcribed from container: ""The Supremes and Ken Jones."" 

On side A, there is testing in the first 40 seconds. Mary Wilson talks about where she feels the Supremes are at in their career; whether she feels conflict between family and career; and where she feels the Supremes are musically. In the next interview, Susaye Greene discusses what she sees as her role in the Supremes; the new album; featuring on Soul Train; and being single while dedicating herself to her career. Scherrie Payne then talks about her recent interview with Walter Berrell; how she feels about the new album; her feelings about the changes in the group; and if she believes the Supremes can get back to the #1 spot after losing Diana Ross. Next Ken Jones speaks on the Black Coalition; the LA Centinnel; Chuck Young; conflicting stories about Jones' contract; and the struggles of finding and retaining Black people within the news industry. 

On side B, a Stevie Wonder press conference commences, where there are discussions about his $13 million contract deal with Motown, working with Barry Gordy, and his new album coming out. The remainder of the side B recording is Wonder performing live.|~|Collection PASC 342, Box 61",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 01:46:27),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw0kh/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dw0m1,ark:/21198/zz0015w1xw,2,Completed,Work,,,144,,copyrighted,,,"Wonder, Stevie",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,"Underwood, Lee","Underwood, Lee",sound recording,,circa 1975 November,1975-11,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.",Interview with Stevie Wonder by Lee Underwood,uclapasc_342_061_016,"Transcribed from container: ""Stevie Wonder by Lee Underwood, November 1975."" 

On side A, Stevie Wonder talks about his next album releasing, which will be a double album; goes over the concept of Ordinary Pain on his new album; whether he was pressured to release the album for the Grammys; how he feels listening to his old songs; staying loyal to himself; what his plans are for his new $13 million, 7-year contract with Motown. He also talks about how, as a multimillionaire, he knows who to trust; the constant comparisons between him and Elton John; being a father; and why he hasn't transitioned to television. 

On side B, Wonder talks about his goal to have a national TV show and his own record; his open relationship with his wife; whether he considers himself a sex symbol on stage; his appendicitis; and his plans to transcribe the new album.|~|Collection PASC 342, Box 61",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 01:06:54),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw0m1/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dw0nj,ark:/21198/zz0015w1xw,2,Completed,Work,,,146,,copyrighted,,,"Wonder, Stevie|~|Riperton, Minnie|~|Sylvers (Musical group)|~|Hardaway, Lula",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,"Sako, Tsuyoko","Sako, Tsuyoko",sound recording,,1976 January 15 and 1976 Nov 1 and 10,1976-01-15/1976-11-10,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.","""Lula Mae Hardaway by Tsuyoko Sako; The Sylvers (?); Minnie Riperton and Stevie Wonder""",uclapasc_342_061_017,"Transcribed from container: Refers to Stevie Wonder and Minnie Riperton.|~|Collection PASC 342, Box 61",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 01:03:45),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.","Los Angeles, Calif.",,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw0nj/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dw0p2,ark:/21198/zz0015w1xw,2,Completed,Work,,,148,,copyrighted,,,"Thomas, Philip Michael",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,"Johnson, Connie","Johnson, Connie",sound recording,,1976 July 21,1976-07-21,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.","""Philip Thomas by Connie Johnson""",uclapasc_342_062_001,"Transcribed from container: ""Philip Thomas by Connie Johnson, 1976."" 

Also known as Philip Michael Thomas.

There is content on side A and B.|~|Collection PASC 342, Box 62",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 00:31:34),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw0p2/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dw0qk,ark:/21198/zz0015w1xw,2,Completed,Work,,soul/audio/uclapasc_342_062_002_M_a.wav,150,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:soul/pairtree_root/21/19/8=/zz/00/2d/w0/qk/21198=zz002dw0qk/ark%2B=21198=zz002dw0qk.mp4{},copyrighted,,,"Wilson, Mary, $d 1944-",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,,,sound recording,,1976 July 21,1976-07-21,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.","""Mary Wilson""",uclapasc_342_062_002,"Transcribed from container: ""Mary Wilson, July 21 1976.""|~|Collection PASC 342, Box 62",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette: Duration: 00:39:21),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,1894.820042,audio/wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw0qk/manifest,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002dw0qk%2Faudiowaveform.dat
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dw0r3,ark:/21198/zz0015w1xw,2,Completed,Work,,soul/audio/uclapasc_342_062_003_M_a.wav,151,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:soul/pairtree_root/21/19/8=/zz/00/2d/w0/r3/21198=zz002dw0r3/ark%2B=21198=zz002dw0r3.mp4{},copyrighted,,,"Winfield, Paul",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,,,sound recording,,1972 September 15,1972-09-15,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.","""Paul Winfield, Los Angeles""",uclapasc_342_062_003,"Transcribed from container: ""Paul Winfield, Los Angeles, September 15 1972.""|~|Collection PASC 342, Box 62",Side B is blank.|~|Interview is preceded by unidentified piano recital and begins at 00:29:26.,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 00:39:21),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",Los Angeles (Calif.),,,,2361.16176,audio/wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw0r3/manifest,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002dw0r3%2Faudiowaveform.dat
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dw0sm,ark:/21198/zz0015w1xw,2,Completed,Work,,,152,,copyrighted,,,"Withers, Bill, $c vocalist",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,"Jones, Regina","Jones, Regina",sound recording,,1975 October 16,1975-10-16,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.",Interview with Bill Withers by Regina Jones (tape 1 of 2),uclapasc_342_062_004,"Transcribed from container: ""Bill Withers by Regina Jones #1, Los Angeles, October 16 1975."" 

On side A, Bill Withers talks about his new album, which came out almost 2 years after his previous release; his creative process; his roots in West Virgina; his lawsuit with Sussec Record Company; living in the limelight versus having a private life; and setting up his new production company. 

On side B, Withers talks about how to better oneself; a statement he made in Jet Magazine; how he measures his value; and what he seeks in life and what makes him happy.|~|Collection PASC 342, Box 62",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 01:34:06),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",Los Angeles (Calif.),,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw0sm/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dw0t4,ark:/21198/zz0015w1xw,2,Completed,Work,,soul/audio/uclapasc_342_062_005_M_a.wav,154,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:soul/pairtree_root/21/19/8=/zz/00/2d/w0/t4/21198=zz002dw0t4/ark%2B=21198=zz002dw0t4.mp4{},copyrighted,,,"Withers, Bill, $c vocalist",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,"Jones, Regina","Jones, Regina",sound recording,,1975 October 16,1975-10-16,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.",Interview with Bill Withers by Regina Jones (tape 2 of 2),uclapasc_342_062_005,"Transcribed from container: ""Bill Withers by Regina Jones #2 and #3, Los Angeles, October 16 1975."" 

Bill Withers talks about differentiating between the expectations of labels of ""entertaining"" within the industry and oneself. He also discusses family and philosophizes on getting to know himself. He speaks about the opportunities he's had; what he created while he couldn't legally make music; and what it's like to be an entrepreneur in the business.|~|Collection PASC 342, Box 62",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 00:37:36),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",Los Angeles (Calif.),,,,2256.584552,audio/wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw0t4/manifest,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002dw0t4%2Faudiowaveform.dat
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dw0vn,ark:/21198/zz0015w1xw,2,Completed,Work,,,155,,copyrighted,,,"Withers, Bill, $c vocalist|~|Lloyd, Charles, $d 1938-",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,"Sako, Tsuyoko","Sako, Tsuyoko",sound recording,,1976 January 9,1976-01-09,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.",Interview with Bill Withers by Tsuyoko Sako and Interview with Albert Popwell,uclapasc_342_062_006,"Transcribed from container:""Bill Withers by Tsuyoko Sako, January 9 1976 and Charles Lloyd (?), ca. 1974."" 

Interview with Bill Withers is on side A. Interview with Albert Popwell is on side B.|~|Collection PASC 342, Box 62",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 01:12:20),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",Los Angeles (Calif.),,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw0vn/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dw0w5,ark:/21198/zz0015w1xw,2,Completed,Work,,,157,,copyrighted,,,"Jones, Buster",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,,,sound recording,,1973 April 3,1973-04-03,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.","""Buster Jones, Los Angeles""",uclapasc_342_062_007,"Transcribed from container: ""Buster Jones, Los Angeles, April 3 1973.""|~|Collection PASC 342, Box 62",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 01:04:15),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",Los Angeles (Calif.),,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw0w5/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dw0xp,ark:/21198/zz0015w1xw,2,Completed,Work,,soul/audio/uclapasc_342_062_008_M_a.wav,159,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:soul/pairtree_root/21/19/8=/zz/00/2d/w0/xp/21198=zz002dw0xp/ark%2B=21198=zz002dw0xp.mp4{},copyrighted,,,"Jagger, Mick",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,"Jones, Regina","Jones, Regina",sound recording,,1978 August 16,1978-08-16,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.",Interview with Mick Jagger by Regina Jones,uclapasc_342_062_008,"Transcribed from container: ""Mick Jagger by Regina Jones, August 16 1978."" 

On this tape, Mick Jagger talks about the headline of SOUL's article on him titled, ""White Artist Selling Negro Soul,"" which was in the first issue of SOUL. Jones asks his intentions for specifically promoting to Black audiences and his interest in the Black press; and if he has any feelings about young white artists playing the blues and other old black genres. He talks about playing with Bob Marley and being influenced by Stevie Wonder; whether he believes in God; finding complete satisfaction in life; his love for Reggae music; if he's ever felt any resentment from Black performers he's admired, due to the success he's had; his response to the backlash of his comment about Black ladies liking to ""ball all night""; his lawsuit with Marsha Hunt; children; Peter Tarsh; his feelings around gaining success; and his plans for touring.|~|Collection PASC 342, Box 62",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 00:31:06),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,1866.98,audio/wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw0xp/manifest,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002dw0xp%2Faudiowaveform.dat
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dw0z6,ark:/21198/zz0015w1xw,2,Completed,Work,,,160,,copyrighted,,,"Jackson, Jesse, 1941-|~|Reeves, George|~|Dyson, Ronnie|~|Kerr, George",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,"Terry, Mike","Terry, Mike",sound recording,,circa 1978 September,1978-09,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.","Interviews with Jesse Jackson, George Reeves, and Ronnie by Mike Terrence",uclapasc_342_062_009,"Transcribed from container: ""Jesse Jackson, George Reeves, and Ronnie by Mike Terry, September 1978; George Kerr; Ronnie Dyson, New York, 1970."" 

On side A, Jesse Jackson talks about the resolution of the Redd Foxx situation and his role in mediation; the president of ABC, George Reeves; Jackson's plans to meet with Mick Jagger and his objections to Jagger's obscene lyrics in relation to Black girls. After this interview concludes, Mike Terrence interviews George Reeves about the Redd Foxx situation. After this call, Terrence switches to a call with Jesse Jackson. Jackson discusses his original venture towards professional football; his goals for Black artists; and his typical working environment in the studio and with artists, like Linda Jones. 

On side B, a 20-year-old singer named Ronnie speaks about coming into his success on Broadway; his biggest inspiration, Nat King Cole; whether he took professional classes; his typical opening and closing acts/songs; his opinion on the popularity and negative effects of narcotics amongst artists; growing up singing in the church; his style, dedication, and attitude towards performing; and his first album release. Ronnie's mother speaks about her past experience singing in the church and what it's like having a son earn success at such a young age.|~|Collection PASC 342, Box 62",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 01:05:38),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",New York (N.Y).,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw0z6/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dw106,ark:/21198/zz0015w1xw,2,Completed,Work,,,162,,copyrighted,,,"Hutchinson-Whitt, Sheila|~|Hutchinson Hawes, Jeanette|~|Emotions (Musical group)|~|Hutchinson, Wanda",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,,,sound recording,,1977 January 8,1977-01-08,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.",Interview with The Emotions,uclapasc_342_062_010,"Transcribed from container: ""Emotions, January 8 1977."" 

Side A of this tape is identical to tape uclapasc0342_061_010. 

On side B, The Emotions discuss the opportunities they've been able to seek out through music and with their producer Maurice; when their father first told them that they should be exposed to music and performance; and coming up as the Hutchinson Sunbeams, singing a variety of music genres.|~|Collection PASC 342, Box 62",The first 00:08:19 minutes of side B are blank.,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 00:44:35),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw106/manifest,
