Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Type.typeOfResource,Rights.copyrightStatus,Rights.permission,Rights.publicationStatus,Coverage.geographic,Name.photographer,Author,Name.creator,Name.subject,Name.contributor,Rights.servicesContact,Language,Type.genre,Subject,Rights.notice,Name.repository,viewingHint,Text direction,Visibility,IIIF Range,Title,Date.creation,Date.normalized,Description.caption,Description.note,Description.abstract,Date.publication,IIIF Manifest URL
Faderman (Lillian) Collection,ark:/21198/zz0017rt44,ark:/21198/zz000s2z7w,2,Completed,Work,,62,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rt5n,text,copyrighted,N,unpublished,British Columbia,,"Rule, Jane",,"Faderman, Lillian",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Review of Scotch Verdit,"September 11, 1983",1983-09-11,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rt44/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rt65,ark:/21198/zz000s2z7w,2,Completed,Work,,64,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rt7p,text,copyrighted,N,unpublished,Berkeley (Calif.),,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Copy of Scotch Verdict,"September, 1983",1983-09,,Rights.statementLocal: Original author unknown.|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rt65/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rt9q,ark:/21198/zz000s2z7w,2,Completed,Work,,65,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rtb7,text,copyrighted,N,unpublished,United States,,"Dijkstra, Sandra",,"Faderman, Lillian",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Royalties for Scotch Verdict,"November 6, 1983",1983-11-06,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rt9q/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rtd8,ark:/21198/zz000s2z7w,2,Completed,Work,,66,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rtfs,text,copyrighted,N,unpublished,Fresno (Calif.),,"Oller, Deborah Nelle",,"Faderman, Lillian|~|Russ, Joanna|~|Grosskurth, Phyllis|~|De Mott, Benjamin",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Availability for Presentation,"November, 1983",1983-11,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rtd8/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rtg9,ark:/21198/zz000s2z7w,2,Completed,Work,,68,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rtht,text,copyrighted,N,unpublished,United States,,"Guarnaschelli, Maria",,"Faderman, Lillian|~|Dijkstra, Sandra",,,eng,letters (correspondence),Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|War--Social Aspects--Gender Roles|~|Lesbians in literature--History,,,individuals,,private,,Letter Regarding Reviews and New Manuscript,"June 13, 1984",1984-06-13,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rtg9/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rtjb,ark:/21198/zz000s2z7w,2,Completed,Work,,71,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rtkv,text,copyrighted,N,unpublished,United States,,"Dijkstra, Sandra",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence and Information - Agents and Publishers|~|Lesbians--History,,,individuals,,private,,Letter Regarding Sale of Book,"July 25, 1984",1984-07-25,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rtjb/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rtnw,ark:/21198/zz000s2z7w,2,Completed,Work,,72,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rtpd,text,copyrighted,N,unpublished,United States|~|England,,"Queen, Lisa",,"Faderman, Lillian|~|Dijkstra, Sandra|~|William Morrow and Company, Inc.|~|Quartet Books, Ltd",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Outlining Details of Sale of Scotch Verdict to Quartet Books,"November 14, 1984",1984-11-14,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rtnw/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rtqx,ark:/21198/zz000s2z7w,2,Completed,Work,,73,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rtrf,text,copyrighted,N,unpublished,United States|~|Amsterdam (The Netherlands),,"Swaen, Iolanda",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence and Information - Agents and Publishers|~|Lesbians--History,,,individuals,,private,,Letter Requesting Interview and Photographs for Lesbian Archive,"December 9, 1984",1984-12-09,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rtqx/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rttg,ark:/21198/zz000s2z7w,2,Completed,Work,,83,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rtv0,text,copyrighted,N,unpublished,United States|~|London (England),,"Hensler, Alannah|~|Peile, Anna",,"Faderman, Lillian|~|British Broadcasting Corporation|~|Elliott, David",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Outlining Details of BBC Adaptation of Scotch Verdict,"January 4, 1989",1989-01-04,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rttg/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rtx1,ark:/21198/zz000s2z7w,2,Completed,Work,,86,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rw01,text,copyrighted,N,unpublished,New York (City) |~|Zurich (Switzerland),,"Kobold, Bettina",,"Faderman, Lillian|~|William Morrow and Company, Inc.",,,eng,letters (correspondence),Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding German Translation of Surpassing the Love of Men,"February 27, 1989",1989-02-27,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rtx1/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rw1j,ark:/21198/zz000s2z7w,2,Completed,Work,,87,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rw22,text,copyrighted,N,unpublished,New York (City) |~|Zurich (Switzerland),,"Kobold, Bettina",,"Faderman, Lillian|~|William Morrow and Company, Inc.",,,eng,letters (correspondence),Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding German Translation of Surpassing the Love of Men,"March 1, 1989",1989-03-01,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rw1j/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rw3k,ark:/21198/zz000s2z7w,2,Completed,Work,,85,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rw43,text,copyrighted,N,unpublished,Fresno (Calif.)|~|New York (City),,"Bernaschina, Nancy",,"Faderman, Lillian|~|Salinas, Luis Omar|~|Adame, Leonard|~|Harper and Row, Publishers",,,eng,letters (correspondence),Correspondence and Information - Agents and Publishers|~|Mexican Americans--Literary collections|~|American literature--Mexican American authors,,,individuals,,private,,Letter Regarding Permissions for Reproduction in Poetry Anthology,"July 28, 1988",1988-07-28,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rw3k/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rw5m,ark:/21198/zz000s2z7w,2,Completed,Work,,88,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rw64,text,copyrighted,N,unpublished,Fresno (Calif.)|~|Paris (France),,Unknown,,"Faderman, Lillian|~|Dijkstra, Sandra",,,eng,letters (correspondence),Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History,,,individuals,,private,,Letter Regarding Editing Manuscript,"March 10, 1989",1989-03-10,,Rights.statementLocal: Item only contains author's first name.|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rw5m/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017sbz7,ark:/21198/zz000s2z7w,2,Completed,Work,,92,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017sc07,text,copyrighted,N,unpublished,United States,,"Dijkstra, Sandra",,"Faderman, Lillian|~|Guarnaschelli, Maria",,,eng,letters (correspondence),Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History,,,individuals,,private,,Letter Regarding Correspondence with Publising House,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017sbz7/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017sc28,ark:/21198/zz000s2z7w,2,Completed,Work,,93,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017sc3s,text,copyrighted,N,unpublished,United States,,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History,,,individuals,,private,,Letter with Feedback on Article,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Item only contains author's first name.|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017sc28/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017sc7v,ark:/21198/zz000s2z7w,2,Completed,Work,,94,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017sc8c,text,copyrighted,N,unpublished,United States,,"Dijkstra, Sandra",,"Faderman, Lillian",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter with Feedback on Scotch Verdict,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017sc7v/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017sf27,ark:/21198/zz000s2z7w,2,Completed,Work,,95,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017sf5s,text,copyrighted,N,unpublished,New York (City),,Unknown,,"Faderman, Lillian|~|Lesbian Herstory Educational Foundation",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Articles and References,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Item only contains author's first name.|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017sf27/manifest
