Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Type.typeOfResource,Rights.copyrightStatus,Rights.permission,Rights.publicationStatus,Coverage.geographic,Name.photographer,Author,Name.creator,Name.subject,Name.contributor,Rights.servicesContact,Language,Type.genre,Subject,Rights.notice,Name.repository,viewingHint,Text direction,Visibility,IIIF Range,Title,Date.creation,Date.normalized,Description.caption,Description.note,Description.abstract,Date.publication,IIIF Manifest URL
Faderman (Lillian) Collection,ark:/21198/zz0017ndr9,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nf92,text,copyrighted,N,unpublished,United States,,"Graham, Bernice",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History,,,individuals,,private,,Letter of Congratulations on Receipt of Outstanding Professor Award,1983,1983,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017ndr9/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nfc3,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nfq8,text,copyrighted,N,unpublished,Fresno (Calif.),,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History,,,individuals,,private,,Letter Regarding Assistance on Project,"January 17, 1984",1984-01-17,,Rights.statementLocal: Original author unknown.|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nfc3/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nfdm,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nftt,text,copyrighted,N,unpublished,Claremont (Calif.),,"Peters, June",,"Faderman, Lillian|~|Claremont College|~|Dickinson, Emily, 1830-1886",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding Talk at Claremont College,"February 29, 1984",1984-02-29,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Item includes personal information (author's address).,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nfdm/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nff4,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nfvb,text,copyrighted,N,unpublished,United States,,,,"Faderman, Lillian",,,eng,letters (correspondence),"Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Scotch Verdict,"April 27, 1984",1984-04-27,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Item includes personal information (author's address).,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nff4/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nfgn,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ng4z,text,copyrighted,N,unpublished,Edinburgh (Scotland),,"Pinkerton, John Macpherson",,"Faderman, Lillian",,,eng,letters (correspondence),"Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Scotch Verdict,"May 21, 1984",1984-05-21,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Item includes personal information (author's address).,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nfgn/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nfh5,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ng60,text,copyrighted,N,unpublished,United States,,"Frawley, Susan",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History,,,individuals,,private,,Letter Regarding Mentorship,"May 29, 1984",1984-05-29,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nfh5/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nfjp,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nt8v,text,copyrighted,N,unpublished,United States,,"Martin, Robert K.",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Homosexuality and literature|~|Romantic Friendship|~|Homosexuality--History,,,individuals,,private,,Letter Regarding Scotch Verdict and Male Romantic Friendships,"August 10, 1984",1984-08-10,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Item includes personal information (author's address).,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nfjp/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nfk6,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nt9c,text,copyrighted,N,unpublished,United States,,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),"Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Scotch Verdict,"August 27, 1984",1984-08-27,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Original author unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nfk6/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nfmq,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ntbw,text,copyrighted,N,unpublished,United States,,"Joy, Stephanie L.",,"Faderman, Lillian",,,eng,letters (correspondence),"Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Scotch Verdict,"October 19, 1984",1984-10-19,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nfmq/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nfn7,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ntkh,text,copyrighted,N,unpublished,Los Angeles (Calif.)|~|Fresno (Calif.),,"Nwoko, E.J.",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History,,,individuals,,private,,Letter Regarding Move to UCLA,"November 21, 1984",1984-11-21,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nfn7/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nfpr,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ntnj,text,copyrighted,N,unpublished,United States,,"Bailey, David C.",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History,,,individuals,,private,,Letter Regarding Ethnic Stereotypes,1984,1984,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nfpr/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017ntsm,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ntt4,text,copyrighted,N,unpublished,United States,,"Conant, Marsha",,"Faderman, Lillian",,,eng,letters (correspondence),"Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Scotch Verdict,1984,1984,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017ntsm/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017ntw5,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nv7t,text,copyrighted,N,unpublished,United States,,"DiBernard, Barbara",,"Faderman, Lillian",,,eng,letters (correspondence),"Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.|~|Romantic Friendship",,,individuals,,private,,Letter Regarding Surpassing the Love of Men and Scotch Verdict,"February 5, 1985",1985-02-05,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017ntw5/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017ntxp,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nv8b,text,copyrighted,N,unpublished,United States|~|Canada,,"Craig, Jessie M.",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians in literature--History,,,individuals,,private,,Letter Regarding Lesbian Publishing Opportunities,"February 6, 1985",1985-02-06,,Rights.statementLocal: Item includes personal information (author's address).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017ntxp/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017ntz6,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nvx5,text,copyrighted,N,unpublished,United States|~|Canada,,"Craig, Jessie M.",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians in literature--History,,,individuals,,private,,Letter of Thanks for Recommendations on Lesbian Publishers,"February 20, 1985",1985-02-20,,Rights.statementLocal: Item includes personal information (author's address).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017ntz6/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nv06,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nw2q,text,copyrighted,N,unpublished,United States|~|Canada,,"Galloway, Carole",,"Faderman, Lillian|~|Dickinson, Emily, 1830-1886",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History--20th century|~|Lesbians in literature--History,,,individuals,,private,,Letter Requesting a Copy of Faderman's Dickinson Paper,"March 26, 1985",1986-03-26,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Item includes personal information (author's address).,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nv06/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nv1q,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nxmg,text,copyrighted,N,unpublished,United States,,"Bartlett, Mary",,"Faderman, Lillian",,,eng,letters (correspondence),"Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Scotch Verdict,"April 23, 1985",1985-04-23,,Rights.statementLocal: Item includes personal information (author's address).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nv1q/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nv27,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nxph,text,copyrighted,N,unpublished,Fresno (Calif.),,"McDonald, Gail",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding Surpassing the Love of Men,"November 9, 1986",1986-11-09,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Item includes personal information (author's address).,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nv27/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nv3r,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nxrj,text,copyrighted,N,unpublished,United States,,"McDonald, Gail",,"Faderman, Lillian",,,eng,letters (correspondence),"Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Scotch Verdict and Repression of Women's Sexuality,"January 8, 1986",1986-01-08,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nv3r/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nv48,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nxtk,text,copyrighted,N,unpublished,United States,,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History,,,individuals,,private,,Letter Regarding Lesbian Research,"November 14, 1986",1986-11-14,,Rights.statementLocal: Item includes personal information (author's address).|~|Rights.statementLocal: Original author unknown.|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nv48/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nv5s,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nxv3,text,copyrighted,N,unpublished,United States,,"Kachuck, Susan",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History,,,individuals,,private,,Letter Regarding Speaking for Ourselves,"September 4, 1986",1986-09-04,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nv5s/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nv69,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nxwm,text,copyrighted,N,unpublished,United States,,"Lord, Eleanor",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding Surpassing the Love of Men,"January 30, 1987",1987-01-30,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Item includes personal information (author's address).,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nv69/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nxx4,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nz8s,text,copyrighted,N,unpublished,United States,,"Kirsten, Shirley",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding Surpassing the Love of Men,"March 23, 1987",1987-03-23,,Rights.statementLocal: Item includes personal information (author's address and phone number).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nxx4/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nxzn,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nzdv,text,copyrighted,N,unpublished,United States,,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),"Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Scotch Verdict,"March, 1987",1987-03,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Original author unknown.|~|Rights.statementLocal: Item includes personal information (author's address).,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nxzn/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nz0n,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nzhd,text,copyrighted,N,unpublished,United States,,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History,,,individuals,,private,,Letter Regarding Assistance During Job Search,"March, 1987",1987-03,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Original author unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nz0n/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nz15,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nzkf,text,copyrighted,N,unpublished,United States,,"Burstein, Karen",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History,,,individuals,,private,,Letter Requesting Bibliographical Assistance,"April 16, 1987",1987-04-16,,Rights.statementLocal: Item includes personal information (author's address).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nz15/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nz2p,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nzmz,text,copyrighted,N,unpublished,United States,,"Koertge, Noretta",,"Faderman, Lillian",,,eng,letters (correspondence),"Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Scotch Verdict,"May 22, 1987",1987-05-22,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nz2p/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nz36,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nzqh,text,copyrighted,N,unpublished,United States,,"Hamlyn, Sue",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding Surpassing the Love of Men,"July 27, 1987",1987-07-27,,Rights.statementLocal: Item includes personal information (author's address).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nz36/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nz4q,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nzvk,text,copyrighted,N,unpublished,United States,,"McKinlay, Fiona",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding Surpassing the Love of Men,"December 28, 1987",1987-12-28,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Item includes personal information (author's address).,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nz4q/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nz57,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nzxm,text,copyrighted,N,unpublished,United States,,"Bohm, Lisa",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding Surpassing the Love of Men and Request for Research Assistance,"February 24, 1988",1988-02-24,,Rights.statementLocal: Item includes personal information (author's address and phone number).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nz57/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nz6r,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nzz4,text,copyrighted,N,unpublished,United States|~|Germany (West),,"Kipka, Bazbel",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding Translating Surpassing the Love of Men into German,"May 20, 1988",1988-05-20,,Rights.statementLocal: Item includes personal information (author's address).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nz6r/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nz78,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017p013,text,copyrighted,N,unpublished,United States,,,,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History,,,individuals,,private,,Letter Regarding Research in Lesbian Literature,"September 12, 1988",1988-09-12,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Item includes personal information (author's address and phone number).,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nz78/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017p034,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017p0f9,text,copyrighted,N,unpublished,United States,,"Parkhurst, Eleanor",,"Faderman, Lillian",,,eng,letters (correspondence),"Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Scotch Verdict,"November 26, 1988",1988-11-26,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Item includes personal information (author's address).,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017p034/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017p04n,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017p0hb,text,copyrighted,N,unpublished,United States,,"Atkins, Mary Jane",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History,,,individuals,,private,,Letter Requesting Mentorship,"December 5, 1988",1988-12-05,,Rights.statementLocal: Item includes personal information (author's address and phone number).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017p04n/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017p055,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017p0mw,text,copyrighted,N,unpublished,Fresno (Calif.),,,,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History,,,individuals,,private,,Letter Regarding Regional Meeting,"January 13, 1989",1989-01-13,,Rights.statementLocal: Item includes personal information (author's address).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017p055/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017p06p,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017p0nd,text,copyrighted,N,unpublished,United States,,"Parkhurst, Eleanor",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History,,,individuals,,private,,Letter Regarding Lesbianism at Wellesley,"February 17, 1989",1989-02-17,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Item includes personal information (author's address).,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017p06p/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017p076,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017p0qf,text,copyrighted,N,unpublished,United States,,"Mayer, Nancy",,"Faderman, Lillian",,,eng,letters (correspondence),"Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Scotch Verdict,"September 12, 1987",1987-09-12,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Item includes personal information (author's address).,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017p076/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017p08q,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017p0rz,text,copyrighted,N,unpublished,United States,,"Weissman, Hope Phyllis",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History,,,individuals,,private,,Letter Regarding Faderman's Book and Author's Research in Medieval Period,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017p08q/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017p097,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017p0t0,text,copyrighted,N,unpublished,United States,,"Cruikshank, Margaret",,"Faderman, Lillian|~|Dickinson, Emily, 1830-1886",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History,,,individuals,,private,,Letter Regarding Faderman's Work on Dickinson and Who Hid Lesbian History,"September 12, 1987",1987-09-12,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017p097/manifest
